code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
CHE,Switzerland,CAIT,Total excluding LUCF,All GHG,52.64732392,54.85232873,54.76643955,52.30436831,51.42862468,52.35793889,52.95441534,51.49968405,53.0377472,53.15806347,52.36106609,53.96040248,52.3059385,53.50384563,53.95391464,54.64599666,54.35125741,52.41471039,54.00575964,52.53482107,54.09611743,50.01992758,51.25031802,52.27107901,48.47322571,47.70525372,48.19405946,47.19828915,46.02003054
CHE,Switzerland,CAIT,Total including LUCF,All GHG,51.19031942,53.39532423,53.30943505,50.84736381,49.97034288,50.89730619,51.49074384,50.03289455,51.5689167,51.68596797,50.88905409,51.63678688,49.9613784,51.15227573,51.59676954,52.28887596,51.99393611,50.05727079,51.64863634,50.17986024,51.73934643,47.80840278,49.03879322,50.05957461,46.26398198,45.49385822,45.95481056,44.95878285,43.77932464
CHE,Switzerland,CAIT,Energy ,All GHG,41.69858795,44.42039944,44.60396301,42.5275774,41.45307517,42.42556727,43.20369655,42.09467024,43.57704038,43.83080594,42.84646515,44.2362708,42.67316163,43.95168885,44.2326668,44.68450085,44.27966652,42.27927622,43.73011395,42.43130408,43.88205927,39.85123712,41.23807248,42.2245855,38.38065115,37.84885927,38.38101053,37.40504196,36.25807339
CHE,Switzerland,CAIT,Industrial Processes ,All GHG,2.934265599,2.57551429,2.42013026,2.189182489,2.422833368,2.455861599,2.323944939,2.210221389,2.335251719,2.389100338,2.636503657,2.737816824,2.76976057,2.803656601,3.017290799,3.170747154,3.252758718,3.370181269,3.409451812,3.34479932,3.482139531,3.502623028,3.44460728,3.47856581,3.523026175,3.357640575,3.348809247,3.381703824,3.423598401
CHE,Switzerland,CAIT,Agriculture ,All GHG,6.9598315,6.8825467,6.7548504,6.6396081,6.6499258,6.5605532,6.5172765,6.2894717,6.2314762,6.0520739,5.9700491,6.0597065,5.9097215,5.8186614,5.7570297,5.8490597,5.8726699,5.8316399,5.9502501,5.8604879,5.8456986,5.7895087,5.7014669,5.7128147,5.7253588,5.663928,5.6404559,5.6028911,5.544838
CHE,Switzerland,CAIT,Waste ,All GHG,1.054638873,0.973868302,0.987495874,0.948000325,0.902790342,0.915956817,0.909497349,0.905320718,0.893978908,0.886083288,0.908048188,0.92660835,0.953294797,0.929838784,0.946927341,0.941688952,0.946162271,0.933612994,0.915943769,0.898229773,0.886220021,0.876558728,0.866171364,0.855113001,0.844189587,0.834825875,0.823783789,0.808652271,0.793520753
CHE,Switzerland,CAIT,Land-Use Change and Forestry ,All GHG,-1.4570045,-1.4570045,-1.4570045,-1.4570045,-1.4582818,-1.4606327,-1.4636715,-1.4667895,-1.4688305,-1.4720955,-1.472012,-2.3236156,-2.3445601,-2.3515699,-2.3571451,-2.3571207,-2.3573213,-2.3574396,-2.3571233,-2.354960833,-2.356771,-2.2115248,-2.2115248,-2.2115044,-2.209243733,-2.2113955,-2.2392489,-2.2395063,-2.2407059
CHE,Switzerland,CAIT,Bunker Fuels ,All GHG,3.088,2.912,3.165,3.341,3.556,3.713,3.878,4.041,4.219,4.407,4.65,4.508,3.988,3.638,3.468,3.555,3.745,3.939,4.216,4.046,4.235,4.541,4.615,4.631,4.72,4.877,5.098,5.27,5.529
CHE,Switzerland,CAIT,Electricity/Heat ,All GHG,2.474,2.985,3.119,2.782,2.962,2.832,2.916,3.119,3.628,3.405,3.258,3.406,3.488,3.509,3.891,3.988,4.095,3.748,3.848,3.576,3.738,3.555,3.527,3.639,3.511,3.027,3.097,3.091,3.08
CHE,Switzerland,CAIT,Manufacturing/Construction ,All GHG,6.538,6.966,6.638,6.484,6.182,6.485,6.317,5.931,5.964,6.366,5.752,6.071,5.466,5.758,5.755,5.719,6.101,5.981,6.005,5.476,5.691,5.336,5.343,5.408,5.261,5.053,5.14,5.044,4.915
