code,Area Code,name,Item Code,Item,Element Code,Element,Source Code,Source,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2030,2050
LVA,119,Latvia,5058,Enteric Fermentation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.6189,97.2876,61.8381,52.0704,50.0673,47.1516,44.3856,40.6022,35.1106,34.4011,35.7593,35.7285,34.0906,33.6395,34.3677,33.7106,34.9017,33.308,32.9106,32.96,33.0143,33.747,34.5558,35.5145,35.1882,34.3337,32.7385,32.3173,,33.1664,30.7081
LVA,119,Latvia,5058,Enteric Fermentation,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6172,46.2316,40.4214,39.1588,37.6671,36.8332,34.1807,29.2398,29.333,30.6931,30.263,30.2394,29.2122,30.1059,30.2785,31.6388,30.6634,30.5575,30.5164,30.8975,31.9082,33.2824,34.4628,34.3292,34.474,34.7536,33.9973,34.0049,,,
LVA,119,Latvia,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3209.3295,2724.0542,1731.4668,1457.9726,1401.885,1320.2448,1242.7982,1136.8602,983.0982,963.2322,1001.259,1000.398,954.5368,941.9074,962.297,943.8968,977.2476,932.6254,921.4954,922.8786,924.4004,944.916,967.561,994.4061,985.271,961.3449,916.6791,904.8858,,928.6604,859.827
LVA,119,Latvia,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.2822,1294.486,1131.7983,1096.4455,1054.6798,1031.3296,957.0594,818.7136,821.323,859.4072,847.364,846.7037,817.9403,842.9639,847.7977,885.8856,858.5748,855.6087,854.4589,865.1313,893.4303,931.907,964.9592,961.218,965.2726,973.1008,951.9256,952.1374,,,
LVA,119,Latvia,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3209.3295,2724.0542,1731.4668,1457.9726,1401.885,1320.2448,1242.7982,1136.8602,983.0982,963.2322,1001.259,1000.398,954.5368,941.9074,962.297,943.8968,977.2476,932.6254,921.4954,922.8786,924.4004,944.916,967.561,994.4061,985.271,961.3449,916.6791,904.8858,,928.6604,859.827
LVA,119,Latvia,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.2822,1294.486,1131.7983,1096.4455,1054.6798,1031.3296,957.0594,818.7136,821.323,859.4072,847.364,846.7037,817.9403,842.9639,847.7977,885.8856,858.5748,855.6087,854.4589,865.1313,893.4303,931.907,964.9592,961.218,965.2726,973.1008,951.9256,952.1374,,,
LVA,119,Latvia,5059,Manure Management,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8247,19.9939,12.8997,11.6112,11.5614,10.5665,9.9894,9.3321,8.3361,8.169,8.5886,8.7377,8.3047,8.1956,8.2437,8.1142,8.2033,7.6967,7.5997,7.7411,7.6063,7.5865,7.7577,7.7332,7.5509,7.3369,6.9154,6.8867,,8.1693,7.7422
LVA,119,Latvia,5059,Manure Management,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.888,4.0154,3.6815,3.8264,3.47,3.4224,3.2778,3.0496,3.1357,3.6172,3.7252,3.7535,3.6795,3.8003,3.9159,4.1328,4.0862,4.1047,3.901,3.9142,3.6826,3.6674,3.8642,4.0456,4.0551,4.0702,3.5989,3.7763,,,
LVA,119,Latvia,5059,Manure Management,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0387,0.8635,0.5561,0.4798,0.4676,0.436,0.4118,0.3794,0.3324,0.3256,0.3405,0.3426,0.3264,0.3225,0.3274,0.3227,0.3309,0.3135,0.31,0.3122,0.3093,0.3145,0.3216,0.3242,0.3194,0.3063,0.2911,0.2882,,0.3201,0.2986
LVA,119,Latvia,5059,Manure Management,7230,Emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7481,0.5135,0.4572,0.4569,0.4361,0.4149,0.3862,0.3448,0.3484,0.3714,0.3725,0.3652,0.3529,0.3516,0.3535,0.3603,0.3438,0.3341,0.319,0.3125,0.3018,0.297,0.3016,0.2995,0.2933,0.2885,0.2606,0.2621,,,
