,IPCC_annex,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,fossil_bio,gas,unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
10,Annex_I,1.A.2,Manufacturing Industries and Construction,bio,CH4,MtCO2,1.3830599718,1.3941728208,1.4585985800999999,1.5255025010999999,1.5455017791,1.4161216670999999,1.5587991980999998,1.6103123630999998,1.7478456921,1.7637503661,1.7614461050999999,1.7546329251,1.8233004050999997,1.9804894515,2.3062090896,2.2635118782,2.3065824194999998,2.5193704185,2.5480140929999995,1.2080265318,1.2324346515,1.2147764903999998,1.3151335158,1.2006885248999999,1.2745722726,1.4613011135999998,1.4409484820999998,1.5568558235999999,1.6280564840999998,2.2392589104,2.2852821645,2.0281609539,1.9640169287999998,2.0541692781,2.2032805769999997,2.2592202165,2.39604076467,2.3498041983299998,2.22595292889,2.0812807683,2.2219993844999997,2.2237490465099996,2.20595021361,2.2909062744,2.29619223351,2.323152858366,2.309929176555,2.40459472611,2.4096950581499996
11,Annex_I,1.A.2,Manufacturing Industries and Construction,bio,N2O,MtCO2,1.9200901901999998,1.9345886742,2.0186422893,2.1059291253,2.1320213733,1.9632243812999999,2.1493699773,2.2165771173,2.3960112813,2.4167614653,2.4137551893,2.4048663093,2.4944539893,2.6995205601,3.1244736978,3.0687667920000004,3.1249580271,3.4025728190999995,3.4399436526,1.6917114942,1.7234966930999998,1.6980809391,1.8476707431000001,1.7052240114000001,1.8122965224,2.0596008342,2.0374901001,2.1936949944,2.2794548595,3.0821047803,3.1275283221,2.7869852556,2.7090711921,2.8189851963000003,3.013046673,3.0775525872,3.2473987728,3.1866619238999996,3.0198295218,2.8445281409999996,3.0523838163000003,3.0566929574999997,3.0418682658000002,3.1582778409,3.1584872318999997,3.192214641252,3.1762590104700004,3.2889335115,3.29525896518
12,Annex_I,1.A.2,Manufacturing Industries and Construction,fossil,CH4,MtCO2,3.6891542029032,3.02686646792958,3.05970269308191,3.1255177178549696,3.04972375549689,2.8677884230721697,2.8917429602798697,3.0436806726416696,3.049985814642,3.182810091246,3.1134466730879997,3.0487394817449998,2.851309672749,2.740372303608,2.824904372004,2.822218528563,2.754544621968,2.7552393283409997,2.8339873701749996,2.776399869627,2.5093116203399997,2.3574186342449996,2.186551336635,2.0929090921199998,2.0410288844849998,1.978671285225,1.9666722415499998,1.96182839979,1.8490590019799997,1.900736770005,2.020997044395,1.950496570665,1.8841614092999999,1.940389776135,1.951062697935,1.8851548250699999,1.9161815013449996,1.9281645625050001,1.772751624525,1.5569844928200003,1.667140973325,1.661444744715,1.7579881902599999,1.747809504405,1.7832182774400003,1.7516024633699998,1.760668840395,1.779963894495,1.8028755962072602
13,Annex_I,1.A.2,Manufacturing Industries and Construction,fossil,CO2 (fossil),MtCO2,2972.892721177,2706.383463438,2762.2102790900003,2907.952202053,2858.4849077698,2639.8051155838,2741.2952666238,2812.2426880678,2795.116436425,2940.772989835,2840.234259043,2718.090388254,2518.0535504619997,2420.571962992,2510.653511654,2483.173008972,2417.30871141,2459.895754532,2523.750982931,2475.763233108,2239.9470529,2104.9457065,1957.4091061999998,1872.9819874,1829.4968033,1845.9028191999998,1818.816883,1817.9417642,1750.7347139,1720.3468709,1849.5041454,1790.3715762,1729.3970757000002,1752.3856062,1763.2513694,1676.8755936,1689.1946198,1698.3149946,1613.6193945,1413.8873021,1539.4657626,1524.5500485,1549.8177133,1528.0403926,1536.131137,1510.605271,1516.0433118,1531.0834442999999,1561.8540066717999
14,Annex_I,1.A.2,Manufacturing Industries and Construction,fossil,N2O,MtCO2,6.0252798666333005,5.01821436835719,5.05341569758662,5.1605600035462205,5.01109015663893,4.72501687292817,4.77222814299777,4.99709295296757,4.97010181941,5.187606458307,5.008196335779,4.859388264276,4.559449032411,4.3757276319119995,4.49720536356,4.473393247323,4.366435061898,4.367544136956,4.469168628834,4.3695515665619995,3.9161217732,3.6791454336,3.3810604464,3.2030589864,3.106096539,3.0011610174,2.9738372118,2.9599490739,2.7806555322,2.8268496437999997,3.0030895986,2.9021276739,2.8017792894,2.9333309733,2.9274142716,2.8260029616,2.8659259902,2.8459385955000003,2.6218912902,2.3173497438,2.4630951345,2.4038894607,2.5362449931,2.5013375205,2.5426841076,2.4915689526,2.4945473826,2.5249486353,2.546038488031857
15,Annex_I,1.A.3.a,Civil Aviation,fossil,CH4,MtCO2,0.030921660725080492,0.0320386480977105,0.0328242053023695,0.03362670411605549,0.0326034772897995,0.037854151898247,0.03743169114366,0.038155655265696,0.039097423458818996,0.040833817371603,0.041175210376521,0.039044101202856,0.039466516044645,0.041139359630658,0.045423690478991995,0.047189362722363,0.047450706789915004,0.048672150711273,0.05054667313454999,0.051714152974673994,0.0501994128535155,0.0477901628676045,0.0466060317179535,0.0463344742443915,0.0475434096666795,0.04714964357621399,0.049166865205164,0.04917652434698399,0.049700576608226986,0.050430219422049,0.052768094379156,0.051015019345137,0.047575987360730994,0.0472822115409585,0.0485438732422875,0.04929857895909601,0.0479722428005175,0.04793435163642149,0.04479074611209449,0.04076039188503,0.041342534188177495,0.042182636716862995,0.042379663760621994,0.0431632065301785,0.043768176035796,0.04507352445131999,0.046715514147710996,0.048971173458194996,0.049585491517963945
16,Annex_I,1.A.3.a,Civil Aviation,fossil,CO2 (fossil),MtCO2,158.2357811481,163.9885059881,168.03001151409998,172.1428626101,166.8993040241,193.808103862,191.653791297,195.360410859,199.52249525499997,208.31363902900003,210.084638201,199.13996552699996,201.322140862,209.92196786199997,231.836944679,240.907418613,242.29759085999999,248.61477886,258.23549857,264.251850144,256.561814786,244.288368148,238.307327906,237.031879447,243.414608672,241.486394061,251.873902277,251.918158276,254.617079161,258.36029129,270.351837065,261.36543596,243.74791431399998,242.2593237241,248.7200788309,252.5955023196,245.8055601267,245.61393162090002,229.4914342129,208.858129425,211.842705895,216.14743738,217.16418086980002,221.18551162889997,224.28811312579998,230.97931999699998,239.39709847000003,250.9569040451,254.10453587509
17,Annex_I,1.A.3.a,Civil Aviation,fossil,N2O,MtCO2,1.2102667360056,1.2539875433357999,1.2847307385822,1.3161446715144,1.2760941350976,1.4816040233085002,1.4650702694081998,1.4934049665170999,1.5302651666757001,1.5982261982232,1.6115906387763,1.5281787452841,1.5447128804562,1.6101875147358,1.7778758218494,1.8469839284441998,1.8572120733894,1.9050189829944002,1.978386826143,2.0240823967182,1.9647933501378003,1.8704954827649998,1.8241496559468,1.8135220891241999,1.8608409628809,1.8454281737073,1.9243812805034999,1.9247590501776,1.945269984567,1.9738282123014,2.0653327383234,1.9967171423908798,1.8621128820676198,1.8506152414440602,1.8999971500692001,1.9295369826915,1.877624645169,1.8761403355149,1.7531018747697,1.59535353581604,1.61813982748782,1.6510181191413003,1.6587309620427002,1.6893993706862998,1.7130769524959997,1.76417005757538,1.8284339637673201,1.91672318922084,1.9407653564846818
18,Annex_I,1.A.3.b_noRES,Road Transportation no resuspension,bio,CH4,MtCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0088024273e-05,2.226419553042e-05,7.7004033105024e-05,0.007911241950106439,0.00914211843750999,0.0100434968736363,0.007775159832475199,0.00995293152428004,0.01112632353282303,0.01171407461036211,0.014129249860408049,0.015152026245895888,0.0184465799318547,0.02488807831336407,0.03154427019615344,0.040320284357958945,0.0594690609208351,0.08008181685795361,0.11574510138989222,0.1332939587918311,0.15042749222809945,0.18167352975795442,0.21812052990574776,0.23419317353354316,0.24447505746164938,0.24775211966815702,0.2582198789378485,0.2699213367447291,0.26887298237288637
19,Annex_I,1.A.3.b_noRES,Road Transportation no resuspension,bio,N2O,MtCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9312073709999996e-05,4.3570781425079996e-05,0.00015069618872763,0.015482215394646,0.0178910570386275,0.019655000206705502,0.015215877622545598,0.01947778092646386,0.02177965587523635,0.02293116378303114,0.027658783573102502,0.0296687666079714,0.03612509849268684,0.04874319176878788,0.06178006770474903,0.07898104534208508,0.11643939063716965,0.15680989163862477,0.2092085119034599,0.24044573655953957,0.2624017856602532,0.2831916513762105,0.3304143093241108,0.34746153077590225,0.3567261093837901,0.3631402943482786,0.382351882716866,0.3905485680176301,0.3909194907339802
20,Annex_I,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CH4,MtCO2,20.480647323963158,20.51980436961035,20.92196225857901,20.982524774560655,19.64731423204197,19.379906897836417,19.19965370713189,18.614601794049705,18.153433299039058,16.708619667522388,15.270290763642551,15.024972850949553,14.949833811934552,14.938833656944066,14.953727802921245,14.855385221374162,15.313460219812542,15.748767829133344,16.191733012447276,16.3516084903077,16.339557458449445,15.613365149200575,15.073102841363276,14.146695420172547,13.471272960067113,12.701639187094315,12.266081664206654,11.775680137835712,11.334501785235446,10.739947816045945,9.908208080097255,9.607792536102515,9.252670635281964,8.796067576681903,8.436659241477216,7.946452583615653,7.765178282787234,7.572984770052703,7.157062849630792,6.798091740594459,6.617401307441955,6.31389130408925,6.1533727110878935,6.12690995677725,6.094820591404158,6.162342652008093,6.216921860216498,6.177078514280612,6.16053580112531
21,Annex_I,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CO2 (fossil),MtCO2,1412.21767811684,1489.6158137778941,1599.27770873346,1704.4971985003801,1685.20462581943,1748.93316403293,1854.18007118222,1927.9978458028002,2021.02540154684,2015.024641453194,1967.7733030543088,1967.6346011137782,1960.2557765933634,1998.180778593683,2027.297783979461,2048.270079305827,2127.714915666977,2207.966634772102,2314.368635358886,2372.004068568267,2452.985084610864,2463.157754378165,2494.406399542391,2500.136461666816,2549.064271064322,2597.2302848938402,2654.568570577458,2702.571285083036,2789.839818326948,2857.3752173661983,2876.305797833407,2910.4770621836014,2961.2707904660415,3005.412477652347,3051.6067499069204,3053.499258913256,3082.2265959325105,3109.9665749544906,3023.461813001467,2931.487374998371,2987.419347896374,2914.2137899151603,2856.9749148037668,2902.2797724505967,2909.5057392123595,2983.026499200786,3010.3939413229887,3032.8121852974305,3042.232142602285
22,Annex_I,1.A.3.b_noRES,Road Transportation no resuspension,fossil,N2O,MtCO2,21.394767575445776,24.046772651065645,27.42268882938885,30.688121434628883,31.991723686659455,34.874221817543265,38.5885097656199,41.70843230894029,45.32488080449921,45.84809734438932,45.71674993735971,45.751923108258666,45.774520927200555,46.24020037325162,46.328875612329014,46.64003085399003,48.14485828979633,49.97719311769464,51.84765843550837,52.55722494710859,52.56404492385258,53.10190641729682,54.895914212312555,56.0258107044312,58.07604661126052,60.059760851750205,60.97183718305572,61.59126335997508,63.169317839282016,64.4100743538256,64.3808103738553,62.06590193440583,60.53966474504256,57.964991325002494,56.027987568040814,53.01844563618233,52.17810218981683,51.35646577973663,48.67045394856739,46.838343344975584,47.0158493398077,45.049622966873486,44.575061302613776,45.15402586356661,45.44328617559041,46.594594037221015,47.282138448351716,47.13258380118638,47.71189306806254
23,Annex_I,1.A.3.c,Railways,bio,CH4,MtCO2,9.709200000000001e-05,8.37e-05,8.788499999999999e-05,8.788499999999999e-05,8.37e-05,8.37e-05,7.3656e-05,7.3656e-05,7.3656e-05,7.3656e-05,7.700399999999998e-05,7.3656e-05,6.696e-05,6.696e-05,5.942699999999999e-05,5.2730999999999994e-05,3.348e-06,4.185e-06,2.511e-06,9.207e-06,8.37e-07,1.674e-06,0.00012052799999999998,0.00015484499999999997,7.030799999999999e-05,0.00016572600000000002,0.000177444,0.00015819299999999997,0.000189999,5.858999999999999e-05,1.0881e-05,4.8546e-05,0.000128061,0.000107973,1.8916199999999997e-05,6.252389999999999e-05,7.49952e-05,0.0001494882,8.80524e-05,0.0001119906,0.0003315357,0.0013065569999999999,0.0008513964000000001,0.0008888103,0.0008224361999999999,0.0011271879,0.001087263,0.001745145,0.001745145
24,Annex_I,1.A.3.c,Railways,bio,N2O,MtCO2,0.000126672,0.00010920000000000001,0.00011466,0.00011466,0.00010920000000000001,0.00010920000000000001,9.6096e-05,9.6096e-05,9.6096e-05,9.6096e-05,0.00010046399999999999,9.6096e-05,8.736e-05,8.736e-05,7.7532e-05,6.8796e-05,4.3679999999999995e-06,5.46e-06,3.276e-06,1.2012e-05,1.0919999999999999e-06,2.1839999999999998e-06,0.000157248,0.00020202,9.172799999999999e-05,0.00021621599999999998,0.00023150400000000003,0.000206388,0.000247884,7.643999999999999e-05,1.4196e-05,6.3336e-05,0.000167076,0.000140868,3.48348e-05,0.00010707059999999999,0.00013311480000000002,0.0002450448,0.00016904159999999997,0.00021752640000000003,0.0006488118000000001,0.002556372,0.0016656276,0.0017322942,0.0016024008,0.0022048026,0.0021244859999999996,0.0034125,0.0034125
25,Annex_I,1.A.3.c,Railways,fossil,CH4,MtCO2,0.1843745745231,0.17859575145059997,0.1871602010586,0.19469569285503,0.19584068935850998,0.187537536171,0.18502748866026,0.18483533255223,0.18559850876999998,0.185759300655,0.17572130613,0.177629899095,0.1688641641,0.15779439130499998,0.16348528124999998,0.158485214835,0.15527771225999998,0.156409911,0.159005169,0.15835104234,0.12137481800999998,0.112996468935,0.11202104447999998,0.10439083948500001,0.09683319541499999,0.097118749125,0.09758953512,0.09280768018499999,0.08625096535499999,0.08596304154,0.092315250765,0.08759026161,0.08897107724999999,0.089072009685,0.09467697878999999,0.10159682049,0.10945597846499999,0.107471939715,0.09328138730999999,0.076220569395,0.079861672845,0.095534581545,0.08802236007,0.089248558095,0.089209936125,0.092812610115,0.090500623605,0.09159469002,0.09262822715482498
26,Annex_I,1.A.3.c,Railways,fossil,CO2 (fossil),MtCO2,150.25277970000002,142.1000792,145.50465920000002,147.81358088,146.48779243,138.2196012,134.02391502,131.807448,130.87876210000002,129.3210187,121.5480377,121.9397101,115.511192,107.9537797,110.92729750000001,106.9671292,103.9909564,104.29643669999999,105.02878030000001,104.138029,78.4125802,72.8901005,72.1480202,67.1995775,62.0764005,62.2453055,62.5805193,59.4860786,55.2670513,55.0652679,59.1372517,56.1735021,57.0524323,57.0517617,60.7783442,65.2019097,70.127067,68.93934469999999,59.8456319,48.905404499999996,51.2254353,61.24685180000001,56.406583700000006,57.1841119,57.1494347,59.446144600000004,57.9748541,58.67450830000001,59.333129491499996
27,Annex_I,1.A.3.c,Railways,fossil,N2O,MtCO2,11.03732397495,10.808545850193001,11.493153530313,12.106086525896998,12.2679947836992,11.82481805778,11.7712478495703,11.8431313071435,11.9704031538,12.051315412500001,11.423787921,11.6013345084,11.0371753674,10.3155928512,10.729419792,10.421976474,10.243356996600001,10.3470738189,10.567424540400001,10.5447678063,8.1558632337,7.5973864512,7.5383773101000005,7.0253764854,6.5209044537,6.5405997111,6.5711160879,6.250245838200001,5.8080242493,5.7888577656,6.218521818599999,5.8967709528,5.9896391646,6.0002122362,6.3695552193,6.8421516344999995,7.3780081557,7.2388069299,6.282752958300001,5.133079906500001,5.3491872525,6.4066418052000005,5.9030490792,5.988785166,5.9890287366,6.2386570974,6.089261723999999,6.161699898899999,6.2322008514647695
28,Annex_I,1.A.3.d,Water-borne Navigation,bio,CH4,MtCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11321e-05,1.11321e-05,9.3744e-06,9.5697e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9529999999999998e-07,0.0,0.0,0.0,0.0,0.0,4.6035e-06,1.0043999999999999e-05,9.206999999999998e-06,0.0003293595,0.0002060694,0.0002398005,0.00022640849999999997,0.0002957121,0.0002990601,0.0004672971,0.0004672971
29,Annex_I,1.A.3.d,Water-borne Navigation,bio,N2O,MtCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1122e-05,3.1122e-05,2.6208e-05,2.6754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459999999999999e-07,0.0,0.0,0.0,0.0,0.0,9.009000000000001e-06,1.9656e-05,1.8018e-05,0.0006445530000000001,0.0004032756,0.00046928700000000004,0.00044307900000000003,0.0005787053999999999,0.0005852574,0.0009144954,0.0009144954
30,Annex_I,1.A.3.d,Water-borne Navigation,fossil,CH4,MtCO2,0.203493924216,0.214347052116,0.206910920358,0.2205802458,0.233979723,0.2302921242,0.22736934809999998,0.2192360796,0.21707036999999998,0.2224751301,0.2179792404,0.20733519509999998,0.1925354727,0.1859288085,0.21976785359999998,0.2241036252,0.2194501005,0.22275446489999998,0.2275545483,0.23187251969999997,0.1825382052,0.16820388269999997,0.169031034,0.1615470264,0.1468904031,0.1476366444,0.1526747985,0.1516041639,0.14607775979999998,0.1521291303,0.14920116479999998,0.1461133044,0.1454857776,0.1537570116,0.152196174,0.1627083081,0.1640607885,0.1635999363,0.1516005369,0.1573349355,0.1484007696,0.17628615,0.17260725600000001,0.16613635319999998,0.1585105299,0.1629869454,0.16290441719999998,0.1615481703,0.161608253485401
31,Annex_I,1.A.3.d,Water-borne Navigation,fossil,CO2 (fossil),MtCO2,78.8242872,83.0413732,80.0294882,85.2615548,90.44402410000001,88.98561,87.9402263,84.7615266,83.83596250000001,85.8906954,84.2022367,80.0696305,74.2701603,71.6425881,84.0749349,85.3335492,83.7154938,84.9087016,86.6793782,88.398174,69.4940689,63.9837204,64.15217320000001,61.235842,55.945326900000005,56.1181051,58.14957209999999,57.7482628,55.7149141,57.9145975,56.7540661,55.7374401,55.3706717,58.5872373,58.0405571,61.9549769,62.460570000000004,62.375193100000004,57.7965491,59.8019743,56.4077079,66.7890747,65.4979704,62.8840007,59.9393457,61.6883185,61.6079884,61.1526624,61.139501319599994
