code,Area Code,name,Item Code,Item,Element Code,Element,Source Code,Source,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2030,2050
ARM,1,Armenia,5058,Enteric Fermentation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.83,23.9849,23.6415,23.336,23.3053,23.2549,21.2616,21.5104,21.7373,22.4631,23.3734,24.2637,25.447,25.536,26.2183,27.4738,27.7424,25.5387,24.7331,24.8245,26.13,28.8216,29.6644,30.2039,30.8638,28.8316,26.0156,25.173,,32.2113,35.9341
ARM,1,Armenia,5058,Enteric Fermentation,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.455,,,,,,42.199,,,,40.917,,,,,,,,,,,,
ARM,1,Armenia,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.2394,671.5768,661.9627,653.4078,652.5496,651.1376,595.3252,602.292,608.6436,628.9674,654.4544,679.3828,712.5165,715.0088,734.1117,769.2662,776.7876,715.0839,692.5267,695.0857,731.6395,807.0061,830.6028,845.7099,864.1867,807.2835,728.4357,704.8445,,901.9177,1006.1538
ARM,1,Armenia,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.74,,,,,,1181.572,,,,1145.676,,,,,,,,,,,,
ARM,1,Armenia,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.2394,671.5768,661.9627,653.4078,652.5496,651.1376,595.3252,602.292,608.6436,628.9674,654.4544,679.3828,712.5165,715.0088,734.1117,769.2662,776.7876,715.0839,692.5267,695.0857,731.6395,807.0061,830.6028,845.7099,864.1867,807.2835,728.4357,704.8445,,901.9177,1006.1538
ARM,1,Armenia,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.74,,,,,,1181.572,,,,1145.676,,,,,,,,,,,,
ARM,1,Armenia,5059,Manure Management,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.248,0.9705,0.974,0.9746,0.9735,0.9499,0.8797,0.9173,0.9177,0.944,1.0041,1.0542,1.075,1.0807,1.1549,1.2047,1.1497,1.0682,1.0663,1.0621,1.1053,1.2338,1.2602,1.2804,1.3311,1.2557,1.1508,1.146,,1.4108,1.5904
ARM,1,Armenia,5059,Manure Management,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.015,,,,,,3.663,,,,3.304,,3.8655,4.403,4.6186,,,,,,,,
ARM,1,Armenia,5059,Manure Management,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1097,0.0497,0.0488,0.0487,0.0478,0.0384,0.0381,0.0495,0.0449,0.0444,0.0557,0.062,0.0541,0.0555,0.0743,0.0797,0.055,0.0532,0.0632,0.0633,0.0622,0.0778,0.0764,0.0777,0.09,0.0888,0.0842,0.0951,,0.0862,0.1012
ARM,1,Armenia,5059,Manure Management,7230,Emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191,,,,,,0.231,,,,0.213,,0.241,0.268,0.2775,,,,,,,,
