,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
30,Greece,marine_bunkers,MtCO2eq,1.900984086,2.641275676,2.848385779,2.200611811,2.825115362,3.225168796,2.797158063,3.228384995,3.087127304,2.65927281,3.242288945,2.63547289,2.565296189,2.680942161,3.543996107,5.50381997,5.745854166,6.592153988,6.718058364,8.117010018,7.448568749,8.553140355,9.968564363,10.55886491,11.34285656,9.984622904,10.00910532,11.13540002,9.918509453,11.45668955,11.13250954,10.00776183,10.23691173,10.3436161,9.152997361,9.881371552,10.30536523,9.859234215,8.371932645,8.729479933,8.872791512,7.248130746,6.831202232,6.003382399,5.733543392,5.526388637,6.867126524,7.034328896,8.105512596,0.0
31,Hungary,marine_bunkers,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Iceland,marine_bunkers,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003156711,0.012626534,0.015783245,0.041036624,0.050506447,0.050506447,0.101013205,0.097856494,0.037879913,0.059915923,0.097795836,0.091422066,0.141806873,0.119771188,0.144902926,0.176166114,0.16086847,0.214167667,0.145085224,0.208157858,0.211253587,0.220905708,0.201905094,0.110301364,0.207126322,0.228373737,0.162629993,0.181387652,0.196928576,0.184605345,0.078127956,0.072118148,0.14757436,0.183439345,0.209936333,0.238778317,0.202501388,0.0
33,Ireland,marine_bunkers,MtCO2eq,0.240393988,0.246282481,0.28786504,0.253566147,0.206459057,0.22509571,0.282097877,0.241728194,0.156498234,0.23741894,0.175135211,0.122078336,0.165968368,0.106538046,0.093850544,0.071754186,0.075153219,0.071754186,0.059491303,0.056274245,0.105991787,0.052935236,0.169246409,0.121896672,0.3662963,0.495233993,0.473683275,0.495719285,0.53991262,0.474411198,0.506038347,0.45140462,0.535906346,0.470526564,0.327603755,0.40337765,0.353130893,0.220246545,0.29957055,0.426940146,0.333011742,0.394250537,0.446929656,0.411015113,0.48885609,0.48908522,0.476739323,0.496271362,0.434631839,0.0
34,Italy,marine_bunkers,MtCO2eq,23.10852055,24.35303219,22.80985116,19.01886638,18.22335392,17.75163069,16.36053415,17.58086051,16.11926909,13.29685491,12.41624538,12.95600763,10.23515626,10.13249234,10.93163016,11.56644692,10.44690194,9.958628941,8.973678322,8.526060692,8.098006171,7.78617653,7.760377527,7.51557664,7.757861907,6.107676442,6.401245614,7.090381245,4.546903957,5.302007361,5.663693168,6.16774281,6.728127581,7.059512328,7.235351353,7.523019924,7.766720499,8.142202691,7.582204025,9.598826784,8.052666249,7.968106677,7.038032741,6.176651537,6.118420789,7.127177496,7.416514211,8.745354999,8.522624418,0.0
35,Latvia,marine_bunkers,MtCO2eq,,,,,,,,,,,,,,,,,,,,1.496333883,0.446976424,0.567477909,0.670737928,0.883510097,0.475265198,0.307838287,0.224125141,0.047228731,0.031566491,0.025253379,0.615978123,0.649124164,0.592668256,0.639229721,0.822803205,0.623142862,0.563954862,0.652889856,0.867484206,0.796761556,0.679477764,0.76070145,0.760276831,0.734841788,0.803133262,0.991380285,0.819401785,0.119226374,0.913457529,0.0
36,Lithuania,marine_bunkers,MtCO2eq,,,,,,,,,,,,,,,,,,,,0.300311974,0.495360085,0.919511918,0.507743973,0.479880143,0.445823882,0.414863998,0.192376677,0.159230326,0.230559893,0.292358345,0.317066099,0.34808633,0.347844009,0.360349213,0.456203926,0.440541996,0.378561247,0.285681271,0.403450354,0.450011819,0.453229188,0.388213368,0.279428507,0.034541538,0.240818297,0.518000314,0.557379808,0.641590608,0.620270746,0.0
37,Luxembourg,marine_bunkers,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Netherlands,marine_bunkers,MtCO2eq,28.62210313,35.34771583,37.16460869,29.81935707,33.29235137,35.11257861,33.96089472,35.49819828,31.03116513,29.79444244,28.51231892,27.81684261,25.8522109,24.16855415,27.82922648,30.93947077,30.30434183,33.81655523,32.94493857,34.94620669,36.17180736,36.19466289,34.48571558,34.75587865,34.71261166,36.09175529,37.91356535,37.91909788,39.24817699,41.43408913,45.31538712,44.93515687,42.16743299,45.95207406,49.22182171,52.50285495,53.8158433,51.67968595,46.12521398,43.65451438,47.01043423,43.19115026,41.38490727,40.7606308,37.55239648,37.30513868,36.61088077,35.15048091,37.3161843,0.0
39,Norway,marine_bunkers,MtCO2eq,1.937973084,2.105720915,2.015512049,1.435303274,1.524036598,1.951368828,1.452586039,1.342666255,1.132704255,0.885346774,0.801599029,0.761004639,0.928231328,0.928517633,1.043589972,1.064349735,1.068537673,1.285619095,1.051662233,1.406423883,1.227525678,1.532935176,1.642447636,1.795304192,2.217935084,2.417292448,3.006437643,2.808657765,2.684696266,2.591391671,2.541734463,2.08729175,1.754811453,1.619620981,2.185514593,1.579795184,2.073879022,1.505796881,1.551690771,1.225036231,1.190919312,1.03065776,1.128271298,0.458059611,0.417979909,0.336770482,0.554269067,0.68064712,0.593719834,0.0
40,Poland,marine_bunkers,MtCO2eq,1.649913924,1.614642399,1.667759298,1.880228474,2.23389824,2.345475216,2.532327375,2.330602191,2.240029688,2.240029688,2.241669571,2.055727647,1.743458467,1.593513912,1.650942453,1.691311812,2.181266308,1.625871048,1.513689852,1.253084424,0.489893838,0.756816816,0.424513731,0.422875912,0.44442632,0.522614934,0.672314779,0.836888283,1.161056075,0.906701023,0.827966473,0.857104486,0.903726299,0.804229908,1.02252453,0.937173565,0.789417231,0.876044442,0.79026616,0.687491742,0.539672362,0.456019564,0.441145905,0.462757606,0.600070864,0.571297123,0.829436869,0.837479815,0.855537085,0.0
41,Portugal,marine_bunkers,MtCO2eq,2.341279817,2.25414939,2.549759913,2.874189721,2.024811137,1.726347402,1.881268475,1.814916061,1.608402092,1.356863895,1.467216729,1.251582416,1.518488835,1.54714157,1.497241406,1.606147272,1.602566252,1.475448042,1.790085352,1.929283837,1.954658545,1.916960606,1.624359306,1.546534653,1.532207253,1.581864772,1.572091335,1.210955915,1.86560492,2.105331333,1.5046491,1.530935769,1.838774056,2.08930783,1.837985785,2.017493295,1.591281073,1.69684824,1.528858396,1.476711741,1.801973804,1.947260374,2.074785586,1.950902053,2.059242598,2.450430703,2.494873387,2.596184144,3.059632523,0.0
42,Slovak Republic,marine_bunkers,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Slovenia,marine_bunkers,MtCO2eq,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068111874,0.092879975,0.151704014,0.207431999,0.102168135,0.058824038,0.102168135,0.15789612,0.191952057,0.179567844,0.201239893,0.383904114,0.487016231,0.710845407,0.599910323,0.0
44,Spain,marine_bunkers,MtCO2eq,6.006340342,6.854763275,4.332139156,3.083419882,3.476002851,3.863427638,3.732121801,4.439461022,5.655281339,5.12616862,4.55717182,5.138513489,6.529559496,5.623278641,6.835270545,10.78472703,11.65801209,10.20807166,10.12678969,11.57789188,12.27613206,12.43809003,10.86540845,9.82940782,10.10300168,14.77891335,18.24779467,19.21449308,18.74512102,19.16649417,21.45843079,21.91052977,22.31929373,23.02308128,25.2654385,26.38063903,26.99477264,27.98665545,27.81103529,26.80598565,27.42161109,26.78414559,23.01625063,24.8867063,23.79300639,23.92144567,21.26169837,22.2938054,22.80282581,0.0
45,Sweden,marine_bunkers,MtCO2eq,3.622786567,3.897903433,3.541621152,3.78912127,3.486511036,3.982599044,3.51892709,3.450089667,2.765390365,2.692602888,2.045599772,1.755912537,1.753726394,1.647067342,1.774367216,2.055009247,2.681856819,2.099020285,2.144366162,2.114378911,2.507510202,2.855900146,2.874233496,3.389443448,3.330922713,3.529673469,4.185173777,4.998570205,4.82119058,4.332033726,4.433170001,3.844678754,5.149481224,6.058206095,6.18556695,6.646446155,6.614637018,6.504595608,6.766819947,6.255455592,5.489103209,5.389015142,5.092058851,5.471042343,5.752878852,6.332563437,7.407535546,5.623802894,6.413634142,0.0
