,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
43,Portugal,total_fuel_combustion,MtCO2eq,14.699744,14.84164221,16.50204262,16.78647497,18.34670436,19.66642896,19.07433647,20.09795641,22.25093363,24.12824377,25.26685645,25.77204693,26.48750939,25.44200441,24.34190707,27.70377244,28.23219866,29.35819917,37.96555913,38.78579704,40.41540348,44.58696546,43.55658968,44.98910333,48.23722936,46.36265781,48.39868419,53.12001351,59.47698119,58.97984303,58.87168633,62.83885181,58.04343885,59.26775852,62.52823561,57.58218873,55.76942934,53.9518605,54.21822579,48.54238749,48.01599197,46.5922997,44.656598,43.748758,47.87230108,47.39480989,51.74935005,48.19238932,43.34605169,38.23155967
44,Slovak Republic,total_fuel_combustion,MtCO2eq,39.20716305,39.64935285,41.34056375,42.20092259,43.51398801,44.04446747,45.77109718,51.03906959,51.93530905,56.23132088,54.87952577,53.26270812,53.11896668,55.00254658,54.84561956,52.09536091,53.92766082,54.74987754,54.14714893,55.28279062,48.31638326,45.11888083,43.60312347,40.87863235,41.49986344,41.35612865,41.35045588,39.8554159,39.10004578,37.13056074,37.6348412,37.186891,37.67763403,36.48650844,37.53332207,36.7559852,35.99700987,35.80890782,33.00509862,34.90393695,33.18174329,31.56838821,32.10036094,29.4867039,29.77070403,30.49665716,32.57793616,32.02088625,30.23081477,26.94546241
45,Slovenia,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,13.76517666,12.97777259,12.67445855,13.50677074,13.46400265,14.31181334,15.11198132,15.54337322,15.28435516,14.67888993,14.38167621,15.24404203,15.41070984,15.30230979,15.55996979,15.80376206,16.13534214,16.12864858,17.17226637,15.46346014,15.80463366,15.78384821,15.18822911,14.5381714,13.03127271,13.12736761,13.92008558,14.06702213,13.96651771,13.45653918,12.0855746
46,Spain,total_fuel_combustion,MtCO2eq,120.4540028,126.3888472,140.672439,152.251003,157.2821691,173.9927485,166.7408264,165.7956072,176.4403904,187.8989805,191.9719497,186.1860317,189.6971145,180.4642513,174.7679638,179.1459079,179.9616224,183.3156803,201.6085152,205.7319043,213.5575285,225.2194079,211.3244899,220.200585,231.4292697,221.2812482,239.2056448,245.8904677,267.4950266,282.3038797,283.5571538,301.0915004,306.5914909,323.3713044,337.9183431,329.2181112,342.2035276,314.018644,280.207868,266.1218745,268.9308567,264.5502476,238.6805632,235.5942261,250.6960727,241.2838262,257.8245697,251.2893884,234.7377634,198.1719478
47,Sweden,total_fuel_combustion,MtCO2eq,83.10566847,83.22572589,84.75365089,77.61657917,80.18568415,87.0668858,84.12322799,78.83825938,81.40492413,74.4123655,67.52107543,61.75720542,56.25973899,55.42902646,59.87343345,61.35986544,59.50308654,57.0712485,54.24668607,53.49967215,54.53836778,57.13199553,56.89836054,58.88946327,58.50541639,64.05595954,57.88942134,58.83308969,57.65914088,53.61083275,52.71572161,54.30929441,55.60889341,53.94276526,50.46454126,49.05217197,47.42996025,46.38222128,43.24697981,48.54254566,45.04633065,42.54722202,40.95221375,39.48868122,39.51155126,39.15252774,38.80105951,36.33649985,35.5798717,34.01880685
48,Switzerland,total_fuel_combustion,MtCO2eq,39.49324637,39.96087167,43.59244748,39.0616418,37.27716055,39.10989134,39.54028051,40.66421143,39.21087218,39.8453364,37.51672876,35.53128226,39.64331614,39.12637486,42.37405882,42.29520826,40.64030218,40.50591899,40.11103923,41.47174073,44.18374551,44.36472695,42.38395314,41.3118285,42.28490377,43.08812992,41.99130952,43.50902732,43.79250774,42.87330215,44.28586973,42.76066846,44.09344461,44.43066881,44.92135759,44.5382592,42.55737851,44.04784192,42.78076341,44.23432361,40.17384481,41.64915674,42.64887237,38.79791737,38.26105787,38.81016851,37.84904744,36.63929325,36.54893293,35.00373248
49,Turkey,total_fuel_combustion,MtCO2eq,44.57798643,52.23759032,56.01583292,58.67336079,63.12550817,70.40778952,76.0892348,76.91043548,71.40744959,75.53063715,75.13265589,81.86845668,87.71193392,92.11601643,99.85691107,107.970036,118.7810788,113.73422,125.7003891,133.4395913,136.4663646,141.3378171,147.3310999,144.8668237,158.7001251,175.4348217,183.1768123,183.010022,182.4934488,205.6528286,186.6814527,196.6778879,207.2460069,211.5193086,220.0177574,244.4440828,270.5406691,266.665148,265.765315,272.3057456,291.2838231,302.645235,289.1083686,311.0173737,322.9464643,342.9860896,382.8056847,378.5905427,370.1974794,369.9715486
50,United Kingdom,total_fuel_combustion,MtCO2eq,630.1111239,610.3807213,642.5467016,603.1104444,583.3635926,589.2910572,600.2457451,598.1758518,630.4890398,577.4595961,561.0744307,547.9726783,539.599785,522.1473706,550.2431221,564.9693752,569.3500709,567.8216281,553.9623918,555.821643,566.6525383,553.851595,536.9502257,529.2264357,519.443251,539.5385766,517.3753516,519.91943,517.4053043,525.8619267,540.6494705,526.4622262,538.7039839,538.5545614,536.7516355,538.0245067,526.8373607,513.1180617,465.0815952,481.7716716,444.125275,466.5699571,452.2582421,413.8554888,399.192921,378.7035616,365.0077212,359.234387,347.6203966,311.1381709
51,OECD Europe,total_fuel_combustion,MtCO2eq,3679.866442,3780.147398,3984.537759,3896.241001,3785.501287,4022.049243,4015.194302,4128.40696,4281.572535,4157.945399,3975.447235,3883.114138,3847.741471,3872.84222,3944.79095,3979.115461,4026.620488,3994.885389,4001.052759,4015.238092,4044.905237,3938.540669,3879.344224,3855.917904,3904.33736,4041.208862,3965.747803,3975.238034,3934.65841,3964.023461,4012.301324,4002.108457,4109.262724,4120.365551,4107.427547,4136.113897,4103.834606,4022.338457,3761.325317,3880.043161,3748.755789,3738.812545,3657.376323,3484.691957,3538.78255,3551.694973,3590.780308,3516.628449,3359.732369,3070.468975
52,Albania,total_fuel_combustion,MtCO2eq,4.03919787,4.626608122,4.103547189,4.293461688,4.524392458,4.868955173,5.152640034,5.821237743,6.907178656,7.025666869,6.044708075,6.307800735,6.868223165,7.435135691,7.145442493,7.166444988,7.449421021,7.382519722,7.044692958,5.872275852,3.984073952,2.289135451,2.122601411,2.177973743,1.985943136,1.996998725,1.551184351,1.884648841,3.049613834,3.211712516,3.353628331,3.904019925,3.950420537,4.163172853,3.980465574,3.940833842,3.92260318,3.859473456,3.910717962,4.073776585,4.287602892,3.623817078,3.789948153,4.27141874,3.97935602,3.827635577,4.492915171,4.462292883,4.182703906,3.51288048
53,Armenia,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,20.07220597,20.88382132,10.76733222,4.973153844,2.694961862,3.381394493,2.412027531,3.166152641,3.293020568,2.941204557,3.448126369,3.483841839,2.934340672,3.306230237,3.494546628,4.163359083,4.185853489,4.855575221,5.341076637,4.330136164,4.117793232,4.747004409,5.516913322,5.319433592,5.333658149,5.22175743,5.040003128,5.297380111,5.522400138,5.985527429,6.528014757
54,Azerbaijan,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,53.78540011,52.31679202,42.66376383,37.56105403,33.45896661,32.5507656,27.22542766,26.42672816,26.41182137,25.88807303,27.45355442,25.96719948,25.63525155,27.97335856,27.54476006,29.18509142,29.57542544,26.82647636,28.94493262,24.6119349,23.64254636,26.59338137,29.04672182,29.6283098,30.98009708,30.79730765,31.34249944,30.98147707,31.53377005,34.32495203,33.66654037
55,Belarus,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,100.9736551,97.36925636,87.85830484,76.31977203,64.76696492,57.65260068,58.54912047,58.94891719,57.03716612,54.80451839,52.81998821,51.60305535,51.47052508,52.04900244,55.1375099,55.75543703,58.05040263,56.51871845,59.26285618,56.07177462,60.27205431,57.17364488,58.36251077,58.30968317,57.50690257,53.26093725,53.65870759,54.72715645,57.83705004,56.13992239,56.23104592
56,Bosnia and Herzegovina,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,24.25814613,21.71522209,16.12491373,13.54418978,3.163485862,3.378283988,4.228691465,8.544474709,10.79277637,10.54701054,13.89600272,13.67885236,14.39817844,14.73607462,15.38312437,16.05898854,17.68061137,18.64167276,20.47910016,20.44748483,20.73385947,23.66488074,21.89209357,21.74133259,19.45903987,19.63322649,22.37045377,22.65732024,22.80419682,21.27726058,22.87735638
57,Bulgaria,total_fuel_combustion,MtCO2eq,64.6328678,66.66115175,68.58242391,69.6501263,74.21842932,74.04784022,76.8283495,79.86434917,83.13702944,85.96876691,82.03949686,83.70611341,82.26992895,80.33646516,83.1768828,84.16164387,85.15230545,84.05213715,83.45804988,72.20427035,58.12029278,54.89347342,55.43004826,52.84953311,53.4345244,53.92001161,51.96858878,49.9838484,43.76080366,42.74871245,45.47763608,42.97859712,47.30653854,46.4546973,47.00172893,48.07143543,51.27103131,48.79943058,42.54379584,44.6036435,49.57111039,44.77866446,39.45046137,41.82070574,44.16288082,41.10916409,43.39522507,40.43365941,38.77759283,35.11885746
58,Croatia,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,20.85232806,15.3283354,14.70813634,15.380526,14.51933413,15.34764345,15.13706745,16.81836336,18.23095754,17.94498801,17.2925759,18.30504575,19.39699265,20.79261505,20.18321006,20.53097423,20.56085035,21.80339899,20.74816099,19.65886556,18.87013012,18.55428867,16.97453002,16.47178653,15.55608236,16.0368686,16.3925358,16.70566127,15.79376516,15.91401477,14.92098304
59,Cyprus,total_fuel_combustion,MtCO2eq,1.76537118,2.194470358,2.301421436,1.754157865,1.674560092,1.957412904,2.134954849,2.255135323,2.451324813,2.597496649,2.550690171,2.595196455,2.64610986,2.766255896,2.793141632,3.063583345,3.629065805,3.684440065,3.8508488,3.962710191,4.521116798,4.837697756,5.033171755,5.241228238,5.144924491,5.45021578,5.575974738,5.924350867,6.18662632,6.422108275,6.305451758,6.461939729,7.147725879,7.038477072,7.183016824,7.250943192,7.572879097,7.756519115,7.690379108,7.42887099,7.172685852,6.67390989,5.747238042,5.907698311,6.049597694,6.414274571,6.520381075,6.432956006,6.488120707,6.018579188
60,Georgia,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,33.84347948,25.82507478,20.23480799,16.44835924,10.59172349,8.44315088,6.76592576,5.831530685,5.211081483,4.668351265,4.899174864,3.64966346,3.087245898,3.289227685,3.471769449,4.24428972,4.713615565,5.662890547,4.863866323,5.497984153,5.187968831,6.135391022,6.797403365,7.501075524,8.139322478,8.804250589,9.244238933,9.204126921,8.995964461,9.530024877,8.982309852
61,Gibraltar,total_fuel_combustion,MtCO2eq,0.069442344,0.059928138,0.0597499,0.05974417,0.062794463,0.062746207,0.059640001,0.056429942,0.078699317,0.094622326,0.088268809,0.097752913,0.088079251,0.084807558,0.091172394,0.116910679,0.129405864,0.145130215,0.13850144,0.14502636,0.205709709,0.2438022,0.246908406,0.291748858,0.285328108,0.291644688,0.3012199,0.317111051,0.329792469,0.345579776,0.355155287,0.361471868,0.367788448,0.399724144,0.412356663,0.431354662,0.428040117,0.437358408,0.478717189,0.481927564,0.466035771,0.475562727,0.507241501,0.545389907,0.596018424,0.621846188,0.660174278,0.700873876,0.729315494,
62,Kazakhstan,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,239.1518532,248.4449693,254.4902377,217.9884243,195.8782477,171.8734784,149.423839,126.603361,129.3047768,116.780967,112.9009732,110.0683497,120.4173947,135.7275961,147.4120988,157.9806373,174.1500806,188.5910672,232.1779828,204.5265631,223.026125,237.0476683,235.9459457,251.1652395,200.1071478,181.744183,195.4529608,208.3587827,211.1003217,207.6547332,
63,Kosovo,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.210994052,6.591012884,6.553401136,6.893801315,6.961917042,6.759133436,6.822247137,7.14961929,7.710998006,8.557774924,8.86518894,8.748549606,8.258751953,8.437511079,7.551408512,8.774628703,9.295050336,8.342857549,8.452695195,8.801460486,9.065154953
64,Kyrgyzstan,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,23.02396587,20.63378888,13.43051119,9.895145984,6.423283551,4.503295554,5.582581896,5.454952564,5.785410141,4.670924488,4.492463617,3.798766693,4.785022455,5.314820792,5.245617433,4.949349703,4.936926262,6.044792712,7.105799222,6.62591923,6.137074334,7.332894573,9.730175168,8.886064266,9.260151799,9.871990008,9.408025659,9.03613276,10.7201473,9.483947551,
65,Malta,total_fuel_combustion,MtCO2eq,0.662333049,0.836443302,0.803101432,0.733864561,0.658337412,0.747972245,0.788857143,0.925165514,0.900261301,1.001363867,1.135273187,1.303698408,0.980400309,1.33818315,1.16576492,1.890846388,1.981331429,2.155966377,2.337478004,2.333229326,2.229518981,2.188076092,2.82951973,2.528816592,2.40287903,2.343625073,2.492459945,2.395670016,2.42959209,2.146302625,2.506778718,2.334072833,2.625493877,2.615896544,2.645384126,2.66980815,2.735363927,2.745612163,2.528955596,2.606880449,2.593298418,2.73657937,2.392065103,2.377573171,1.676647843,1.370839267,1.53956574,1.57220452,1.680096997,1.610029002
66,Republic of Moldova,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,30.79892428,24.81083477,20.08673598,17.16578442,13.93852981,12.00775305,10.31017022,9.394720136,8.499973263,7.192597609,6.585073543,6.891026866,7.025769431,7.591279355,7.563086411,7.899149993,7.612343577,7.522162768,7.451247212,7.384889616,8.199466835,8.182507095,7.971677296,6.984498729,7.533941894,7.872582139,8.023504457,7.871023896,8.308325889,8.589045603,10.30708152
67,Montenegro,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.076191265,2.252401027,2.173220053,2.770392754,1.824769278,2.66784994,2.620260461,2.414968817,2.345862657,2.294484738,2.438755098,2.230034715,2.346058292,2.576192203,2.676321528,
68,Republic of North Macedonia,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,8.651729802,8.443649716,8.460232921,8.790544818,8.484754601,8.437295745,10.01121981,8.936139748,9.774620408,9.005402956,8.652649761,8.782679344,8.237703952,8.95227302,8.664477185,9.01748023,8.988866597,9.464320154,9.254963526,8.647343559,8.463315344,9.299963534,8.944804149,8.005079575,7.588114245,7.286134993,7.096961626,7.584548789,7.084350877,8.088599186,7.302871871
69,Romania,total_fuel_combustion,MtCO2eq,115.839888,119.589309,130.4268144,131.0864496,141.9356367,154.7683922,161.9801426,175.717556,180.0697925,178.6499827,179.8972487,177.7156253,180.0128267,176.0896919,176.1644135,181.2307897,190.2136429,195.1162062,191.0279173,169.3193313,140.4946403,124.2741571,115.8464748,113.2806543,118.6063715,122.3915877,112.1966945,98.06074652,83.62919498,87.69252212,93.55397861,92.22699292,96.77377897,93.83414763,92.95540467,96.99474658,94.22352499,93.18781017,79.4741745,76.7079464,82.75772614,80.53626614,71.13481064,70.30468363,71.66188208,70.14254707,72.70713227,73.49738982,71.9812595,68.46661432
70,Russian Federation,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,2183.995166,2155.651599,1976.998371,1816.045045,1609.584964,1560.517719,1533.043876,1425.460288,1416.807535,1454.206525,1485.738558,1486.224365,1476.439795,1504.120322,1498.44761,1491.330673,1547.681259,1543.43908,1563.894496,1449.939636,1538.692837,1614.659998,1618.22585,1578.527093,1561.693233,1543.458623,1519.88173,1547.333686,1612.716617,1652.096868,1566.824392
71,Serbia,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,62.89094833,53.00277735,48.7146174,43.42927816,39.56707242,45.15926943,52.37547014,57.10171091,57.01411783,40.67642398,43.63462852,45.71482625,49.33862382,52.93872852,57.20343121,50.27752889,52.4073377,50.86484202,49.14284298,46.55424158,46.79661559,50.94368195,45.62968043,46.37924018,38.95085066,45.38129922,46.57866188,47.24594696,46.00609016,45.84458175,46.1645423
72,Tajikistan,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,11.14540481,10.28085558,7.564036475,5.068769105,2.963540886,2.48130853,2.234296948,2.516945108,2.777236593,2.546786906,2.192817735,2.131654509,2.101681014,2.110193397,2.523699624,2.367889856,2.571571656,3.149106349,2.981674479,2.337109704,2.331292094,2.448540325,2.940761729,3.055402003,4.095514472,4.285655076,5.57581068,5.985841903,6.940630659,7.682551185,
73,Turkmenistan,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,44.89380211,37.99140546,27.84202378,26.32096333,32.73190159,33.39927742,29.65394698,29.90159943,30.58068158,35.77472839,36.85338303,37.49130147,39.41767298,43.77746845,46.84614617,48.40237377,49.50652816,56.27362185,56.74099989,50.23323638,57.22840429,62.11626506,64.42367071,65.8449701,67.38391151,69.47531076,69.34178136,69.36859988,69.50425163,69.5818363,
74,Ukraine,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,694.2589139,656.6856307,569.9295344,497.0004335,414.042878,399.1120674,346.4967283,328.406199,308.9493583,305.434517,297.277343,300.1986311,303.360805,328.6147178,304.7631243,292.5302163,300.537835,308.3150333,297.2284568,251.0096047,268.0489618,281.5873434,275.9811057,268.6457346,235.8880221,189.040183,199.5065047,172.9637736,183.5809469,172.3111944,164.3253459
75,Uzbekistan,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,118.875987,119.6925972,111.5315434,112.3108584,105.98613,94.95106638,96.09321292,97.39681744,112.8227471,113.7490708,120.4949609,121.1030458,123.9349175,116.4706176,119.4346633,112.6503439,120.4224944,116.7976346,121.7610571,111.0797092,120.4356192,123.3150871,107.5462249,106.8459745,100.0080389,94.32796655,100.433563,105.0150798,108.4598436,112.6767535,
76,Former Soviet Union (if no detail),total_fuel_combustion,MtCO2eq,1961.930699,2075.964911,2211.5645,2334.669047,2504.613171,2596.214715,2656.246722,2781.924058,2858.301522,2961.219261,2950.541972,2984.478003,3013.598236,3059.404312,3105.872745,3184.011321,3288.009361,3327.789903,3341.642373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Former Yugoslavia (if no detail),total_fuel_combustion,MtCO2eq,62.60535115,61.65207659,67.00401799,72.26501582,74.53504516,75.85054181,79.63195781,85.73427924,88.53275329,84.92441859,97.18793374,103.2925863,111.6773362,114.8917863,120.640072,126.8894757,119.4896405,125.3274447,126.1895569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Non-OECD Europe and Eurasia,total_fuel_combustion,MtCO2eq,2211.545151,2331.584898,2484.845576,2614.511867,2802.222367,2908.518576,2982.823264,3132.298211,3220.378561,3321.481579,3319.485591,3359.496777,3398.14114,3442.346638,3497.049634,3588.531016,3696.054174,3745.653747,3755.689418,3925.308754,3778.631963,3420.131445,3099.751026,2735.166694,2635.05634,2535.937686,2384.995023,2361.859656,2346.217713,2386.410206,2397.235946,2406.802416,2492.830073,2484.786907,2470.357464,2572.015772,2594.246675,2654.647107,2415.965717,2559.620148,2692.01981,2665.428589,2617.116056,2504.557392,2425.838042,2434.359334,2460.340848,2545.036936,2572.498684,
79,Algeria,total_fuel_combustion,MtCO2eq,8.690743282,9.745673245,11.11105033,12.06894281,13.69148574,16.10137586,17.89542051,21.7194289,27.19719296,27.97277117,32.37755786,38.50734684,42.12176041,41.11732299,42.44588061,47.67841387,47.52339074,49.93807428,49.93987059,51.61485276,55.19149322,55.42032748,57.17208284,55.0533359,55.76328077,55.31137677,56.4087876,57.94922295,61.36136721,61.95462645,63.47039004,68.64918587,72.50004616,73.92420249,78.04473135,81.34626471,85.53312367,88.81775604,95.20359544,96.45212145,103.7545951,113.4544995,116.8580378,124.3028824,131.6895791,129.0617411,131.7010968,138.4962479,143.5855809,
80,Angola,total_fuel_combustion,MtCO2eq,2.430847053,3.238732215,3.032812495,3.092650395,2.79866109,2.794526906,2.368966744,3.469251083,3.44521674,3.57980359,3.456810004,3.145443673,3.282633138,3.206513412,3.818957077,3.789338435,3.885360939,4.2750715,4.388075779,5.025711386,5.145061239,5.045965508,5.409270432,5.39250151,5.130299233,5.420539445,5.573307485,4.976105675,6.00584087,5.904890068,6.321789951,6.813191932,8.397972916,9.090271929,7.510024165,9.662221625,11.10209421,13.32505008,15.42868839,15.86312981,16.78064095,18.10679072,20.99797386,22.65692846,23.29286671,21.11008103,18.47983486,18.40940282,20.59714513,
81,Benin,total_fuel_combustion,MtCO2eq,0.514828865,0.615759664,0.629489137,0.646238491,0.692542879,0.511543162,0.571595854,0.625126176,0.630594483,0.648850163,0.557820452,0.629158184,0.636157203,0.65911391,0.762725857,0.705905077,0.662269922,0.666591072,0.597267934,0.579434945,0.529885198,0.546674672,0.554716082,0.568876687,0.581771641,1.318341984,1.584979424,1.646606588,1.819944478,1.859331744,2.186553851,2.491280077,2.764121582,2.935501675,3.197513642,3.827587397,4.393597182,4.459276698,4.840227837,5.147820271,4.997999158,4.802923544,5.123961773,5.653556099,6.002144448,7.302960507,7.454896004,8.044322857,7.940907884,8.379226312
82,Botswana,total_fuel_combustion,MtCO2eq,0.155339727,0.191297623,0.249238787,0.443284111,0.5501289,0.800463791,0.915932474,1.030449823,1.189605395,1.264304822,1.52538507,1.590592708,1.566881386,1.567251819,1.672704978,1.906782383,1.969583492,2.356187786,2.583338375,2.999378872,2.939135808,3.518843863,3.476106722,3.310370153,3.422185641,3.148429559,3.304455007,3.924089631,4.117358668,4.284247355,4.130377055,4.284054168,4.169510423,4.203785699,4.514531827,4.326935999,4.562157886,4.636429202,4.327076441,3.500498467,4.107587842,3.634577527,5.650851802,7.226331071,7.192446057,6.86689292,7.576132874,7.556414685,7.494641223,
83,Cameroon,total_fuel_combustion,MtCO2eq,1.562430708,1.614953225,1.661590513,1.677734454,1.924561026,1.858311667,2.294052894,2.419486174,2.561594098,2.715060583,2.828038487,2.980475167,3.177932563,3.304867228,3.576269889,3.523618874,3.539514897,3.780683517,4.050865541,3.995403249,3.81774138,3.694556889,3.880914711,4.067029524,4.017514746,4.045534102,4.219065131,4.381050763,4.133826234,4.563222517,4.519381005,4.824055727,4.963354931,5.047771093,5.021868312,4.917948534,5.632609434,5.816527687,6.424572909,6.666289926,6.608590827,6.822616741,7.403731082,8.109041791,7.951701175,8.20884067,8.368879974,8.765424452,8.690632518,
84,Congo,total_fuel_combustion,MtCO2eq,0.664078194,0.698831109,0.69394196,0.700659893,0.706081783,0.846844563,0.738581272,0.785456768,0.761250953,0.802879018,0.837512137,0.917468611,0.925389472,0.849220752,0.883703664,0.812626792,0.850626508,0.80501881,0.794739985,0.775769661,0.823826429,0.755460746,0.739654206,0.526385251,0.67371881,0.562933677,0.458617246,0.467273745,0.507128131,0.59539571,0.742926211,0.620133523,0.883052446,0.925332263,1.00073863,1.28356695,1.284990711,1.579294596,1.794778843,2.080071923,2.500285841,2.683160147,3.007664743,3.124053189,3.642696239,3.458291553,3.31891001,3.532387117,4.134125614,
85,Côte d'Ivoire,total_fuel_combustion,MtCO2eq,2.776274691,3.042421337,3.112266495,3.2242183,3.469468428,3.933983531,3.881617461,4.4698623,4.156619717,3.911128178,3.520748412,3.512613742,4.305708643,3.919494836,3.647426038,3.698179705,3.691730145,3.723731304,3.614677291,3.413647275,3.522907394,3.525339838,3.732836518,3.891247442,4.08450316,4.722830755,5.662258552,5.717069375,7.619266111,7.278259323,7.209033001,7.350758978,6.126410277,6.729430665,7.15582112,7.007136643,6.960703601,7.757855539,7.203675433,7.657665838,7.65283862,9.624173872,10.37384261,10.92071389,11.14891289,10.89232689,11.98107795,11.64913745,12.32732486,
86,Dem. Rep. of Congo,total_fuel_combustion,MtCO2eq,4.207519364,4.319109007,4.344838005,4.461325815,4.443191961,4.563654731,4.732889842,4.848505888,5.25441461,5.297295768,5.581472719,4.89313859,5.91968002,5.888084957,5.744098179,5.576060804,5.974919775,6.23120359,6.138848309,5.918645465,4.633523588,4.503998107,4.56469659,4.509750253,4.54002854,4.657676607,4.768977733,5.007772686,5.108001682,4.782679826,4.790571368,4.990869413,5.30810134,5.537700006,5.969355857,6.246198495,6.562924449,6.909017229,7.106122808,7.259561835,8.018090148,6.675671087,8.567703505,10.55288621,8.794278566,8.231975615,9.243194621,8.20863446,8.301207228,
87,Egypt,total_fuel_combustion,MtCO2eq,20.46371175,22.97844855,21.13061421,23.89525634,26.03758072,30.34400073,32.5077323,33.46784,36.89939665,41.32820848,47.25705302,51.0175508,57.0127767,62.53761462,65.24998235,66.48639495,71.63603828,72.89230582,76.64656947,78.7509823,78.15607179,81.00871647,82.80162979,77.55932359,82.43652039,86.97182639,93.86243107,98.87699428,103.2709817,101.2321029,112.8754997,114.6608114,119.0174523,129.7965536,146.3341719,153.5184988,165.086514,172.4481398,176.1131056,178.6518884,184.5835863,191.1286949,191.2566409,195.3138285,201.5671019,205.3926834,218.3231406,224.9462145,227.5788752,
88,Equatorial Guinea,total_fuel_combustion,MtCO2eq,,,,,,,,,,,0.08791053,0.068971994,0.046614688,0.049748743,0.046956334,0.053258857,0.05650588,0.06321094,0.082519346,0.069659673,0.07286277,0.072854072,0.066799397,0.069958938,0.073213342,0.09602861,0.157503036,0.144382403,0.189815262,0.617859725,0.937872827,2.795442284,3.002164391,3.831758879,5.935152918,7.063291804,6.152156616,7.583086714,7.831306824,7.968140059,8.428861344,8.674432011,8.016687159,6.757534815,5.535653777,5.84505409,5.274175164,5.902094423,4.825341545,
89,Eritrea,total_fuel_combustion,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,0.631270721,0.828766098,0.91280102,0.983743692,1.065018157,1.01940058,0.73409935,0.773272147,0.763693042,0.83053609,0.818898885,0.831893487,0.77926684,0.70022451,0.626773102,0.620170393,0.555641818,0.581854603,0.617442075,0.64035692,0.661678929,0.67801561,0.69085529,0.703839899,0.71633521,0.777967124,0.881784408,0.907308898,
90,Ethiopia,total_fuel_combustion,MtCO2eq,4.843401517,4.849409787,5.049651223,5.172696754,5.110990255,5.185771372,5.221440492,5.361182556,5.488994655,5.597222851,5.837574672,5.821415385,6.059943521,6.100009817,6.295303598,6.707102592,7.096024247,7.336139483,7.621586155,7.955901551,8.206506535,7.5984086,8.23190591,8.735527239,9.21706908,9.705137428,10.08797867,10.47852062,10.69476957,11.20747305,12.28844911,12.70086489,13.3083359,13.79859806,13.66397242,14.22179104,15.09838442,15.82347657,16.17780411,16.4231584,17.62810235,18.30954881,19.82653194,22.07502447,22.07115227,24.13987865,25.02365147,26.55862389,28.02680765,
91,Gabon,total_fuel_combustion,MtCO2eq,0.626595742,0.626924419,0.770069003,0.722407613,0.925155371,1.346340652,1.507023332,1.931783145,1.51868906,1.482079476,1.820097689,1.963173558,2.029239212,1.716397609,1.898109476,1.697904651,1.49901624,1.668678911,1.361316034,1.147188267,1.320674744,1.365745911,1.46197145,1.423539209,1.582854969,1.687111322,1.798817823,1.901852455,1.812244232,1.760408974,1.780526977,1.721713638,1.757935467,1.834829227,2.172136756,2.275783317,2.448590876,2.558274884,2.658262541,3.282050687,3.529861163,3.640098654,3.938649156,3.895137177,3.911349354,4.155812575,3.158480267,3.09718758,3.070626331,
92,Ghana,total_fuel_combustion,MtCO2eq,2.522380844,2.644301591,2.750256685,2.853860701,2.999631054,3.062629037,3.241303345,3.280871503,2.978326742,2.976372463,3.490174866,3.10384797,2.327745991,2.636562472,2.952108934,3.11750364,3.24060676,3.338519828,3.624574207,3.55364721,3.324966102,3.767370581,3.841017765,4.096059312,4.402335,4.734670042,4.886560848,6.769271898,7.185476714,5.981530182,6.410736228,7.586796499,7.241614081,6.708589079,7.105608572,8.493899898,9.107302794,8.655762336,10.05689362,11.13767601,11.57479359,13.66701764,14.63127429,14.04929796,14.97874117,15.14344834,15.90470983,17.80344505,19.20888755,20.64346786
