,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
16,Australia,int_aviation_bunkers,MtCO2eq,1.59087494,1.654509986,1.670418672,1.909049868,1.909049868,1.909049868,2.004502586,2.227225096,2.227225096,2.427675205,2.274951155,2.551763439,2.484946836,2.478583121,2.790394635,2.847666266,3.048116375,3.449016892,3.970824085,4.336725372,4.518084938,4.766261406,5.151253236,5.300795429,5.803512079,6.255320512,6.481224879,7.168482652,7.162119237,7.222572426,8.030736875,6.353954788,5.886237368,7.060303105,8.161188823,8.266186513,9.220711597,9.137986008,8.380729476,10.19432693,9.944339951,10.3173716,10.86320722,11.71761831,11.64629939,12.25748836,13.4030042,14.26466988,15.1120494,0.0
17,Israel,int_aviation_bunkers,MtCO2eq,1.810801528,2.072186676,2.4847345,2.09423117,1.898979806,1.980859313,2.163514039,2.298930691,2.399705608,2.229647822,2.179260364,2.235946292,2.217050883,2.084783616,2.015500748,1.53052097,1.74781713,1.558863935,1.637594357,1.600827935,1.546616623,1.578505542,1.922906767,1.954795687,2.146129801,2.276874519,2.047273702,2.216285423,1.9101512,2.401241753,2.098296272,3.325811183,3.309866574,3.23652191,3.23652191,3.411911414,3.523522781,2.522419945,2.426752888,2.426752888,2.592575568,2.506475336,2.519980492,2.546630079,2.698004031,2.90365276,3.254840091,3.465852684,3.57719014,0.0
18,Japan,int_aviation_bunkers,MtCO2eq,3.834008722,4.04718596,5.195797738,3.69719336,4.362179331,4.673990844,4.763079848,4.734444033,3.550833024,3.961278813,4.024913859,5.851238138,6.46849775,7.388023604,7.706198532,8.422092121,9.526159397,10.75113335,12.1924661,13.44586242,14.18985718,14.49328492,14.12570035,15.89951337,16.78130357,18.80061381,19.50653914,20.39059158,19.95723427,19.76998188,18.85918046,21.39538845,20.72114998,21.43848826,21.58457199,20.2070557,18.57218348,17.72180981,15.58125881,16.48412489,18.46202489,19.36279099,19.61814242,19.17468902,19.33290476,20.21511826,21.16467014,21.76452219,18.64357245,0.0
19,Korea,int_aviation_bunkers,MtCO2eq,0.0,0.0,0.283175698,0.3277202,0.365901287,0.429536333,0.486807664,0.62044117,0.811346306,0.833618408,1.196338137,1.301335827,1.425424061,1.479513835,1.711781616,2.004502586,2.192225866,2.609035069,3.363109745,0.849527393,1.164520465,1.466786706,1.76587139,1.912231725,2.071319189,2.284496427,2.294041699,1.559057567,1.438150891,1.714963174,1.975866771,2.787213077,3.627194899,3.964460371,7.321181855,8.915263499,9.484796752,11.39384662,11.04385432,12.01110623,12.11610392,12.12246764,12.80018014,12.83193809,13.19153538,14.73786612,15.08785842,15.89602287,16.86313839,0.0
20,New Zealand,int_aviation_bunkers,MtCO2eq,0.645895128,0.636349856,0.601350626,0.384991831,0.343628886,0.349992601,0.359537872,0.496352936,0.604532483,0.575896668,0.559987981,0.556806124,0.547260852,0.636349856,0.664985672,0.846345536,1.183611008,1.161338608,1.183611008,1.3331532,1.294972113,1.269518155,1.294972113,1.291790556,1.613147341,1.638601299,1.62587417,1.781780077,1.851778537,1.810415892,1.956776227,1.950412813,2.014047858,2.243133782,2.227225096,2.192225866,2.300405114,2.3163141,2.204952695,2.329040929,2.35131333,2.465856292,2.596307941,2.516764209,2.516764209,3.337655787,3.694011802,3.891280353,3.887274369,0.0
21,OECD Asia Oceania,int_aviation_bunkers,MtCO2eq,7.881580318,8.410232478,10.23547723,8.413186429,8.879739178,9.343428959,9.777442009,10.37739393,9.593642517,10.02811692,10.2354515,12.49708982,13.14318038,14.06725403,14.8888612,15.65112748,17.69792978,19.52938785,22.34760529,21.56609632,22.71405132,23.57435673,24.26070386,26.35912676,28.41541198,31.25590657,31.95495359,33.1161973,32.31943413,32.91917512,32.9208566,35.81278031,35.55849668,37.94290743,42.53068968,42.99264299,43.10161972,43.09237648,39.63754819,43.44535186,45.46635766,46.77496186,48.39781822,48.78763971,49.38550778,53.45178129,56.60438465,59.28234798,58.08322474,0.0
22,Austria,int_aviation_bunkers,MtCO2eq,0.279779502,0.279779502,0.310524581,0.258257887,0.245960035,0.307449894,0.289002966,0.292077354,0.353567512,0.38738698,0.408908595,0.378163516,0.455025914,0.590304083,0.651793942,0.590304083,0.636421402,0.697911561,0.84856197,0.863934509,0.971541987,1.051479073,1.109894544,1.156011863,1.29436442,1.429642589,1.48805806,1.558771383,1.503430599,1.65100662,1.607963389,1.503430599,1.420419125,1.684826087,1.909501297,1.997868553,2.121623305,2.127643058,1.846264994,1.980264014,2.080077454,2.021053392,1.926260455,1.92749021,2.073990045,2.269073296,2.19213067,2.469324633,2.837984787,0.0
23,Belgium,int_aviation_bunkers,MtCO2eq,1.226796986,1.315946447,1.568055258,1.085320425,1.060724421,1.048421022,1.11297448,1.047421118,1.125122017,1.235997682,1.322077997,1.243802147,1.068706049,1.314800333,1.637853903,1.708444071,1.72060738,1.995355917,2.222869023,3.006246022,2.865126515,2.724007009,2.585961891,2.445457262,2.816549386,3.244827225,3.505852361,3.985781717,4.478624103,4.52012984,4.119214954,3.414540323,3.726602098,3.648201622,3.469573383,3.620223792,3.931978128,4.251726173,3.873562657,4.117062882,4.373783574,4.026365138,3.810842744,3.982707329,4.328281133,4.307989273,4.733807601,5.046791693,5.102132776,0.0
24,Czech Republic,int_aviation_bunkers,MtCO2eq,0.701370888,0.698296499,0.701370888,0.636806341,0.587609086,0.553789319,0.498277805,0.778211402,0.818163602,0.858203645,0.664444053,0.639848049,0.612199542,0.658273092,0.642905801,0.60895997,0.725785364,0.661215569,0.793391619,0.658190497,0.46431563,0.531954565,0.433543119,0.531921292,0.565729964,0.408930479,0.378174311,0.35357306,0.408919391,0.482707401,0.485770994,0.501143533,0.605676623,0.867008897,0.946945984,0.999212379,1.02688307,1.057628149,1.01151053,0.931573444,0.92234998,0.873157973,0.842412894,0.870083585,0.876232361,0.940796908,1.054553461,1.217502022,1.245172413,0.0
25,Denmark,int_aviation_bunkers,MtCO2eq,1.943215885,2.189142941,2.210659008,1.380499898,1.571096966,1.568000394,1.672533483,1.829332968,1.823183892,1.611038077,1.451163905,1.478834596,1.481908984,1.607963389,1.571069534,1.607968937,1.76784281,1.93386051,1.853923424,1.743241558,1.611038077,1.669453548,1.63563408,1.792433565,1.838550884,1.930786122,1.976903441,2.130628538,2.259757631,2.32124749,2.358141645,2.047622312,2.124479462,2.435009291,2.557989309,2.567207524,2.628697383,2.625622995,2.293577098,2.388886424,2.453450971,2.478046974,2.453450971,2.656368074,2.603189013,2.79867144,2.888004025,3.026396286,3.093811003,0.0
26,Estonia,int_aviation_bunkers,MtCO2eq,,,,,,,,,,,,,,,,,,,,0.10453309,0.10453309,0.033819467,0.052266395,0.043042931,0.052266395,0.046117619,0.064564547,0.046117619,0.064564547,0.061489859,0.050824696,0.053364134,0.061978708,0.095692961,0.1513942,0.155119071,0.176940469,0.202213018,0.109793377,0.100708215,0.135859219,0.178779115,0.142632153,0.142702801,0.149626611,0.137208717,0.178576151,0.207771763,0.204998527,0.0
27,Finland,int_aviation_bunkers,MtCO2eq,0.1783211,0.227513107,0.276705114,0.276705114,0.399685131,0.384312591,0.375089128,0.384312591,0.424281135,0.46117499,0.442728062,0.44580245,0.439653375,0.442728062,0.485770994,0.494994457,0.571856856,0.725581952,0.84856197,0.983840138,0.92234998,0.814742502,0.765550495,0.808593427,0.873157973,0.934648132,0.971541987,0.99613799,1.060702537,1.029957458,1.057628149,1.045329997,1.079149465,1.245172413,1.251321489,1.392748434,1.604889001,1.737092482,1.521877527,1.604889001,1.896966355,1.832402108,1.890817579,1.863146888,1.903115431,1.909264507,2.02302106,2.315098414,2.496493902,0.0
28,France,int_aviation_bunkers,MtCO2eq,4.617898976,5.254320379,5.570994035,5.623260431,5.767762063,4.971466489,5.34040654,5.74316606,6.287352524,5.672452437,5.534099881,5.389598547,5.580217499,5.792358067,6.496418404,7.003711012,7.431066535,8.390310371,8.995986993,9.41719344,8.8668579,10.1919674,10.37643757,10.95751789,11.56012013,12.32874501,12.65156745,13.38329848,14.66843943,15.22492405,15.05582641,15.11731657,15.0343051,16.07348602,16.26717936,17.02658108,17.65070463,17.75523742,16.17494442,16.48854339,16.29184301,15.83821899,15.73131559,15.84938557,16.76436001,16.49103373,16.76116558,17.3466641,18.23429086,0.0
29,Germany,int_aviation_bunkers,MtCO2eq,7.646320011,8.233560502,8.584058874,8.959148002,8.242800602,8.759316675,8.86079142,8.925367055,9.149788838,8.30115012,8.374938131,8.018295931,8.147425024,8.6885371,9.552471609,10.26268102,11.24959555,11.86449563,12.82681386,13.30951046,12.60852452,13.4786081,14.25338206,15.6184601,15.63998142,16.01507055,16.70068395,17.32480751,18.39165912,19.32630695,18.49311752,18.46237244,18.96966505,20.70983192,22.38850893,23.57834056,24.50376493,24.86655591,24.21168758,23.89808861,23.02493063,24.56525509,25.05717486,24.06103687,24.09178195,25.91496059,28.65126545,29.54901943,29.30613408,0.0
30,Greece,int_aviation_bunkers,MtCO2eq,1.306662572,1.540324455,1.706347403,1.322035111,1.325109499,1.272843104,1.77091195,2.407333352,2.48419605,2.253608555,2.265906407,2.422705892,2.176745857,2.14292639,2.355066957,2.066063991,2.176745857,2.099883459,1.918487971,2.364290421,2.059914916,2.149075466,2.287428022,2.714783545,2.545685909,2.438078431,2.358141645,2.474972586,2.779348092,2.438078431,2.265906407,2.265906407,2.339694418,2.41040804,2.327396566,2.791645944,2.853136102,2.966892356,2.551834985,2.041467988,2.213640012,1.970754366,2.016871984,2.327396566,2.465749122,2.631772071,2.953308737,3.261041326,3.384588354,0.0
31,Hungary,int_aviation_bunkers,MtCO2eq,0.153725096,0.147576021,0.153725096,0.175246412,0.205991492,0.267481351,0.289002966,0.335120585,0.384312591,0.365865364,0.408908595,0.433504598,0.411982983,0.424281135,0.44580245,0.448877138,0.439653375,0.44580245,0.464249378,0.491920069,0.38738698,0.408908595,0.375089128,0.56570808,0.544186464,0.578005932,0.55033554,0.584171644,0.627214575,0.701008133,0.657953813,0.621059958,0.608761806,0.694842421,0.802444351,0.811668114,0.74402888,0.827040354,0.707135025,0.704060636,0.713318501,0.510366997,0.498069145,0.525739537,0.538037389,0.571856856,0.664092093,0.820891578,0.830115042,0.0
32,Iceland,int_aviation_bunkers,MtCO2eq,0.221364031,0.242885646,0.325897121,0.199842416,0.135277869,0.184469876,0.20906588,0.205991492,0.119905629,0.086085862,0.095309626,0.116830942,0.107607478,0.119905629,0.184469876,0.122980017,0.147576021,0.156799485,0.25210911,0.218289643,0.190618952,0.196768028,0.190618952,0.205991492,0.199842416,0.25210911,0.276705114,0.328971509,0.353567512,0.396610444,0.341269361,0.301301117,0.307449894,0.353567512,0.399685131,0.531888612,0.498069145,0.418132059,0.335120585,0.368940052,0.411982983,0.430429911,0.485770994,0.544186464,0.657943018,0.89400933,1.118109477,1.252988005,0.932520308,0.0
33,Ireland,int_aviation_bunkers,MtCO2eq,0.965392911,0.897753977,0.737880104,0.707135025,0.737880104,0.851636358,0.830115042,0.799369963,0.814742502,0.605676623,0.544186464,0.562633392,0.531888612,0.547260852,0.571856856,0.860860121,0.876232361,1.033032145,1.045329997,1.042255609,1.002287066,0.906977441,1.278991881,1.137564936,1.122192396,1.02688307,1.232874561,1.272843104,1.503430599,1.743241558,2.093734383,2.222863476,2.176745857,2.059914916,2.376588572,2.425780579,2.899253421,2.720932621,1.660230084,2.161373617,2.02302106,1.694049551,1.872370352,2.164448005,2.447301895,2.527238981,2.965967046,3.202519213,3.241199327,0.0
34,Italy,int_aviation_bunkers,MtCO2eq,3.504930044,3.428067646,3.566419903,3.320459868,2.459600047,3.265119085,3.474184965,3.551047363,3.938434643,4.193618141,3.913838639,4.027594893,4.212065069,4.242810148,4.375013629,4.673240059,4.408833096,4.885380626,5.263544142,4.541036578,5.202053984,5.217426523,5.352704392,5.515652953,5.863071389,6.348842383,6.573281102,7.148212645,7.935284456,8.464098381,7.720069501,7.720069501,8.682388024,8.611674402,8.97139099,9.613961468,10.21348902,9.856847115,8.97139099,9.481757987,9.727718022,9.281915571,8.983689141,9.208127561,9.478683599,9.866070578,10.23549948,11.47988489,11.87999091,0.0
35,Latvia,int_aviation_bunkers,MtCO2eq,,,,,,,,,,,,,,,,,,,,0.218289643,0.295152042,0.083011474,0.083011474,0.076862399,0.076862399,0.098384014,0.098384014,0.08916055,0.08916055,0.079937086,0.079937086,0.083011474,0.119905629,0.144501633,0.175246412,0.196768028,0.239810959,0.289002966,0.304375505,0.350493124,0.350493124,0.353567512,0.365865364,0.325897121,0.319748045,0.365865364,0.416850015,0.456581669,0.46735483,0.0
36,Lithuania,int_aviation_bunkers,MtCO2eq,,,,,,,,,,,,,,,,,,,,0.402759519,0.482696605,0.199842416,0.113756553,0.119905629,0.122980017,0.101458402,0.095309626,0.086085862,0.079937086,0.070713622,0.090944941,0.082043972,0.094664624,0.100039403,0.138352557,0.156799485,0.196768028,0.227513107,0.107607478,0.144501633,0.166022949,0.187544564,0.20906588,0.230587495,0.242885646,0.285928578,0.315136163,0.374781689,0.36678798,0.0
37,Luxembourg,int_aviation_bunkers,MtCO2eq,0.110681866,0.135277869,0.156805032,0.166022949,0.153725096,0.1783211,0.1783211,0.187544564,0.202917103,0.19369364,0.1783211,0.156799485,0.156799485,0.20906588,0.221364031,0.249034423,0.304375505,0.322822433,0.328971509,0.393536055,0.408908595,0.396610444,0.393536055,0.498069145,0.56570808,0.614900087,0.750177956,0.845487582,0.993063602,0.958121849,1.036293931,1.122782726,1.169656519,1.272704502,1.293143945,1.210181565,1.300820935,1.309420241,1.254786537,1.287440611,1.20447853,1.111302715,1.116870441,1.2114206,1.366661337,1.516534019,1.714744045,1.835098409,1.793648053,0.0
38,Netherlands,int_aviation_bunkers,MtCO2eq,2.026150312,2.204471412,2.352041885,2.299769943,2.287472091,1.65410844,2.161401049,2.302021589,2.849658351,2.751145336,2.686403926,2.87970502,3.05617139,3.037337165,3.504639618,3.722047869,3.881163809,4.110547417,4.196698077,4.553339977,4.845417331,5.654011057,6.188974058,6.514870879,7.517163493,8.070567873,8.710069511,9.201984033,9.773840888,9.770771748,9.512508314,9.930651462,9.783059104,10.48097037,10.79149495,10.93907097,11.0067099,11.15736061,10.33954342,10.090509,10.50249198,10.09358339,10.31187303,10.7023344,11.24934648,11.5414885,11.87611724,12.0185126,11.75307556,0.0
39,Norway,int_aviation_bunkers,MtCO2eq,0.704060636,0.860860121,0.814742502,0.525739537,0.513441385,0.571856856,0.676389945,0.584155007,0.657943018,0.676389945,0.811668114,0.704060636,0.802444351,0.820891578,0.931573444,1.017659606,1.380450582,1.352779891,1.38352497,1.257470565,1.208278558,1.282066568,1.22057641,1.429642589,1.10067108,1.146788399,1.171384403,1.143714011,1.340482039,1.063776925,1.079149465,1.18983163,0.72865664,0.827040354,1.054553461,1.214427633,1.13141586,1.143714011,1.066851613,1.288215644,1.269768417,1.20520387,1.469611132,1.509579376,1.792433565,1.543399142,1.611038077,1.681756947,1.640967603,0.0
40,Poland,int_aviation_bunkers,MtCO2eq,0.525876995,0.56278194,0.553558476,0.559707552,0.532031612,0.611990583,0.618139659,0.633517446,0.753456055,0.682731637,0.778019079,0.593510383,0.698027129,0.673458557,0.679590997,0.944020143,1.100830423,1.134600275,1.534279859,0.661017406,0.682539021,0.740954492,0.737880104,0.747103568,0.805519038,0.946945984,0.84856197,0.863934509,0.771699571,0.820891578,0.808593427,0.793220887,0.857785434,0.842412894,0.956169447,1.275917492,1.328183888,1.595665537,1.445015128,1.521877527,1.491132448,1.611038077,1.574143922,1.749390634,1.943083974,2.044542376,2.546531959,3.012684104,3.221405785,0.0
41,Portugal,int_aviation_bunkers,MtCO2eq,0.707135025,0.845487582,0.913126516,0.925424368,0.808593427,0.747103568,0.876232361,0.958599133,0.952450058,0.890637698,0.916136407,0.850926859,0.850410858,0.737751102,1.278863178,1.330677778,1.327409891,1.398317012,1.466471947,1.377375894,1.445015128,1.537250067,1.475759908,1.500355912,1.56184607,1.543399142,1.595665537,1.684826087,1.8600725,1.940009586,1.866221575,1.810880493,1.94923305,2.099883459,2.176745857,2.30587495,2.524164593,2.616399531,2.453450971,2.628697383,2.739379549,2.763975552,2.794720631,2.893104645,3.132915604,3.440365498,3.833265122,4.082850061,4.365082787,0.0
42,Slovak Republic,int_aviation_bunkers,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098384014,0.119905629,0.116830942,0.107607478,0.08916055,0.061489859,0.079937086,0.092234938,0.138352557,0.101458402,0.079937086,0.116830942,0.119905629,0.147576021,0.187544564,0.135277869,0.122980017,0.129129093,0.110681866,0.122980017,0.10453309,0.129129093,0.147576021,0.119905629,0.141426945,0.135277869,0.0
43,Slovenia,int_aviation_bunkers,MtCO2eq,,,,,,,,,,,,,,,,9.8385e-05,8.9162e-05,8.6087e-05,8.3012e-05,0.079937086,0.024596003,0.033819467,0.049192007,0.052266395,0.058415471,0.052266395,0.055341083,0.055341083,0.061489859,0.07378801,0.079937086,0.086085862,0.076862399,0.058415471,0.067638935,0.07378801,0.095309626,0.10453309,0.083011474,0.083011474,0.070713622,0.070713622,0.076862399,0.076862399,0.076862399,0.064564547,0.077941578,0.10509558,0.08130215,0.0
