,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
10,Non-OECD Total,oil,MtCO2eq,1493.859561,1615.28214,1784.540786,1905.299994,2084.957999,2231.20125,2356.865013,2509.684011,2627.970024,2684.96548,2702.207,2724.188618,2766.392504,2754.922769,2747.910504,2802.061083,2876.843006,2936.716671,2955.245012,3017.718337,3025.883948,2956.115616,2951.491834,2865.700659,2980.723951,3048.879271,3178.722162,3203.12531,3274.257675,3351.582069,3409.030484,3462.255869,3523.009552,3770.159564,3847.145981,3983.349909,4131.157566,4240.774441,4264.80226,4516.787879,4668.074281,4888.524566,5045.034145,5148.049968,5257.20278,5254.708215,5346.162832,5333.984374,5392.533326,
11,International marine bunkers,oil,MtCO2eq,357.4956189,374.2314723,395.4632105,369.5599874,344.6306724,355.3776779,355.1834289,357.342783,368.2092728,360.5513115,335.1747645,302.0237189,282.7610762,286.568501,309.3389282,328.8566965,325.3515073,341.0368537,340.8372206,374.7230284,389.6190959,418.5676361,405.6802613,418.4620952,431.8310019,441.9886011,452.8660866,466.5717823,494.0981687,507.1706972,481.2240065,499.6016307,507.3906821,557.5161053,577.3669279,615.0620115,651.7706495,653.1610711,621.0371958,668.4338021,669.1004287,622.5344732,621.0403328,641.9412937,666.3795037,684.8850475,708.7499846,707.2380262,691.2678316,
12,International aviation bunkers,oil,MtCO2eq,170.7424322,180.6725781,188.4830564,181.3236887,175.3459122,175.7570733,191.6866481,198.9012747,205.711211,204.5340631,203.7878271,211.1302863,212.9848893,220.9903827,227.0725353,249.4966026,263.7899528,278.7188461,292.7673279,261.1980995,254.0448301,262.2812984,267.2776744,280.9545954,291.5640135,303.4081643,318.2938453,329.0197552,343.0370644,355.6300172,349.0739737,369.824251,367.7737357,397.2570461,422.4033717,437.8435242,451.8767448,459.7799268,437.9008024,462.1045889,476.1303268,476.7442096,485.0019287,500.8542834,529.1191808,552.8732472,587.1854458,614.8185817,623.020683,
13,Canada,oil,MtCO2eq,211.748862,224.4066136,236.7526182,244.8304989,234.554857,238.9087877,241.716874,245.9956914,251.1377244,248.2648175,231.4017446,206.7685551,194.1698653,193.0564617,188.3641426,189.1599265,194.1561955,205.2358803,215.6863078,197.8010773,187.2679803,190.8177611,190.7718438,195.5829665,198.0632678,203.246987,211.139506,215.9671085,217.8975945,218.9789362,220.6877831,234.1670083,246.9501978,250.7762847,264.9243685,259.5536965,271.1920176,262.2649604,257.9262571,266.5315082,266.8160213,269.8982984,271.9215061,267.5873681,271.8604104,269.8629045,276.5972059,283.1702982,286.5772143,259.7794772
14,Chile,oil,MtCO2eq,14.78051651,15.26646143,14.6264183,14.37141181,12.55039623,13.11482732,13.68628344,14.49004635,15.14862302,15.32984885,15.24778652,13.97428111,13.85036779,13.67673602,13.24631895,13.83259139,14.3526928,16.00863895,17.94694292,18.96508758,19.58276246,21.30690419,23.38086554,24.89315979,27.54173155,29.94100023,31.90365072,32.11468259,33.1252856,30.72028602,29.42554914,30.23504036,30.08878051,32.24626385,34.07309463,34.22579997,45.48168531,47.60131566,45.11458528,42.91370522,44.23610333,44.1736317,45.28446763,44.17621549,45.70682677,47.96906625,48.21505205,49.09645062,49.28092604,45.6953926
15,Mexico,oil,MtCO2eq,70.06945173,80.86493956,88.97795469,98.29567069,104.9143218,115.9184001,123.2102408,133.1135813,139.7377193,159.1564862,171.7051643,176.1451642,166.2955064,174.15551,181.418738,185.6154184,194.6426739,194.1898413,208.6825429,196.3917254,211.2473778,213.387699,215.7086404,235.5842741,216.3753946,222.2786557,235.821643,247.4134287,241.7466196,254.9601217,251.1837144,244.0205609,242.2236161,251.3703369,259.4612549,258.6885861,267.1658487,266.0988418,256.9350218,256.5252606,263.3859817,265.7009969,262.2804676,250.2777316,247.9088201,256.5074573,249.6472875,238.186338,242.139382,197.0630624
16,United States,oil,MtCO2eq,2024.817817,2188.914724,2293.369063,2190.153258,2109.336224,2269.889173,2409.892955,2411.857779,2324.025689,2118.708175,1999.784799,1928.993053,1886.210559,1930.606376,1943.693242,2004.044359,2035.338555,2116.264953,2118.49205,1995.036592,1941.995845,1978.26908,2009.774328,2052.194022,2006.921707,2067.187775,2203.722754,2297.329766,2322.160372,2334.675968,2364.191222,2250.290718,2307.193576,2361.045736,2370.97952,2314.228496,2292.096747,2157.418651,2047.36769,2109.594964,1977.771398,1916.861254,1974.201452,1962.175923,2033.862259,2042.977865,2031.668533,2078.643199,2043.090579,1815.342202
17,OECD Americas,oil,MtCO2eq,2339.644223,2527.851957,2652.95367,2567.658209,2480.077299,2657.440538,2808.688908,2825.215783,2749.781469,2562.100888,2438.523128,2346.622432,2282.217643,2333.405483,2349.149206,2414.901669,2462.045943,2556.59144,2586.648439,2434.636096,2387.600323,2432.92331,2469.4585,2539.038818,2481.51603,2556.59554,2718.128568,2827.331778,2845.536927,2868.909256,2894.747794,2786.546688,2854.189336,2924.613667,2957.893667,2895.948661,2905.853604,2763.325345,2635.271243,2705.322267,2585.944506,2532.127042,2590.30273,2561.752989,2637.890337,2658.061692,2643.870416,2688.383407,2661.389611,2355.77711
18,Australia,oil,MtCO2eq,65.2865156,64.51109881,70.41541079,79.22053608,79.43497115,80.72712973,85.2936385,87.27613349,87.85688731,85.48969202,82.47863904,81.95931059,77.07902224,79.23453507,78.77249511,78.61617852,80.07134544,82.39044896,85.65371286,87.44955462,85.63277392,85.30144641,86.83689701,89.11077269,92.43601383,95.80880992,96.60623826,97.46416428,99.06585111,102.0979325,101.0885863,102.7467556,107.7958941,111.0866593,111.5063387,112.6778865,114.2931635,118.2710679,116.5197302,122.4293679,128.57707,130.4071042,136.0502784,134.425238,134.5635654,134.6639955,137.543924,140.3238662,141.0545899,135.4196582
19,Israel,oil,MtCO2eq,13.83222933,14.53050915,15.78901344,15.96200534,16.55199937,16.62812222,17.53377632,18.74002796,19.1721082,19.01353,19.80645049,18.87229487,17.76128413,16.14604177,17.17124185,18.81180003,20.57869732,22.38635608,23.04596517,23.62569936,23.43370951,23.44427964,25.18801405,27.17041763,28.76378055,27.85977125,28.04059124,26.46415747,28.2807387,29.67700367,27.73216364,29.57031308,30.41042243,28.26791708,26.50925746,27.35941583,27.33234023,27.77280606,26.6193315,29.39074302,28.09608757,35.63960744,23.48400533,21.14426329,22.32655578,22.92829043,24.37907979,23.00389606,23.51136085,21.01011946
20,Japan,oil,MtCO2eq,545.4191035,578.0681959,677.8912874,662.4629858,630.4557564,654.7133338,685.1573714,687.8790587,689.9869073,626.6777794,587.4611806,549.5655649,555.1315621,572.0678702,534.4236096,541.9527961,546.3969267,587.851776,608.0315129,650.7655639,653.0690651,664.5242312,649.9225759,687.2819231,683.4195432,679.1479274,660.8801533,646.052143,657.3470014,642.1163791,621.3354496,632.4676268,621.0449486,610.7297931,611.0300377,575.2471016,576.9661491,529.130309,487.0942738,491.3136127,524.112863,532.9397458,512.0738255,469.4072926,447.8874793,431.3428581,417.8568229,400.3169243,384.4423538,355.1985457
21,Korea,oil,MtCO2eq,30.97503398,32.07241928,39.96137671,41.43781519,45.92648249,51.94612697,61.38763759,69.49576342,77.70655277,75.60347149,74.94980732,74.09448213,76.8617985,75.50482782,72.39744087,74.66945979,76.81942558,93.55654254,108.9121589,134.2319462,155.9725161,178.3462489,194.2195922,209.3688658,228.8923443,233.6673671,238.4974008,177.0245372,198.0363058,207.7050923,204.7240228,200.3075415,196.6037162,193.3840024,187.6884649,178.8233269,179.2064476,161.7614495,161.8409693,165.3331757,157.2854149,157.6694916,158.4652888,153.3404131,164.8374473,171.4727705,165.6454414,161.325294,161.9794901,149.2002102
22,New Zealand,oil,MtCO2eq,9.458690582,11.08733306,11.78934806,12.4939287,11.74660945,12.16718107,11.74158959,11.08211828,10.78159082,10.91854737,10.34534859,10.31508576,10.00104408,10.02343765,9.814807107,10.0275015,10.46043174,10.89594128,11.5055225,12.03497333,11.86399627,12.84151994,12.77160492,13.74885925,14.42668315,14.54827987,14.94618152,15.11959207,15.37536893,16.0967693,16.15555209,16.8452262,17.59109445,18.02002271,18.21290253,18.339259,18.5164354,18.58538702,17.77012046,17.65466668,17.79068581,17.80916994,18.0511274,18.42385047,18.93177035,19.27985427,20.22637496,20.50410504,20.69447669,20.07621434
23,OECD Asia Oceania,oil,MtCO2eq,664.971573,700.2695562,815.8464364,811.5772711,784.1158188,816.1818938,861.1140134,874.4731019,885.5040464,817.7030203,775.0414261,734.8067383,736.834711,752.9767126,712.5795946,724.0777359,734.3268268,797.0810648,837.1488724,908.1077375,929.972061,964.4577261,968.9386841,1026.680838,1047.938365,1051.032156,1038.970565,962.1245941,998.1052658,997.6931768,971.0357744,981.9374632,973.4460757,961.4883946,954.9470013,912.4469897,916.3145359,855.5210195,809.8444253,826.121566,855.8621213,874.465119,848.1245255,796.7410575,788.5468181,779.6877687,765.6516431,745.4740856,731.6822714,680.9047479
24,Austria,oil,MtCO2eq,27.24427207,29.53894663,32.37937416,28.35050063,28.88668889,31.39065022,31.04974118,32.56226936,33.6633078,32.36330774,28.92615877,27.97727492,26.70223007,25.10237658,25.76809003,26.85411455,27.12940409,26.31674463,25.99459821,27.64044755,30.13591458,28.94441752,30.34922951,29.71129515,29.95616592,32.74452478,31.81479983,33.80631988,31.8399429,31.23125382,33.49748392,34.80844962,37.26016625,37.58841427,38.35170646,36.90431594,35.30819575,34.41149076,32.44451789,33.31118249,31.53768363,30.37384308,31.18156443,30.1608928,30.6380771,31.03262064,31.8181873,31.60801039,32.14560697,28.80832618
25,Belgium,oil,MtCO2eq,63.00118052,68.01452123,71.11106557,62.11135601,60.13811674,65.90875807,65.3932136,69.79476837,70.3602268,64.72538666,56.52463885,53.65057376,47.12232173,44.27487145,45.43213517,51.29429592,49.56636389,50.09341711,47.8402158,46.92826453,51.29150924,52.60616635,51.40366381,52.70931123,51.86330937,55.98063667,55.8666176,56.12140771,53.99318668,52.65133442,54.6127002,51.16954799,54.50196076,54.43750879,53.41235197,51.1396226,48.49416606,50.60897692,49.76169398,50.1701832,46.13305982,45.71391546,46.3866284,44.52635537,47.40341464,46.28750091,44.86403476,44.40673076,42.92726944,38.7205894
26,Czech Republic,oil,MtCO2eq,19.75240668,21.51243908,24.63883538,25.41994143,27.88210669,28.56830161,31.06014811,30.8050663,31.39503686,30.42193059,31.0944452,28.48266449,26.83891355,27.67839149,27.39623757,26.89623371,27.03121764,25.13363513,25.78106815,22.28606272,19.57679725,20.96238631,20.15315482,19.31951303,17.22167561,17.76107709,17.5714931,18.79282956,18.227279,17.79799401,18.99242105,18.94173615,20.39104559,21.26421014,21.95660526,21.70751185,22.4461894,22.21809185,21.36338068,20.35029353,20.02518111,19.59539919,18.89728371,19.78973721,20.67683703,20.6330051,21.32293705,21.43399072,21.60943316,19.33347961
27,Denmark,oil,MtCO2eq,49.75611826,52.11977728,48.57642661,43.42289395,44.72678832,47.06849191,47.04142902,45.60693403,46.10697278,39.0260293,33.68808282,31.75715099,29.6793842,29.41771924,30.64289748,29.81319842,27.8033885,25.55919306,24.20064549,22.30576148,23.3459269,22.63897171,22.97124702,24.04080962,24.70733148,26.95757372,25.70783652,24.95043579,24.70593922,23.7645934,23.94232073,23.56435495,22.65384741,22.33807757,22.11400558,22.42724366,22.32645822,21.46752046,20.483091,20.18951719,19.15184772,17.60844914,17.05620847,16.53963716,17.13480805,17.28063739,17.2393578,17.27818966,16.93049298,15.97949148
28,Estonia,oil,MtCO2eq,,,,,,,,,,,,,,,,,,,,9.16480518,8.249048847,4.606258319,4.72470256,4.30238924,3.356022858,3.698098469,3.548461442,3.548476041,3.347865036,2.764041596,3.223201504,3.240128702,3.175276872,3.150274853,3.222055836,3.245072647,3.343684191,3.229677837,2.927098977,3.075506569,3.112090628,3.184307196,3.056923391,3.048080484,3.191794451,3.290283317,3.28744428,3.261802752,3.152481564,2.805671616
29,Finland,oil,MtCO2eq,31.49452253,34.29699346,37.87503566,33.02739033,33.40544846,36.05374719,35.34742421,35.03832026,35.17235517,33.32042949,31.48758885,29.42880603,27.24043335,26.58585471,26.38108196,27.85442576,28.55034821,27.81938809,27.11568768,27.43324088,26.74581369,26.21758911,24.94200712,26.34786582,25.67192999,25.25041445,24.84067339,25.39982246,25.26304378,25.00766763,26.02292405,26.16677682,26.64208325,26.2382859,25.59228286,25.71506083,26.20093043,24.38286134,23.56593029,24.56440761,23.4098201,22.97410684,22.30749006,20.85104778,20.73843248,22.24449205,21.22315871,21.29000602,20.26713856,18.93903245
30,France,oil,MtCO2eq,268.2695294,296.1522344,328.7191567,309.5807191,287.2413925,309.3454338,293.0210841,313.0588493,308.193277,288.8642457,253.548515,233.9072486,227.1652393,215.9030235,209.3707012,212.1347737,211.94137,211.7282461,217.3691099,217.3178364,229.4142106,226.9194001,224.430401,219.3131092,222.2104066,227.5248983,224.8159013,234.6843461,232.0367596,227.0411193,235.1732767,227.0524566,227.4462488,227.3656022,223.4524841,219.4922175,210.9955999,208.1478135,203.4124924,197.8234235,198.5761356,194.5113083,191.5157465,186.0636007,187.5161741,184.6960984,184.004,177.424004,175.4919643,153.2429277
31,Germany,oil,MtCO2eq,385.9150593,408.1359215,436.3504262,391.0692362,391.3547872,409.7141706,407.4051749,427.2042914,433.4490546,377.2622078,339.1707024,317.1273676,309.2490165,303.2427827,313.7496839,332.5275616,322.9439914,318.4694933,293.3975629,308.9889695,333.4084876,334.5644557,341.426539,330.1608718,329.2478102,339.128977,331.4772519,329.7987828,317.7847786,307.096988,313.4120088,299.7023584,297.7490235,289.630732,281.1142619,281.7988894,244.6055134,266.3365166,253.9569726,253.4588031,243.2513492,244.4998635,252.2766533,243.3787216,246.5343582,247.3628987,248.273618,235.5393587,241.2923284,227.8192305
32,Greece,oil,MtCO2eq,18.55388109,21.67467936,25.56915982,23.74491076,23.47457632,26.00126636,26.94444636,30.40629543,31.54501771,32.26772888,30.09971175,30.12892291,29.44919965,29.89708386,29.97310296,29.30948414,32.13108188,33.4412494,36.0718957,36.70447451,38.10708017,38.03217066,37.87419684,38.06251327,39.58402501,42.88603304,43.87083393,45.51228658,44.98667896,46.15135534,47.36221889,48.77615801,51.49602625,50.00445247,51.9433774,53.29795526,53.76820857,51.10381446,48.84701899,43.53988743,41.01359616,36.29882962,33.12704199,33.62462627,35.47313499,35.39574648,34.76754657,33.69902237,33.6936698,29.20850633
33,Hungary,oil,MtCO2eq,18.66458083,20.75536465,22.95158759,25.44683552,27.07125682,27.17191125,29.65025065,32.93112866,31.11594711,29.42267664,28.35268431,26.63389266,24.64489277,25.70644195,26.41889295,24.51578626,25.25951795,22.64655844,22.38639489,22.29116049,21.02170218,21.19653509,20.91448846,20.53848686,19.04552167,17.81239082,18.00622372,18.58345983,18.49609002,16.70150647,16.52555022,15.6106597,15.47145322,15.10120103,15.54641878,16.71922103,16.5581707,16.34097389,16.32210292,14.98111693,15.05444045,14.18961073,14.00484014,15.32434083,16.42026036,16.58265616,17.45645968,18.64281985,19.29096292,17.60503584
34,Iceland,oil,MtCO2eq,1.415231334,1.510103174,1.680605509,1.677510918,1.631196085,1.606710101,1.650847263,1.776135531,1.786628209,1.689993587,1.621511964,1.451724792,1.430176705,1.458804703,1.376651388,1.421184566,1.522712511,1.604140146,1.591822155,1.648487794,1.613889568,1.729796121,1.777263619,1.793188232,1.755284051,1.979801287,1.893743239,1.8443629,1.83636279,1.770866475,1.737777254,1.820435716,1.830723846,1.857801016,1.84150875,1.927562306,1.892703404,1.750892074,1.74771964,1.595720251,1.513315395,1.494721632,1.648947497,1.70813428,1.694567174,1.657030753,1.699515805,1.723088415,1.662634036,1.495369081
35,Ireland,oil,MtCO2eq,12.84907484,13.22799774,14.04798799,14.77079439,14.04993208,14.43426204,15.61208609,16.5071153,17.6528979,16.25885781,14.59554466,12.40013436,11.4927004,11.45013778,11.39938878,13.86586186,12.28525655,10.52043957,10.86211517,12.24290394,13.31833884,13.85018799,13.86800154,15.64588029,15.91972342,16.42161951,18.08688283,20.45133419,23.05455837,23.40545841,24.8295292,23.75721235,23.20260296,24.36086132,25.64567882,26.38451342,24.96824878,24.38331959,21.3429134,20.33466058,18.43407282,17.52868666,17.39094031,17.2169639,17.77633274,18.57229984,18.15047584,18.84248355,18.7257971,17.33553787
36,Italy,oil,MtCO2eq,234.8037602,250.1169603,268.528372,262.976658,246.9715382,259.4936804,248.8969378,261.1875435,270.1089165,267.1928714,253.9994909,244.8328804,243.4419448,231.7456205,227.7912872,230.3080692,240.6720936,241.974576,252.968697,247.7585003,245.0255817,252.7391314,251.0980074,246.7859194,256.4034745,253.5815671,253.2692742,254.1380871,250.4242934,245.795195,239.6320722,245.6741786,244.3014921,240.3318085,230.4726623,228.0513103,218.936375,207.9816549,187.6716979,180.2010567,174.4558451,160.6280821,148.9342621,147.9817301,151.0334511,145.7733033,139.3386868,142.421971,139.6936178,122.9386787
37,Latvia,oil,MtCO2eq,,,,,,,,,,,,,,,,,,,,10.54809277,9.321211321,7.795761119,7.245584723,6.829710562,5.570945274,5.981856745,5.16055123,5.0611057,4.70668031,3.855054014,3.899494484,3.913243965,4.056131719,4.162100895,4.14797451,4.480127716,4.847745251,4.485667013,4.088194395,4.222815373,3.760325594,3.670252084,3.6861662,3.796377455,3.960763734,3.979689277,4.191847529,4.220900975,4.191929697,4.02395975
38,Lithuania,oil,MtCO2eq,,,,,,,,,,,,,,,,,,,,19.9099876,21.39190082,12.15942534,10.9845557,10.11334171,9.065673333,9.466906383,9.468956113,10.92594799,8.507331389,6.462304997,7.116774521,6.888092777,6.347786629,6.84339201,7.248799311,7.171758869,7.477874172,7.865487952,6.95574452,6.87056116,6.549041178,6.808369142,6.532134024,6.780511706,7.193909345,7.56305847,7.792108274,8.100446572,8.198733644,7.702606671
39,Luxembourg,oil,MtCO2eq,4.166969969,4.383589281,4.882565146,4.334019267,3.856233314,4.172413854,4.091501828,4.092985432,3.751466705,3.064732336,2.943755581,2.936923858,2.796829515,2.759975887,2.972369579,3.249724754,3.68924671,3.770847903,4.167827398,4.534475142,5.35716292,5.540565859,5.540000578,5.423760694,4.866284813,5.029843376,5.154400781,5.302975904,5.571382255,6.063096087,6.439259908,6.533148341,7.067690972,8.087576852,8.403358881,8.007164141,7.677137183,7.74557836,7.206536646,7.572177715,7.845348138,7.601377746,7.462074492,7.053409339,6.750311903,6.573670203,6.752626269,7.11174058,7.26168173,5.776836225
40,Netherlands,oil,MtCO2eq,65.83875586,67.47703815,65.24399479,53.35167309,51.08353255,58.48279787,54.92155371,58.14390529,67.54830561,64.71099519,63.12476008,54.15865402,44.88508221,43.35516318,42.69316417,44.9192483,45.11241793,45.18048007,46.67350224,48.74129566,49.18383649,50.11095555,51.322597,51.38622467,52.64164192,54.07325426,53.22185884,53.47140826,53.98537866,53.40868152,54.02994268,54.67799467,55.85566231,56.1265569,56.06544112,56.2141428,56.69830085,55.33529453,51.66139951,52.58374515,52.25618788,51.36406061,49.74849468,48.63430571,49.18683954,50.12073554,49.78819218,49.9653374,49.91396815,48.369355
41,Norway,oil,MtCO2eq,19.39485356,19.70663863,19.73555762,18.61064034,19.44695428,20.98833189,22.42572321,22.24693947,23.21204639,21.4689838,19.75692638,18.5326412,17.83709448,18.31291484,19.28325554,20.81131643,20.31761727,19.69589329,19.38227416,19.39536942,18.29003195,18.10319211,18.67593029,19.349240729999998,19.5086826,21.57713799,21.15570209,21.72124528,22.20338063,20.5466991,21.24658072,21.23696436,23.1002818,22.70828539,22.28096109,23.28722013,23.30191894,22.29129036,22.46548273,23.44274448,22.47645986,21.81281153,22.43105386,21.59896509,21.66786272,20.97901304,19.80438018,20.42028506,18.80070285,21.80470218
42,Poland,oil,MtCO2eq,21.85254658,25.16127751,28.00292638,29.82018162,33.4559098,36.37729943,39.46474101,41.86383937,42.85682042,42.36726438,38.80929509,36.36812364,37.50616167,38.29451299,38.56812401,39.33661467,39.82308213,40.39416654,40.20298391,34.13597228,34.17891348,35.29151494,37.1580771,39.04365859,40.16115078,45.52591521,49.30186271,50.84512766,53.01281663,50.59741985,50.40004626,49.48640154,52.82048213,56.09289919,57.60888779,59.20316615,62.34930014,63.50305213,63.58526939,66.43559857,65.75805614,62.68616573,57.81342796,57.43913754,61.25622826,68.5053593,77.41780078,79.60063621,81.11611906,77.778802
43,Portugal,oil,MtCO2eq,12.02068514,13.03238081,14.28301874,14.95297004,16.54240645,17.94196239,17.32607159,18.26530091,20.36322346,22.31767977,23.66775286,24.42780832,24.76425373,23.85139172,21.21824853,21.98278879,20.93029327,21.00111814,27.79789842,27.39752696,28.48840035,32.35739295,30.53272125,30.59539025,33.46188089,32.12706664,33.98492096,38.53878089,39.48729122,38.4477615,40.06787398,41.74020266,37.92584869,37.41593856,39.20098603,34.71730785,34.22027671,33.11403151,31.93868755,30.24083389,27.13367942,24.71599748,24.72587736,24.0945925,24.65053166,24.89003308,25.11149181,24.8314016,25.03002293,22.90534655
44,Slovak Republic,oil,MtCO2eq,12.10299877,12.27158183,13.66870268,14.16072454,14.5772205,15.42801955,15.8270983,16.58032337,17.19750877,18.09161689,17.45018807,15.0112618,14.5201729,13.91456579,13.86159678,13.38226833,13.20903239,12.75977563,12.53141682,11.74308931,10.01194221,8.986369395,7.22920409,7.25000008,6.693562259,6.559796617,7.113926042,7.243400668,6.362452176,5.509504269,7.295327563,8.389957718,7.68981447,7.696618459,8.493221456,8.276664754,8.659145126,8.995742388,8.387502277,9.205507599,9.111768763,8.887011737,8.818867296,8.186232104,8.817133406,9.501038696,10.55508915,10.43424496,10.2377755,9.364217836
