code,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ISL,Iceland,energy,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,Iceland,total_fuel_combustion,MtCO2eq,1.4179362,1.512808039,1.683310376,1.677510918,1.631196085,1.606710101,1.650847263,1.776135531,1.845454035,1.765130158,1.755378403,1.581745169,1.613405531,1.714042715,1.647115078,1.721700002,1.765408133,1.850338077,1.847117046,1.919973005,1.890473931,1.923833261,1.969003679,2.079623114,1.988859317,2.253597723,2.133316339,2.125771605,2.080659651,2.187550811,2.131769594,2.232434171,2.221192026,2.297432454,2.263082565,2.303544916,2.352346548,2.152158438,2.109820134,1.977612333,1.896226278,1.887055661,2.061304533,2.076420971,2.08997324,1.66071401,1.703592713,1.72795369,1.667405983,1.499976582
ISL,Iceland,coal,MtCO2eq,0.002704865,0.002704865,0.002704865,0.0,0.0,0.0,0.0,0.0,0.058825826,0.075136573,0.133866439,0.130020378,0.183228826,0.255238012,0.27046369,0.300515437,0.242695623,0.246197931,0.255294891,0.27148521,0.276584363,0.19403714,0.189635121,0.284329943,0.231470326,0.271691497,0.237468162,0.279303766,0.242191922,0.414007859,0.391315862,0.408652858,0.387122583,0.436284307,0.418225917,0.372609165,0.447570932,0.393864817,0.360135625,0.380101387,0.382757565,0.392100864,0.410775523,0.366727511,0.391051009,0.0,0.0,0.0,0.0,0.0
ISL,Iceland,oil,MtCO2eq,1.415231334,1.510103174,1.680605509,1.677510918,1.631196085,1.606710101,1.650847263,1.776135531,1.786628209,1.689993587,1.621511964,1.451724792,1.430176705,1.458804703,1.376651388,1.421184566,1.522712511,1.604140146,1.591822155,1.648487794,1.613889568,1.729796121,1.777263619,1.793188232,1.755284051,1.979801287,1.893743239,1.8443629,1.83636279,1.770866475,1.737777254,1.820435716,1.830723846,1.857801016,1.84150875,1.927562306,1.892703404,1.750892074,1.74771964,1.595720251,1.513315395,1.494721632,1.648947497,1.70813428,1.694567174,1.657030753,1.699515805,1.723088415,1.662634036,1.495369081
ISL,Iceland,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISL,Iceland,marine_bunkers,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003156711,0.012626534,0.015783245,0.041036624,0.050506447,0.050506447,0.101013205,0.097856494,0.037879913,0.059915923,0.097795836,0.091422066,0.141806873,0.119771188,0.144902926,0.176166114,0.16086847,0.214167667,0.145085224,0.208157858,0.211253587,0.220905708,0.201905094,0.110301364,0.207126322,0.228373737,0.162629993,0.181387652,0.196928576,0.184605345,0.078127956,0.072118148,0.14757436,0.183439345,0.209936333,0.238778317,0.202501388,0.0
ISL,Iceland,int_aviation_bunkers,MtCO2eq,0.221364031,0.242885646,0.325897121,0.199842416,0.135277869,0.184469876,0.20906588,0.205991492,0.119905629,0.086085862,0.095309626,0.116830942,0.107607478,0.119905629,0.184469876,0.122980017,0.147576021,0.156799485,0.25210911,0.218289643,0.190618952,0.196768028,0.190618952,0.205991492,0.199842416,0.25210911,0.276705114,0.328971509,0.353567512,0.396610444,0.341269361,0.301301117,0.307449894,0.353567512,0.399685131,0.531888612,0.498069145,0.418132059,0.335120585,0.368940052,0.411982983,0.430429911,0.485770994,0.544186464,0.657943018,0.89400933,1.118109477,1.252988005,0.932520308,0.0
ISL,Iceland,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
