code,name,Year,unit,Total CO2 emissions from fossil-fuels and cement production (MtCO2),Emissions from solid fuel consumption,Emissions from liquid fuel consumption,Emissions from gas fuel consumption,Emissions from cement production,Emissions from gas flaring,Per capita CO2 emissions (tCO2),Emissions from bunker fuels (not included in the totals)
GHA,GHANA,1950,MtCO2,0.638,0.1686666666666666,0.4693333333333333,0.0,0.0,0.0,0.0001099999999999,0.099
GHA,GHANA,1951,MtCO2,0.8763333333333333,0.341,0.539,0.0,0.0,0.0,0.0001833333333333,0.099
GHA,GHANA,1952,MtCO2,0.869,0.3006666666666666,0.5683333333333332,0.0,0.0,0.0,0.0001833333333333,0.11
GHA,GHANA,1953,MtCO2,1.0193333333333332,0.3263333333333333,0.693,0.0,0.0,0.0,0.0001833333333333,0.0733333333333333
GHA,GHANA,1954,MtCO2,1.0046666666666666,0.3336666666666666,0.671,0.0,0.0,0.0,0.0001833333333333,0.0696666666666666
GHA,GHANA,1955,MtCO2,1.188,0.297,0.891,0.0,0.0,0.0,0.0002199999999999,0.0623333333333333
GHA,GHANA,1956,MtCO2,1.078,0.2823333333333333,0.7956666666666666,0.0,0.0,0.0,0.0001833333333333,0.0696666666666666
GHA,GHANA,1957,MtCO2,1.2943333333333331,0.264,1.0266666666666666,0.0,0.0,0.0,0.0002199999999999,0.055
GHA,GHANA,1958,MtCO2,1.364,0.264,1.1,0.0,0.0,0.0,0.0002199999999999,0.0586666666666666
GHA,GHANA,1959,MtCO2,1.3236666666666663,0.2236666666666666,1.1036666666666666,0.0,0.0,0.0,0.0002199999999999,0.055
GHA,GHANA,1960,MtCO2,1.463,0.165,1.298,0.0,0.0,0.0,0.0002199999999999,0.0586666666666666
GHA,GHANA,1961,MtCO2,1.3456666666666666,0.154,1.1916666666666664,0.0,0.0,0.0,0.0001833333333333,0.055
GHA,GHANA,1962,MtCO2,1.4336666666666664,0.0916666666666666,1.3456666666666666,0.0,0.0,0.0,0.0001833333333333,0.0696666666666666
GHA,GHANA,1963,MtCO2,1.7233333333333332,0.1136666666666666,1.6096666666666666,0.0,0.0,0.0,0.0002199999999999,0.0146666666666666
GHA,GHANA,1964,MtCO2,1.65,0.121,1.5326666666666666,0.0,0.0,0.0,0.0002199999999999,0.143
GHA,GHANA,1965,MtCO2,1.705,0.0733333333333333,1.6316666666666666,0.0,0.0,0.0,0.0002199999999999,0.033
GHA,GHANA,1966,MtCO2,1.441,0.143,1.298,0.0,0.0,0.0,0.0001833333333333,0.066
GHA,GHANA,1967,MtCO2,1.496,0.0806666666666666,1.419,0.0,0.0,0.0,0.0001833333333333,0.077
GHA,GHANA,1968,MtCO2,1.7636666666666665,0.0623333333333333,1.5876666666666666,0.0,0.1136666666666666,0.0,0.0002199999999999,0.0953333333333333
GHA,GHANA,1969,MtCO2,1.6903333333333332,0.0513333333333333,1.441,0.0,0.2016666666666666,0.0,0.0001833333333333,0.0953333333333333
GHA,GHANA,1970,MtCO2,2.625333333333333,0.0843333333333333,2.321,0.0,0.22,0.0,0.0002933333333333,0.1136666666666666
GHA,GHANA,1971,MtCO2,2.295333333333333,0.0146666666666666,2.0166666666666666,0.0,0.264,0.0,0.0002566666666666,0.0916666666666666
GHA,GHANA,1972,MtCO2,2.423666666666666,0.0146666666666666,2.2036666666666664,0.0,0.2053333333333333,0.0,0.0002566666666666,0.121
GHA,GHANA,1973,MtCO2,2.475,0.0293333333333333,2.229333333333333,0.0,0.2163333333333333,0.0,0.0002566666666666,0.11
GHA,GHANA,1974,MtCO2,2.937,0.0073333333333333,2.669333333333333,0.0,0.2603333333333333,0.0,0.0002933333333333,0.1246666666666666
GHA,GHANA,1975,MtCO2,2.746333333333333,0.0146666666666666,2.398,0.0,0.3336666666666666,0.0,0.0002933333333333,0.1393333333333333
GHA,GHANA,1976,MtCO2,2.4346666666666663,0.0293333333333333,2.079,0.0,0.3263333333333333,0.0,0.0002566666666666,0.2676666666666666
GHA,GHANA,1977,MtCO2,3.003,0.0036666666666666,2.691333333333333,0.0,0.3043333333333333,0.0,0.0002933333333333,0.209
GHA,GHANA,1978,MtCO2,2.97,0.0036666666666666,2.713333333333333,0.0,0.2493333333333333,0.0,0.0002933333333333,0.187
GHA,GHANA,1979,MtCO2,2.658333333333333,0.0036666666666666,2.519,0.0,0.1356666666666666,0.0,0.0002566666666666,0.2163333333333333
GHA,GHANA,1980,MtCO2,2.559333333333333,0.0036666666666666,2.405333333333333,0.0,0.1466666666666666,0.0,0.0002199999999999,0.1503333333333333
GHA,GHANA,1981,MtCO2,3.047,0.0036666666666666,2.8416666666666663,0.0,0.198,0.0,0.0002566666666666,0.1356666666666666
GHA,GHANA,1982,MtCO2,3.043333333333333,0.0036666666666666,2.893,0.0,0.1466666666666666,0.0,0.0002566666666666,0.1246666666666666
GHA,GHANA,1983,MtCO2,3.6556666666666655,0.0036666666666666,3.505333333333333,0.0,0.143,0.0,0.0002933333333333,0.1393333333333333
GHA,GHANA,1984,MtCO2,2.581333333333333,0.0036666666666666,2.460333333333333,0.0,0.1136666666666666,0.0,0.0002199999999999,0.132
GHA,GHANA,1985,MtCO2,3.3256666666666663,0.0036666666666666,3.142333333333333,0.0,0.1796666666666666,0.0,0.0002566666666666,0.1393333333333333
GHA,GHANA,1986,MtCO2,3.047,0.0036666666666666,2.933333333333333,0.0,0.11,0.0,0.0002199999999999,0.1356666666666666
GHA,GHANA,1987,MtCO2,3.285333333333333,0.0073333333333333,3.142333333333333,0.0,0.1356666666666666,0.0,0.0002566666666666,0.1393333333333333
GHA,GHANA,1988,MtCO2,3.450333333333333,0.0073333333333333,3.2046666666666663,0.0,0.2383333333333333,0.0,0.0002566666666666,0.1356666666666666
GHA,GHANA,1989,MtCO2,3.344,0.0073333333333333,3.054333333333333,0.0,0.2823333333333333,0.0,0.0002199999999999,0.1246666666666666
GHA,GHANA,1990,MtCO2,3.817,0.0073333333333333,3.472333333333333,0.0,0.3373333333333333,0.0,0.0002566666666666,0.1833333333333333
GHA,GHANA,1991,MtCO2,3.934333333333333,0.0073333333333333,3.553,0.0,0.374,0.0,0.0002566666666666,0.1906666666666666
GHA,GHANA,1992,MtCO2,3.982,0.0073333333333333,3.461333333333333,0.0,0.5096666666666666,0.0,0.0002566666666666,0.198
GHA,GHANA,1993,MtCO2,4.546666666666666,0.0073333333333333,3.934333333333333,0.0,0.6013333333333333,0.0,0.0002933333333333,0.2053333333333333
GHA,GHANA,1994,MtCO2,4.953666666666666,0.0073333333333333,4.2716666666666665,0.0,0.671,0.0,0.0002933333333333,0.2053333333333333
GHA,GHANA,1995,MtCO2,5.276333333333333,0.0073333333333333,4.62,0.0,0.649,0.0,0.0002933333333333,0.242
GHA,GHANA,1996,MtCO2,5.61,0.0073333333333333,4.854666666666666,0.0,0.748,0.0,0.0003299999999999,0.2383333333333333
GHA,GHANA,1997,MtCO2,6.365333333333333,0.0073333333333333,5.511,0.0,0.847,0.0,0.0003666666666666,0.242
GHA,GHANA,1998,MtCO2,6.402,0.0,5.588,0.0,0.814,0.0,0.0003666666666666,0.2713333333333333
GHA,GHANA,1999,MtCO2,6.548666666666666,0.0,5.617333333333333,0.0,0.9313333333333332,0.0,0.0003666666666666,0.3043333333333333
GHA,GHANA,2000,MtCO2,6.288333333333333,0.0,5.316666666666666,0.0,0.9716666666666668,0.0,0.0003299999999999,0.319
GHA,GHANA,2001,MtCO2,6.919,0.0,5.973,0.0,0.946,0.0,0.0003666666666666,0.286
GHA,GHANA,2002,MtCO2,7.421333333333333,0.0,6.475333333333333,0.0,0.946,0.0,0.0003666666666666,0.2933333333333333
GHA,GHANA,2003,MtCO2,7.630333333333333,0.0,6.684333333333333,0.0,0.946,0.0,0.0003666666666666,0.5023333333333333
GHA,GHANA,2004,MtCO2,7.348,0.0,6.402,0.0,0.946,0.0,0.0003299999999999,0.4106666666666666
GHA,GHANA,2005,MtCO2,6.992333333333333,0.0,6.094,0.0,0.8983333333333332,0.0,0.0003299999999999,0.506
GHA,GHANA,2006,MtCO2,9.357333333333331,0.0,8.459,0.0,0.8983333333333332,0.0,0.0004399999999999,0.4986666666666666
GHA,GHANA,2007,MtCO2,9.826666666666666,0.0,8.928333333333333,0.0,0.8983333333333332,0.0,0.0004399999999999,0.506
