code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
MRT,Mauritania,CAIT,Total excluding LUCF,All GHG,6.722768969,6.962826096,6.827329324,7.045766951,6.975313978,7.074271605,7.591862123,7.87826484,8.162996258,8.730253475,9.149243893,9.264592677,9.351737762,9.529092846,9.56020683,9.714711814,10.08515494,10.34010257,9.743232904,10.52733343,11.10186266,11.22043522,11.67293277,11.66795953,12.15167738,12.82833693,13.24943635,13.92086676,14.07717398
MRT,Mauritania,CAIT,Total including LUCF,All GHG,7.120893869,7.360950996,7.225454224,7.443891851,7.373438878,7.472396505,7.989987023,8.27638974,8.561121158,9.128378375,9.547368793,9.660470177,9.747615262,9.924970346,9.95608433,10.11058931,10.48103244,10.73598007,10.1391104,10.92321093,11.49774016,11.61606002,12.06855757,12.06358433,12.54730218,13.22396173,12.16694835,12.83837876,12.99468598
MRT,Mauritania,CAIT,Energy ,All GHG,0.971005656,1.016764514,1.073523373,1.115282231,1.17304109,1.248799948,1.299388256,1.277976564,1.206564871,1.317153179,1.314741486,1.379906812,1.474072137,1.512237463,1.626402788,1.666568113,1.750603072,2.078638031,2.23167299,2.500707949,2.649742908,2.748278614,2.93381432,2.713350026,3.008885732,3.418421438,3.274143633,4.255865827,4.442588021
MRT,Mauritania,CAIT,Industrial Processes ,All GHG,0.000840563,0.000877161,0.00091376,0.000950359,0.000986958,0.001023556,0.001541566,0.002059576,0.002577587,0.003095597,0.003613607,0.00491345,0.006213292,0.007513135,0.008812978,0.010112821,0.011985383,0.013857944,0.015730506,0.017603068,0.019475629,0.020507809,0.021539988,0.022572167,0.023604347,0.024636526,0.027545984,0.030455443,0.033364901
MRT,Mauritania,CAIT,Agriculture ,All GHG,5.5194491,5.7062755,5.506548,5.6757549,5.5400712,5.5557981,6.0578843,6.4007827,6.7920098,7.2837627,7.7402488,7.7851128,7.7727731,7.9066434,7.8182726,7.9272928,8.2084146,8.1300409,7.3748499,7.8846291,8.304837,8.3205401,8.5831682,8.7943255,8.9781739,9.240964,9.799709,9.482785,9.4457378
MRT,Mauritania,CAIT,Waste ,All GHG,0.231473651,0.238908921,0.24634419,0.25377946,0.26121473,0.26865,0.233048,0.197446,0.161844,0.126242,0.09064,0.094659616,0.098679232,0.102698848,0.106718464,0.11073808,0.114151889,0.117565699,0.120979508,0.124393317,0.127807127,0.131108695,0.134410264,0.137711833,0.141013402,0.144314971,0.148037732,0.151760493,0.155483255
MRT,Mauritania,CAIT,Land-Use Change and Forestry ,All GHG,0.3981249,0.3981249,0.3981249,0.3981249,0.3981249,0.3981249,0.3981249,0.3981249,0.3981249,0.3981249,0.3981249,0.3958775,0.3958775,0.3958775,0.3958775,0.3958775,0.3958775,0.3958775,0.3958775,0.3958775,0.3958775,0.3956248,0.3956248,0.3956248,0.3956248,0.3956248,-1.082488,-1.082488,-1.082488
MRT,Mauritania,CAIT,Bunker Fuels ,All GHG,0.057,0.066,0.069,0.069,0.069,0.07,0.074,0.075,0.081,0.08,0.066,0.065,0.064,0.074,0.077,0.08,0.056,0.053,0.05,0.066,0.057,0.054,0.074,0.066,0.067,0.052,0.052,0.044,0.046
MRT,Mauritania,CAIT,Electricity/Heat ,All GHG,0.199,0.2,0.217,0.219,0.226,0.284,0.295,0.271,0.255,0.304,0.326,0.362,0.333,0.287,0.304,0.339,0.353,0.376,0.449,0.441,0.535,0.566,0.62,0.556,0.655,0.657,0.61,0.487,0.512
MRT,Mauritania,CAIT,Manufacturing/Construction ,All GHG,0.121,0.118,0.117,0.115,0.116,0.102,0.113,0.114,0.125,0.141,0.143,0.15,0.15,0.15,0.154,0.174,0.196,0.213,0.33,0.357,0.394,0.466,0.507,0.399,0.517,0.692,0.669,1.053,1.107
MRT,Mauritania,CAIT,Transportation ,All GHG,0.221,0.234,0.244,0.253,0.267,0.272,0.309,0.327,0.341,0.408,0.404,0.42,0.521,0.587,0.633,0.637,0.624,0.831,0.768,0.886,0.92,0.857,0.967,0.926,1.014,1.25,1.203,1.807,1.9
MRT,Mauritania,CAIT,Building,All GHG,0.041,0.043,0.045,0.047,0.049,0.051,0.062,0.061,0.053,0.068,0.062,0.058,0.071,0.08,0.095,0.104,0.104,0.102,0.112,0.162,0.085,0.163,0.161,0.19,0.184,0.164,0.156,0.213,0.219
MRT,Mauritania,CAIT,Other Fuel Combustion ,All GHG,0.389005656,0.420764514,0.450523373,0.481282231,0.51504109,0.540799948,0.520388256,0.504976564,0.432564871,0.395153179,0.378741486,0.389906812,0.398072137,0.407237463,0.441402788,0.414568113,0.397939476,0.407310838,0.3456822,0.353053563,0.337424925,0.345402224,0.355379524,0.345356823,0.370334123,0.415311422,0.407491064,0.478670705,0.493850347
MRT,Mauritania,CAIT,Fugitive Emissions ,All GHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075663597,0.151327193,0.22699079,0.302654386,0.378317983,0.35087639,0.323434796,0.295993203,0.268551609,0.241110016,0.229652569,0.218195122,0.206737674
