code,name,unit,sector,source,subsource,gas,year,value
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,1990,0.134482632
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,1991,0.13206317
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,1992,0.151727296
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,1993,0.162762534
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,1994,0.151156626
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,1995,0.18557056
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,1996,0.153184218
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,1997,0.141187036
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,1998,0.160781132
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,1999,0.14816262
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2000,0.143714076
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2001,0.16531699
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2002,0.162624262
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2003,0.160694414
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2004,0.153272724
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2005,0.134042188
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2006,0.148820902
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2007,0.137550244
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2008,0.128539618
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2009,0.127977888
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2010,0.14152169
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2011,0.12923217
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2012,0.131936222
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2013,0.117748442
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2014,0.114648646
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2015,0.122319464
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2016,0.125401976
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2017,0.125288316439649
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2018,0.125174656879298
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2019,0.125060997318947
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2020,0.124947337758596
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2021,0.124837361268781
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2022,0.124727384778966
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2023,0.124617408289151
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2024,0.124507431799336
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2025,0.124397455309521
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2026,0.12428322097151
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2027,0.124168986633498
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2028,0.124054752295487
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2029,0.123940517957475
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2030,0.123826283619463
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2031,0.123700085140998
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2032,0.123573886662532
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2033,0.123447688184067
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2034,0.123321489705601
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2035,0.123195291227135
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2036,0.123057815668312
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2037,0.12292034010949
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2038,0.122782864550667
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2039,0.122645388991844
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2040,0.122507913433021
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2041,0.122337726134475
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2042,0.122167538835928
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2043,0.121997351537382
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2044,0.121827164238836
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2045,0.121656976940289
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2046,0.121469873240909
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2047,0.121282769541529
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2048,0.121095665842149
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2049,0.120908562142769
CYP,Cyprus,MtCO2eq,Agriculture,AgSoils,,N2O,2050,0.120721458443389
CYP,Cyprus,MtCO2eq,Agriculture,Livestock,Enteric,CH4,1990,0.196971
CYP,Cyprus,MtCO2eq,Agriculture,Livestock,Enteric,CH4,1991,0.20040925
CYP,Cyprus,MtCO2eq,Agriculture,Livestock,Enteric,CH4,1992,0.20052225
CYP,Cyprus,MtCO2eq,Agriculture,Livestock,Enteric,CH4,1993,0.2093155
CYP,Cyprus,MtCO2eq,Agriculture,Livestock,Enteric,CH4,1994,0.2126335
CYP,Cyprus,MtCO2eq,Agriculture,Livestock,Enteric,CH4,1995,0.2219815
CYP,Cyprus,MtCO2eq,Agriculture,Livestock,Enteric,CH4,1996,0.22844
