code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
HTI,Haiti,CAIT,Total excluding LUCF,All GHG,5.062931666,5.277799747,5.686841527,5.329877608,4.827280589,5.616615066,5.904775419,6.303032572,6.443978126,6.582312579,7.045508233,7.224129053,7.510642573,7.549421592,7.421037312,7.513970832,7.557290263,7.971025094,7.990396925,8.035314556,8.573543987,8.972886945,8.711277903,9.001930961,9.361529219,9.684789876,9.89349685,9.901056124,9.929457498
HTI,Haiti,CAIT,Total including LUCF,All GHG,5.132603666,5.347471747,5.756513527,5.399549608,4.896952589,5.686287066,5.974447419,6.372704572,6.513650126,6.651984579,7.115180233,7.293518053,7.580031573,7.618810592,7.490426312,7.583359832,7.626679263,8.040414094,8.059785925,8.104703556,8.642932987,9.624278245,9.362669203,9.653322261,10.01292052,10.33618118,10.52813085,10.53569012,10.5640915
HTI,Haiti,CAIT,Energy ,All GHG,1.135098195,1.106669453,1.039240711,0.887811968,0.436383226,1.18081582,1.339089459,1.566073099,1.601846738,1.679390378,1.764664018,1.810911072,2.007158126,1.996405181,1.855652235,1.89989929,1.926776742,2.262654195,2.251531648,2.2224091,2.697286553,3.043866069,2.760445586,2.995025102,3.335604618,3.603184134,3.685962403,3.646740671,3.60851894
HTI,Haiti,CAIT,Industrial Processes ,All GHG,0.088768462,0.111611558,0.090014655,0.049537751,0.006010848,0.006743944,0.011881848,0.017019752,0.022157655,0.027295559,0.032433462,0.12747104,0.168728618,0.175776196,0.188923774,0.195971351,0.204809372,0.219247392,0.239985413,0.255523433,0.270861454,0.279300424,0.287739395,0.296878365,0.305817336,0.314956306,0.339583038,0.364209769,0.388836501
HTI,Haiti,CAIT,Agriculture ,All GHG,3.0195498,3.2207332,3.6995303,3.5152017,3.48829,3.5116161,3.5546552,3.7572511,3.8357754,3.8699186,4.217713,4.2313443,4.2566483,4.2754278,4.250944,4.268878,4.2502632,4.2874638,4.2710014,4.3032848,4.32508,4.3451107,4.3341894,4.3568302,4.3426162,4.3648646,4.4435362,4.4430601,4.4624261
HTI,Haiti,CAIT,Waste ,All GHG,0.819515209,0.838785536,0.858055862,0.877326189,0.896596516,0.917439202,0.999148912,0.962688622,0.984198332,1.005708043,1.030697753,1.054402641,1.078107528,1.101812416,1.125517304,1.149222191,1.175440949,1.201659707,1.227878465,1.254097222,1.28031598,1.304609751,1.328903523,1.353197294,1.377491065,1.401784836,1.424415209,1.447045583,1.469675957
HTI,Haiti,CAIT,Land-Use Change and Forestry ,All GHG,0.069672,0.069672,0.069672,0.069672,0.069672,0.069672,0.069672,0.069672,0.069672,0.069672,0.069672,0.069389,0.069389,0.069389,0.069389,0.069389,0.069389,0.069389,0.069389,0.069389,0.069389,0.6513913,0.6513913,0.6513913,0.6513913,0.6513913,0.634634,0.634634,0.634634
HTI,Haiti,CAIT,Bunker Fuels ,All GHG,0.073,0.064,0.038,0.035,0.0,0.07,0.061,0.061,0.067,0.089,0.086,0.105,0.108,0.057,0.073,0.073,0.077,0.064,0.064,0.054,0.064,0.054,0.051,0.086,0.045,0.07,0.07,0.071,0.072
HTI,Haiti,CAIT,Electricity/Heat ,All GHG,0.246,0.214,0.133,0.079,0.026,0.164,0.243,0.347,0.254,0.204,0.191,0.204,0.221,0.173,0.166,0.173,0.176,0.242,0.242,0.261,0.522,0.815,0.875,0.909,0.936,0.94,0.995,0.928,0.857
HTI,Haiti,CAIT,Manufacturing/Construction ,All GHG,0.184,0.216,0.225,0.13,0.019,0.139,0.155,0.246,0.306,0.353,0.25,0.25,0.445,0.434,0.362,0.381,0.388,0.509,0.509,0.458,0.529,0.554,0.355,0.477,0.676,0.596,0.602,0.609,0.619
HTI,Haiti,CAIT,Transportation ,All GHG,0.427,0.398,0.408,0.38,0.114,0.503,0.563,0.578,0.638,0.661,0.708,0.779,0.82,0.794,0.773,0.78,0.78,0.949,0.921,0.942,1.078,1.103,0.963,0.895,1.165,1.403,1.422,1.441,1.462
HTI,Haiti,CAIT,Building,All GHG,0.077,0.065,0.049,0.062,0.031,0.096,0.097,0.103,0.112,0.163,0.324,0.281,0.22,0.289,0.242,0.248,0.257,0.229,0.238,0.212,0.211,0.206,0.193,0.331,0.166,0.265,0.268,0.27,0.274
