code,Area Code,name,Item Code,Item,Element Code,Element,Source Code,Source,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2030,2050
LTU,126,Lithuania,5058,Enteric Fermentation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.547,143.3606,121.3648,105.6061,99.6599,99.8204,95.3867,87.5524,82.1448,71.8107,72.201,74.0405,75.7513,74.2473,73.9775,75.6073,71.3442,69.0156,67.264,66.6583,65.6547,63.4492,62.0376,63.2845,61.8054,59.4112,55.1347,52.9775,,73.1766,67.7788
LTU,126,Lithuania,5058,Enteric Fermentation,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0614,113.1556,96.3859,86.8204,84.2408,84.5818,80.938,73.6146,68.6154,64.1582,65.4317,67.4744,68.4354,67.8805,69.1612,69.927,68.428,67.0958,65.9964,65.2647,64.6712,63.431,65.0442,65.3726,63.3811,61.4909,60.5297,59.3248,,,
LTU,126,Lithuania,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4971.316,4014.0976,3398.2144,2956.9708,2790.4772,2794.9712,2670.829,2451.4672,2300.0558,2010.6996,2021.628,2073.1346,2121.0354,2078.9232,2071.3712,2117.003,1997.6376,1932.4354,1883.3909,1866.4318,1838.3313,1776.5783,1737.0528,1771.9649,1730.5506,1663.5135,1543.7715,1483.3703,,2048.9437,1897.8063
LTU,126,Lithuania,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3921.7204,3168.3577,2698.805,2430.9713,2358.7418,2368.289,2266.2636,2061.2092,1921.23,1796.4306,1832.0864,1889.2836,1916.1918,1900.6539,1936.5126,1957.9554,1915.9828,1878.6829,1847.8986,1827.4118,1810.7946,1776.068,1821.2382,1830.432,1774.6699,1721.744,1694.8305,1661.094,,,
LTU,126,Lithuania,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4971.316,4014.0976,3398.2144,2956.9708,2790.4772,2794.9712,2670.829,2451.4672,2300.0558,2010.6996,2021.628,2073.1346,2121.0354,2078.9232,2071.3712,2117.003,1997.6376,1932.4354,1883.3909,1866.4318,1838.3313,1776.5783,1737.0528,1771.9649,1730.5506,1663.5135,1543.7715,1483.3703,,2048.9437,1897.8063
LTU,126,Lithuania,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3921.7204,3168.3577,2698.805,2430.9713,2358.7418,2368.289,2266.2636,2061.2092,1921.23,1796.4306,1832.0864,1889.2836,1916.1918,1900.6539,1936.5126,1957.9554,1915.9828,1878.6829,1847.8986,1827.4118,1810.7946,1776.068,1821.2382,1830.432,1774.6699,1721.744,1694.8305,1661.094,,,
LTU,126,Lithuania,5059,Manure Management,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7866,30.1158,26.3563,24.7409,24.0076,23.3058,22.8981,21.5883,18.986,17.3522,18.3259,18.8703,19.0647,18.9878,19.1383,19.2981,17.4436,16.7329,16.615,16.6453,15.5021,15.1235,14.533,14.4421,13.9532,13.464,12.2113,11.7865,,19.1336,18.1763
LTU,126,Lithuania,5059,Manure Management,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7794,16.6071,15.2707,14.8375,14.3592,14.2947,14.0949,12.8444,11.6361,11.4407,12.1427,12.5257,12.4915,12.675,12.9482,12.4922,11.8727,11.7124,11.7408,11.6171,11.4981,11.5005,11.4031,11.4347,10.4988,10.0704,9.6291,9.2972,,,
LTU,126,Lithuania,5059,Manure Management,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6341,1.2837,1.1052,0.9913,0.9457,0.9364,0.9021,0.8357,0.7646,0.6808,0.6989,0.718,0.733,0.7235,0.7254,0.7361,0.6875,0.6621,0.6502,0.6479,0.6254,0.6071,0.5915,0.5981,0.5803,0.5601,0.5175,0.5035,,0.7207,0.6729
LTU,126,Lithuania,5059,Manure Management,7230,Emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4756,1.1474,0.9954,0.9195,0.8808,0.8684,0.8223,0.7266,0.6645,0.6397,0.6647,0.6911,0.7034,0.707,0.7249,0.7151,0.6866,0.6733,0.6696,0.6603,0.6576,0.6595,0.6816,0.6951,0.6711,0.6563,0.6391,0.6132,,,
