code,name,fuel,unit,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
SDN,Sudan,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.166282759,3.203202759,3.503202759,3.4,3.1,3.5,4.3,4.2,4.5,4.3,3.9,5.6,5.2,4.9,4.3,4.0,4.0,4.1,4.1,4.5,6.5,7.5,8.7,9.8,11.0,11.0,12.0,11.5,12.0,18.0,16.0,15.62412973,14.09154003,14.86427836,14.89745559,16.732517,18.54373,18.613108,18.36376,
SDN,Sudan,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003202759,0.003202759,0.003202759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDN,Sudan,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDN,Sudan,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16308,3.2,3.5,3.4,3.1,3.5,4.3,4.2,4.5,4.3,3.9,5.6,5.2,4.9,4.3,4.0,4.0,4.1,4.1,4.5,6.5,7.5,8.7,9.8,11.0,11.0,12.0,11.5,12.0,18.0,16.0,15.62412973,14.09154003,14.86427836,14.89745559,16.732517,18.54373,18.613108,18.36376,
