code,name,region_ar6_6,region_ar6_10,region_ar6_22,region_ar6_dev,year,sector_title,subsector_title,gas,gwp100_ar5,gwp100_ar6,value_native,value_ar5,value_ar6
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1970,AFOLU,Enteric Fermentation (CH4),CH4,28,27.0,258.4,7235.199999999999,6976.799999999999
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1970,AFOLU,"Managed soils and pasture (CO2, N2O)",N2O,265,273.0,8.1407701,2157.3040765,2222.4302373
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1970,AFOLU,"Manure management (N2O, CH4)",CH4,28,27.0,4.39978,123.19384,118.79406
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1970,Industry,Chemicals,CO2,1,1.0,2059.93535,2059.93535,2059.93535
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1970,Industry,Chemicals,N2O,265,273.0,2.004215,531.1169749999999,547.1506949999999
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1970,Industry,Waste,CO2,1,1.0,320.464,320.464,320.464
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1970,Industry,Waste,CH4,28,27.0,1692.960255,47402.88714,45709.926885
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1970,Industry,Waste,N2O,265,273.0,2.91729,773.08185,796.42017
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1971,AFOLU,Enteric Fermentation (CH4),CH4,28,27.0,264.24,7398.72,7134.4800000000005
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1971,AFOLU,"Managed soils and pasture (CO2, N2O)",N2O,265,273.0,8.3507928,2212.9600920000003,2279.7664344
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1971,AFOLU,"Manure management (N2O, CH4)",CH4,28,27.0,4.49921,125.97788,121.47867
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1971,Industry,Chemicals,CO2,1,1.0,2103.8259,2103.8259,2103.8259
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1971,Industry,Chemicals,N2O,265,273.0,2.052595,543.937675,560.3584350000001
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1971,Industry,Waste,CO2,1,1.0,337.352,337.352,337.352
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1971,Industry,Waste,CH4,28,27.0,1704.876084,47736.530352,46031.654268
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1971,Industry,Waste,N2O,265,273.0,2.978083,789.1919949999999,813.016659
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1972,AFOLU,Enteric Fermentation (CH4),CH4,28,27.0,275.616,7717.248,7441.632
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1972,AFOLU,"Managed soils and pasture (CO2, N2O)",N2O,265,273.0,8.7379844,2315.565866,2385.4697412
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1972,AFOLU,"Manure management (N2O, CH4)",CH4,28,27.0,4.69291,131.40148000000002,126.70857
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1972,Industry,Chemicals,CO2,1,1.0,2138.79025,2138.79025,2138.79025
GRL,Greenland,Developed Countries,North America,"Greenland, Bermuda + others",developed,1972,Industry,Chemicals,N2O,265,273.0,2.091353,554.208545,570.9393689999999
