code,name,Year,unit,Total CO2 emissions from fossil-fuels and cement production (MtCO2),Emissions from solid fuel consumption,Emissions from liquid fuel consumption,Emissions from gas fuel consumption,Emissions from cement production,Emissions from gas flaring,Per capita CO2 emissions (tCO2),Emissions from bunker fuels (not included in the totals)
MDA,REPUBLIC OF MOLDOVA,1992,MtCO2,20.969666666666665,4.011333333333333,9.610333333333331,6.999666666666666,0.3483333333333333,0.0,0.0048033333333333,0.0
MDA,REPUBLIC OF MOLDOVA,1993,MtCO2,15.627333333333333,3.989333333333333,6.365333333333333,5.221333333333333,0.0513333333333333,0.0,0.0035566666666666,0.1026666666666666
MDA,REPUBLIC OF MOLDOVA,1994,MtCO2,12.089,3.6996666666666655,3.344,5.027,0.0183333333333333,0.0,0.0027866666666666,0.077
MDA,REPUBLIC OF MOLDOVA,1995,MtCO2,11.190666666666663,2.2476666666666665,3.054333333333333,5.863,0.0256666666666666,0.0,0.0025666666666666,0.0476666666666666
MDA,REPUBLIC OF MOLDOVA,1996,MtCO2,11.520666666666664,1.9836666666666665,2.812333333333333,6.706333333333333,0.0183333333333333,0.0,0.0026766666666666,0.0623333333333333
MDA,REPUBLIC OF MOLDOVA,1997,MtCO2,7.0986666666666665,0.9973333333333332,2.570333333333333,3.4686666666666666,0.0623333333333333,0.0,0.00165,0.0733333333333333
MDA,REPUBLIC OF MOLDOVA,1998,MtCO2,6.27,0.9826666666666666,2.1266666666666665,3.120333333333333,0.0366666666666666,0.0,0.0015033333333333,0.066
MDA,REPUBLIC OF MOLDOVA,1999,MtCO2,4.502666666666666,0.4473333333333333,1.419,2.607,0.0256666666666666,0.0,0.0010633333333333,0.0366666666666666
MDA,REPUBLIC OF MOLDOVA,2000,MtCO2,3.5126666666666666,0.3666666666666666,1.2833333333333332,1.7526666666666666,0.11,0.0,0.0008433333333333,0.0623333333333333
MDA,REPUBLIC OF MOLDOVA,2001,MtCO2,3.714333333333333,0.2603333333333333,1.4336666666666664,1.9213333333333331,0.099,0.0,0.0009166666666666,0.055
MDA,REPUBLIC OF MOLDOVA,2002,MtCO2,3.9856666666666665,0.2786666666666666,1.6316666666666666,1.925,0.1503333333333333,0.0,0.00099,0.055
MDA,REPUBLIC OF MOLDOVA,2003,MtCO2,4.29,0.3373333333333333,1.7673333333333332,2.057,0.1283333333333333,0.0,0.0010999999999999,0.0366666666666666
MDA,REPUBLIC OF MOLDOVA,2004,MtCO2,4.554,0.319,1.9103333333333328,2.1046666666666667,0.22,0.0,0.0011733333333333,0.033
MDA,REPUBLIC OF MOLDOVA,2005,MtCO2,4.895,0.286,1.9213333333333331,2.365,0.319,0.0,0.0012833333333333,0.0366666666666666
MDA,REPUBLIC OF MOLDOVA,2006,MtCO2,4.994,0.3446666666666666,1.87,2.361333333333333,0.418,0.0,0.0013566666666666,0.0366666666666666
MDA,REPUBLIC OF MOLDOVA,2007,MtCO2,4.678666666666666,0.1686666666666666,1.9323333333333328,2.178,0.3996666666666666,0.0,0.0012833333333333,0.044
MDA,REPUBLIC OF MOLDOVA,2008,MtCO2,4.777666666666666,0.3263333333333333,2.035,2.042333333333333,0.374,0.0,0.0013199999999999,0.0366666666666666
MDA,REPUBLIC OF MOLDOVA,2009,MtCO2,4.550333333333333,0.3483333333333333,1.9763333333333333,1.8773333333333333,0.3483333333333333,0.0,0.0010999999999999,0.044
MDA,REPUBLIC OF MOLDOVA,2010,MtCO2,4.931666666666666,0.3263333333333333,2.174333333333333,1.9836666666666665,0.4473333333333333,0.0,0.00121,0.0403333333333333
MDA,REPUBLIC OF MOLDOVA,2011,MtCO2,5.038,0.3336666666666666,2.288,1.9176666666666664,0.4986666666666666,0.0,0.0012466666666666,0.0403333333333333
MDA,REPUBLIC OF MOLDOVA,2012,MtCO2,4.924333333333333,0.4143333333333333,2.086333333333333,1.826,0.5976666666666667,0.0,0.00121,0.0696666666666666
MDA,REPUBLIC OF MOLDOVA,2013,MtCO2,4.9976666666666665,0.5536666666666666,2.1486666666666667,1.7233333333333332,0.572,0.0,0.00121,0.066
MDA,REPUBLIC OF MOLDOVA,2014,MtCO2,4.931666666666666,0.3446666666666666,2.181666666666666,1.7526666666666666,0.649,0.0,0.00121,0.077
