code,name,region_ar6_6,region_ar6_10,region_ar6_22,region_ar6_dev,year,sector_title,subsector_title,gas,gwp100_ar5,gwp100_ar6,value_native,value_ar5,value_ar6
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,AFOLU,"Biomass burning (CH4, N2O)",CH4,28,27.0,875.605386,24516.950808,23641.345422
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,AFOLU,"Biomass burning (CH4, N2O)",N2O,265,273.0,22.700909,6015.740885,6197.348156999999
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,AFOLU,Enteric Fermentation (CH4),CH4,28,27.0,10063.6,281780.8,271717.2
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,AFOLU,"Managed soils and pasture (CO2, N2O)",CO2,1,1.0,255.285,255.285,255.285
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,AFOLU,"Managed soils and pasture (CO2, N2O)",N2O,265,273.0,566.2570412,150058.115918,154588.1722476
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,AFOLU,"Manure management (N2O, CH4)",CH4,28,27.0,432.28975,12104.113,11671.82325
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,AFOLU,"Manure management (N2O, CH4)",N2O,265,273.0,9.28693232,2461.0370648,2535.33252336
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,AFOLU,Rice cultivation (CH4),CH4,28,27.0,43773.0,1225644.0,1181871.0
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Buildings,Non-residential,CH4,28,27.0,18.7626,525.3528,506.5902
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Buildings,Non-residential,N2O,265,273.0,0.0938129,24.8604185,25.6109217
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Buildings,Residential,CO2,1,1.0,4092.34,4092.34,4092.34
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Buildings,Residential,CH4,28,27.0,15601.8609205,436852.105774,421250.2448535
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Buildings,Residential,N2O,265,273.0,208.05121821,55133.57282565,56797.98257133
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Energy systems,Electricity & heat,CO2,1,1.0,2239.266,2239.266,2239.266
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Energy systems,Electricity & heat,CH4,28,27.0,0.0906585,2.538438,2.4477795
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Energy systems,Electricity & heat,N2O,265,273.0,0.01813168,4.8048952,4.949948640000001
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Energy systems,Oil and gas fugitive emissions,CO2,1,1.0,0.0686404,0.0686404,0.0686404
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Energy systems,Oil and gas fugitive emissions,CH4,30,29.8,40.108076,1203.24228,1195.2206648
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Energy systems,Other (energy systems),CO2,1,1.0,153264.15,153264.15,153264.15
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Energy systems,Other (energy systems),CH4,28,27.0,867.965691,24303.039348,23435.073657
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Energy systems,Other (energy systems),N2O,265,273.0,120.01561641,31804.13834865,32764.26327993
SLE,Sierra Leone,Africa,Africa,Western Africa,ldc,1970,Energy systems,Petroleum refining,CO2,1,1.0,11951.9,11951.9,11951.9
