IPCC_annex,C_group_IM24_sh,code,name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,fossil_bio,gas,unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Non-Annex_I,Middle_East,KWT,Kuwait,1.A.1.a,Main Activity Electricity and Heat Production,fossil,CH4,MtCO2,0.00252616644,0.00259046757,0.0030959234999999,0.00309229092,0.00347223312,0.00399401055,0.0040139762642999,0.0044745609591,0.0050703657381,0.006266816532,0.0066664977894899,0.0069351554464199,0.00812424043944,0.00862592233086,0.0097102571588999,0.0100721989122299,0.0104709518892899,0.01084916103615,0.01166231225286,0.0126153977805,0.01108977714522,0.00185150163582,0.0044736855854399,0.0058004521345799,0.00740338374798,0.00656892654282,0.00725762513907,0.0074296599344999,0.009285580908,0.0120976352163,0.0143598888742499,0.0178370131014,0.0179026521759,0.015052506444,0.01690593484545,0.02099920330035,0.0196655147361,0.0222716107701,0.0207306373841999,0.0268964230778999,0.0269787094964999,0.0278091003212999,0.0257995366703999,0.0293281335099,0.027185473467,0.0301690758357,0.029910165984,0.0287527504149,0.0286485013673999
Non-Annex_I,Middle_East,KWT,Kuwait,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,CH4,MtCO2,0.0034605207,0.0034605207,0.0037153314,0.0039651758999999,0.0037416411,0.0033606666,0.0036627399,0.0037468583999999,0.0034637012999999,0.0053024787,0.0038198727,0.0027074718,0.0025074287999999,0.003134844,0.0033336872999999,0.0033228341999999,0.0037732518,0.0032757110999999,0.0045231758999999,0.0053171541,0.0056771198999999,0.0001674558,0.0023817672,0.0058488722999999,0.0091547433,0.0092796236999999,0.0087376940999999,0.0094442895,0.009262521,0.0103640688,0.0092965868999999,0.0098159175,0.0102938444999999,0.0116579871,0.0139357989,0.0128369294999999,0.0126239408999999,0.0137162816999999,0.0147047507999999,0.013332015,0.013618548,0.015597495,0.0178448399999999,0.0187032951,0.0172604466,0.0193675383,0.019752642,0.0194518799999999,0.01977330474
Non-Annex_I,Middle_East,KWT,Kuwait,1.A.2,Manufacturing Industries and Construction,fossil,CH4,MtCO2,0.0015121242,0.0015121242,0.0016541631,0.0017565281999999,0.0016608311999999,0.0015213591,0.0016305038999999,0.0017302185,0.0018165411,0.0024466905,0.0032334425999999,0.0039105756,0.0050629292999999,0.005381352,0.0041466933,0.0055037772,0.0057985686,0.0053449703999999,0.0070174638,0.0091869398999999,0.0021867183,0.0005083101,0.003019617,0.0039063347999999,0.0034197867,0.0033154406999999,0.0025812521999999,0.0024232824,0.0035260857,0.0030393980999999,0.0040994307,0.0038672469,0.0036913095,0.0047102733,0.0045316854,0.0064196784,0.0062751843,0.0054961047,0.0059477498999999,0.0066330018,0.0069806637,0.0078035742,0.0083732085,0.0078481025999999,0.0087968142,0.0096002784,0.0103308678,0.0105411500999999,0.01054836225
Non-Annex_I,Middle_East,KWT,Kuwait,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CH4,MtCO2,0.016974539397,0.0169745493712499,0.01894388800464,0.0192585817496699,0.01825260752286,0.0178277318762399,0.0186572248009199,0.0211616062569,0.0249960844953,0.0278384438115,0.0343559701899,0.038298354273,0.043669038708,0.0442694333159999,0.042544862613,0.045952162668,0.046730430099,0.0475241672429999,0.052044622893,0.05628148425,0.0268498554948,0.02005986849975,0.0398986835138999,0.0439271422218,0.0466363933722,0.0476806114765799,0.0489192812479799,0.0464929632972899,0.0449733206303999,0.0446133148218,0.04100993365329,0.03577375116486,0.03699744383124,0.0380973350017799,0.0397929769424999,0.04092216379659,0.039642091797591,0.036746076319623,0.0314236350923399,0.0282473222314499,0.02561636401641,0.02399461810218,0.0251553349834199,0.0268113097671299,0.0273118379823899,0.02884720537107,0.0287808748173899,0.02536221927267,0.0251214806519099
Non-Annex_I,Middle_East,KWT,Kuwait,1.A.4,Other Sectors,fossil,CH4,MtCO2,0.0006362595,0.0006362595,0.000652023,0.0006709949999999,0.0006331905,0.000614358,0.000652023,0.0006841079999999,0.0007180065,0.0008047754999999,0.0008376974999999,0.000934092,0.0009398114999999,0.000792918,0.0044361,0.0030419369999999,0.00314154,0.0034714574999999,0.0039728205,0.0045584415,0.0004406805,0.0001581929999999,0.0007181459999999,0.0006912225,0.0007493939999999,0.0008145404999999,0.0008033805,0.0008409059999999,0.0008409059999999,0.000848439,0.0008607149999999,0.0008927999999999,0.0009134459999999,0.0009398114999999,0.0009643634999999,0.001100934,0.00111321,0.0012082095,0.0013756095,0.0013100444999999,0.0012704264999999,0.0014425695,0.0015036704999999,0.0013843979999999,0.001791459,0.0017765324999999,0.0022918455,0.002513511,0.00248964813
Non-Annex_I,Middle_East,KWT,Kuwait,1.A.5,Non-Specified,fossil,CH4,MtCO2,0.007850781,0.007850781,0.0085425615,0.00916515,0.0086809455,0.007816185,0.0084354255,0.0093239009999999,0.0107122049999999,0.0135552149999999,0.011740878,0.0096144795,0.0068537745,0.0074692484999999,0.0081103905,0.0076818465,0.0104966775,0.017472375,0.024613101,0.028724724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Middle_East,KWT,Kuwait,1.B.2,Oil and Natural Gas,fossil,CH4,MtCO2,31.23694541736,31.237952534262,33.665681105046,31.204043269047,26.581699073925,21.995522985213,22.5832227732,20.98840024458,22.89168536571,27.61692036714,18.87909568398,13.036075239627,9.64965691647,12.27343604022,13.443050812617,12.17191289526,15.273711687464996,16.417134762074998,17.219770447023,20.545543880217,12.166453902303,2.166406211943,12.23033056254,21.51484319907,23.36237738514,21.65973761943,22.562362275210003,24.67382280831,21.14495815113,19.51935192315,22.51448086995,20.82664500606,20.96752946544,26.39142502038,26.18096274585,28.15544301723,28.22285389518,25.98963692508,24.63180107823,21.77333098236,21.63780876906,24.3258057162,26.51311465362,26.3235823983,25.509379125599995,26.13273776325,27.04177505826,25.38833343273,25.19353559367
Non-Annex_I,Middle_East,KWT,Kuwait,2.B,Chemical Industry,fossil,CH4,MtCO2,,,,,,,,,,,,,,,,0.00257796,0.0027621,0.00303831,0.00322245,0.00322245,0.00331452,0.00349866,0.0036828,0.00349866,0.00386694,0.0040510799999999,0.00441936,0.00469557,0.0048797099999999,0.0051605234999999,0.00543213,0.00598455,0.00662904,0.0072735299999999,0.00801009,0.00883872,0.0096213149999999,0.0104269274999999,0.0112210173,0.012015135,0.0128092248,0.0136033424999999,0.0143974602,0.01519155,0.01519155,0.01519155,0.01519155,0.01519155,0.01519155
Non-Annex_I,Middle_East,KWT,Kuwait,3.A.1,Enteric Fermentation,fossil,CH4,MtCO2,0.0421912449,0.0409876361099999,0.0420470074799999,0.0406535643,0.0445346496,0.0471632481,0.0498791456999999,0.0556358922,0.0756855576,0.1062266552999999,0.1058070951,0.0839006289,0.0795418119,0.0773973063,0.0891634616999999,0.1050350462999999,0.0860473386,0.1012049901,0.0943299278999999,0.0938341449,0.0778999527,0.0136805975999999,0.0220932567,0.0455944589999999,0.0618616097999999,0.0867169664999999,0.1018371204,0.1107354069,0.112886748,0.1251404559,0.1436196024,0.0990193319999999,0.1314658044,0.145924254,0.1275024141,0.1251961721999999,0.1342547999999999,0.1412410436999999,0.1492743744,0.1647158804999999,0.1642427523,0.1470052116,0.1420354404,0.1521402066,0.1751071518,0.1703271284999999,0.1831008086999999,0.1922260616999999,0.1952082369
Non-Annex_I,Middle_East,KWT,Kuwait,3.A.2,Manure Management,fossil,CH4,MtCO2,0.0039580335836999,0.0040163583384,0.0045227741121,0.0044091986805,0.0045347182416,0.0047403748052999,0.0045707175837,0.0045867961863,0.0055631619315,0.0073265936796,0.0084044675484,0.0092361541049999,0.008321039127,0.009795971511,0.011027962413,0.0133920147869999,0.0143925514739999,0.0188307515069999,0.0173803708439999,0.018176180958,0.014991913503,0.00659695498884,0.0058794824502,0.0108145237859999,0.013091491053,0.013999976433,0.017528335425,0.017549516547,0.0191337904259999,0.0209991763349999,0.018983524932,0.017983583352,0.0203623549289999,0.021197163942,0.019816084647,0.022161068766,0.020920445604,0.022029465582,0.024402019365,0.027483112341,0.021696356322,0.026948218842,0.0298162855529999,0.0288953983439999,0.029649427371,0.032834203164,0.0329911641,0.035049689991,0.0355533056369999
