code,Area Code,name,Item Code,Item,Element Code,Element,Source Code,Source,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2030,2050
BIH,80,Bosnia and Herzegovina,5058,Enteric Fermentation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.679,58.266,54.3115,44.571,37.349,45.7846,47.2173,49.2446,50.9034,49.0175,46.234,49.859,52.1968,53.1616,58.0561,54.9627,53.7401,53.647,52.92,51.4443,49.8663,50.1472,49.7635,50.4491,50.134,48.8821,48.1242,46.7561,,58.0468,57.4683
BIH,80,Bosnia and Herzegovina,5058,Enteric Fermentation,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,38.0,,,,,,,,
BIH,80,Bosnia and Herzegovina,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.012,1631.4469,1520.722,1247.988,1045.772,1281.9688,1322.0853,1378.8491,1425.2951,1372.49,1294.552,1396.052,1461.5104,1488.5238,1625.5704,1538.9561,1504.7223,1502.1159,1481.7603,1440.4402,1396.256,1404.1205,1393.3774,1412.5746,1403.7531,1368.699,1347.4777,1309.1715,,1625.3099,1609.1132
BIH,80,Bosnia and Herzegovina,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0,1064.0,,,,,,,,
BIH,80,Bosnia and Herzegovina,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.012,1631.4469,1520.722,1247.988,1045.772,1281.9688,1322.0853,1378.8491,1425.2951,1372.49,1294.552,1396.052,1461.5104,1488.5238,1625.5704,1538.9561,1504.7223,1502.1159,1481.7603,1440.4402,1396.256,1404.1205,1393.3774,1412.5746,1403.7531,1368.699,1347.4777,1309.1715,,1625.3099,1609.1132
BIH,80,Bosnia and Herzegovina,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0,1064.0,,,,,,,,
BIH,80,Bosnia and Herzegovina,5059,Manure Management,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2683,11.6954,11.2056,9.4302,7.9103,9.1549,9.9197,10.3265,10.9822,10.8779,10.5488,11.298,11.7754,12.3467,13.3115,11.9383,11.5398,11.7389,11.9367,11.5115,11.123,11.1273,10.9876,11.1896,10.9593,10.7783,10.6124,10.4024,,12.9048,13.0205
BIH,80,Bosnia and Herzegovina,5059,Manure Management,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,
BIH,80,Bosnia and Herzegovina,5059,Manure Management,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5268,0.5023,0.4724,0.3889,0.3215,0.3918,0.4177,0.4386,0.461,0.448,0.4289,0.4545,0.4703,0.4868,0.5335,0.5013,0.4916,0.4995,0.5036,0.4825,0.4698,0.4852,0.4703,0.4636,0.4575,0.4503,0.4437,0.4329,,0.5358,0.5521
BIH,80,Bosnia and Herzegovina,5059,Manure Management,7230,Emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
