code,name,unit,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
NZL,New Zealand,MtCO2,15.0472116104,15.795854125400002,15.733801413400002,15.6709353141,16.1982841969,18.2425568689,18.0823140436,19.3507077614,20.8965544766,20.570122463037823,19.783530791377206,21.47683939362225,22.252054486567065,20.994315926084603,19.59852232791868,19.07255416924902,18.74822765866388,20.29219171682761,20.401959911456554,20.50832884281744,20.991563823719908,22.00378704398377,22.350215199648023,23.427812074942672,20.5648781405952,25.89158713902568,26.35276812079855,27.992741864740196,27.436335125178854,28.487421148215702,28.78599473808506,29.7098781224219,31.749847062548525,30.44784041214684,31.699901234139134,32.32835328786352,34.54548433138834,34.450871901998,36.742301629380194,35.82429509226706,37.96349364977459,37.8453761813452,36.8506449545672,37.87734187707968,34.93181593552591,34.848889314417164,34.71686058119977,36.28123245731972,35.67611308092894,35.75544243998092,36.588110096371175,35.663687012150845,37.76578412956543,37.65641300584556,39.41265183269764,34.14551369964934
