code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
PNG,Papua New Guinea,CAIT,Total excluding LUCF,All GHG,8.481825838,9.48,10.5,11.59272117,12.46874162,13.80095456,13.61349319,13.79214392,13.73434846,13.63702449,13.79454532,14.314272,14.57149918,14.88462857,15.79023855,15.26772733,15.22622171,15.36642399,15.03833547,15.36648805,15.39414422,16.3877886,17.11819249,18.35107467,20.03775475,21.67289053,22.6767335,22.89525608,22.97196696
PNG,Papua New Guinea,CAIT,Total including LUCF,All GHG,38.45184002,39.5,40.5,41.56273536,42.4387558,45.95709325,45.38199708,59.92927885,46.37082948,47.50894675,48.88540759,48.81322317,49.61173217,49.60698265,51.04912556,49.86449954,49.63424557,49.45876818,48.57347641,48.66278968,48.67259415,56.73967696,57.44499481,58.62275375,60.19887451,62.80608648,63.55867235,63.75862049,64.08966122
PNG,Papua New Guinea,CAIT,Energy ,All GHG,2.663376919,3.595865005,4.525353091,5.484841176,6.253329262,7.253817348,7.081367489,6.977917629,6.95646777,6.63101791,6.574568051,6.866560592,6.819553134,7.013545675,7.587538217,7.285530758,7.051168543,7.265806327,6.870444112,7.056081897,6.973719681,7.922044151,8.482368621,9.626693092,11.08201756,12.46134203,13.59677679,13.60321155,13.30664631
PNG,Papua New Guinea,CAIT,Industrial Processes ,All GHG,0.010775635,0.010498899,0.010222163,0.009945428,0.009668692,0.009391956,0.013266195,0.017140433,0.021014671,0.02488891,0.028763148,0.032602355,0.036441563,0.04028077,0.044119977,0.047959185,0.053360907,0.05876263,0.064164353,0.069566075,0.074967798,0.090513817,0.106059836,0.121605855,0.137151874,0.152697894,0.191597893,0.230497892,0.269397891
PNG,Papua New Guinea,CAIT,Agriculture ,All GHG,3.4907813,3.4963024,3.5469274,3.5881351,3.6316417,3.8993408,3.8055029,4.0087771,3.8936051,4.0429046,4.1780489,4.3187855,4.5360226,4.5681619,4.8127818,4.5052805,4.6032447,4.4339168,4.4062981,4.4539205,4.4690465,4.4057611,4.4672352,4.4471876,4.5699379,4.7171439,4.4507597,4.5280551,4.7665388
PNG,Papua New Guinea,CAIT,Waste ,All GHG,2.316891985,2.38119448,2.445496975,2.50979947,2.574101965,2.63840446,2.713356612,2.788308763,2.863260914,2.938213065,3.013165217,3.096323551,3.179481886,3.26264022,3.345798554,3.428956889,3.51844756,3.607938231,3.697428902,3.786919573,3.876410245,3.969469536,4.062528828,4.155588119,4.24864741,4.341706702,4.437599121,4.533491541,4.62938396
PNG,Papua New Guinea,CAIT,Land-Use Change and Forestry ,All GHG,29.97001418,29.97001418,29.97001418,29.97001418,29.97001418,32.15613868,31.76850388,46.13713492,32.63648103,33.87192226,35.09086227,34.49895117,35.04023299,34.72235409,35.25888701,34.59677221,34.40802386,34.09234419,33.53514094,33.29630164,33.27844993,40.35188836,40.32680233,40.27167909,40.16111976,41.13319595,40.88193885,40.86336441,41.11769426
PNG,Papua New Guinea,CAIT,Bunker Fuels ,All GHG,0.097,0.093,0.09,0.09,0.17,0.172,0.177,0.183,0.178,0.17,0.186,0.189,0.19,0.206,0.234,0.249,0.245,0.241,0.234,0.228,0.236,0.249,0.19,0.201,0.206,0.23,0.273,0.241,0.254
PNG,Papua New Guinea,CAIT,Electricity/Heat ,All GHG,0.778,0.781,0.781,0.787,0.321,0.514,0.567,0.665,0.903,0.827,0.897,1.3,1.451,1.746,2.129,1.967,1.937,1.985,1.877,2.041,1.962,2.041,1.889,2.048,2.482,2.823,3.296,3.353,2.894
PNG,Papua New Guinea,CAIT,Manufacturing/Construction ,All GHG,0.271,0.271,0.271,0.255,0.561,0.594,0.623,0.611,0.631,0.685,0.977,1.057,1.062,1.152,1.38,1.385,1.398,1.465,1.399,1.426,1.457,1.46,1.209,1.284,1.334,1.431,1.743,1.782,1.873
