code,name,unit,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CAN,Canada,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.91761857280034,484.9458617119637,498.3956457723981,485.9484768334533,491.4288877475266,499.8649798733141,509.5305159886517,541.7150478887473,545.5191696525377,543.5454559072047,564.8781624448123,543.863943490505,566.611617407473,546.1586451318396,562.8246502532501,576.860209905551,567.030481693456,600.1137887811514,584.232895504918,561.6747112247809,597.1878272786727,565.801091165167,603.2457592562756,605.9563414685366,595.1257569451664,577.739411207761,559.8379084731326,571.1731736824044,580.8653027104509,575.8251182357886,
