code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
MKD,North Macedonia,CAIT,Total excluding LUCF,All GHG,13.97532083,13.31028054,12.72003158,12.71683623,12.26443058,11.90150995,13.43096158,12.2606763,13.02584003,12.12942906,11.82009608,11.87637704,11.26098931,12.1652088,11.9536724,12.3261591,12.37404868,12.80677577,12.60490585,11.90843534,11.74772203,12.69455501,12.11590389,11.23857637,10.81788975,10.55535124,10.52742725,11.00945397,10.50580938
MKD,North Macedonia,CAIT,Total including LUCF,All GHG,13.97962497,13.31458468,12.72433511,12.72113976,12.26873411,11.90581349,13.43526511,12.26497984,13.03014356,12.13373259,11.84733694,11.87637704,11.26098931,12.1652088,11.9536724,12.3261591,12.37404868,12.81419236,12.60705762,11.90843534,11.74772203,12.69670678,12.12020743,11.23857637,10.81788975,10.55535124,10.52742725,11.00945397,10.50580938
MKD,North Macedonia,CAIT,Energy ,All GHG,8.9067,8.691973197,8.648726394,8.973729591,8.696482788,8.663485984,10.20984135,9.12792672,10.03049209,9.254952456,8.921662824,9.073503986,8.514575149,9.346531913,9.065048678,9.433065442,9.430262766,9.840730089,9.677887413,9.042584736,8.854180403,9.670363217,9.301546031,8.349728845,7.919911659,7.604094473,7.414340447,7.88458642,7.393832394
MKD,North Macedonia,CAIT,Industrial Processes ,All GHG,1.762484084,1.435181436,1.364128787,1.029276139,0.69432349,0.403076568,0.377206626,0.369886684,0.340466742,0.3587468,0.378636858,0.396052257,0.376767657,0.45009639,0.435325123,0.497553856,0.518927417,0.532900978,0.521174539,0.5204481,0.479521661,0.555639102,0.408356543,0.447873984,0.406791424,0.412108865,0.504715756,0.502822646,0.500929536
MKD,North Macedonia,CAIT,Agriculture ,All GHG,2.383751011,2.250264376,1.7585364,1.7629405,1.9867143,1.9190374,1.9210036,1.7959529,1.6827212,1.5423198,1.5278864,1.4244108,1.3819865,1.3858605,1.4605786,1.4010698,1.4206385,1.4184447,1.3796239,1.3141825,1.3677478,1.3936332,1.3024345,1.3087594,1.3303252,1.3496391,1.3933288,1.3814692,1.3449383
MKD,North Macedonia,CAIT,Waste ,All GHG,0.92291,0.93291,0.94864,0.95089,0.88691,0.91591,0.92291,0.96691,0.97216,0.97341,0.99191,0.98241,0.98766,0.98272,0.99272,0.99447,1.00422,1.0147,1.02622,1.03122,1.046272167,1.074919493,1.103566819,1.132214145,1.160861471,1.189508797,1.215042248,1.240575699,1.26610915
MKD,North Macedonia,CAIT,Land-Use Change and Forestry ,All GHG,0.004304138,0.004304138,0.004303533,0.004303533,0.004303533,0.004303533,0.004303533,0.004303533,0.004303533,0.004303533,0.02724086,0.0,0.0,0.0,0.0,0.0,0.0,0.00741659,0.002151767,0.0,0.0,0.002151767,0.004303533,0.0,0.0,0.0,0.0,0.0,0.0
MKD,North Macedonia,CAIT,Bunker Fuels ,All GHG,0.015,0.022,0.022,0.055,0.058,0.095,0.079,0.092,0.049,0.114,0.086,0.068,0.074,0.025,0.018,0.018,0.012,0.022,0.018,0.009,0.022,0.012,0.025,0.031,0.037,0.043,0.047,0.062,0.07
MKD,North Macedonia,CAIT,Electricity/Heat ,All GHG,5.62,5.672,5.672,5.9,5.921,6.065,6.584,6.064,6.953,6.259,6.125,6.513,5.808,6.102,5.944,5.906,5.876,6.016,6.055,5.811,5.303,5.948,5.69,4.777,4.441,3.996,3.579,4.144,3.613
MKD,North Macedonia,CAIT,Manufacturing/Construction ,All GHG,1.633,1.412,1.36,1.116,0.895,0.872,1.158,0.916,1.243,0.886,1.048,0.9,0.86,1.116,0.916,1.368,1.474,1.651,1.536,0.974,1.249,1.453,1.377,1.268,1.138,1.066,1.033,0.873,0.945
