code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
CMR,Cameroon,CAIT,Total excluding LUCF,All GHG,17.83821387,17.53161806,17.48227176,21.65336122,78.09222548,78.13409992,77.88240268,78.80835834,80.3378511,80.59035866,82.57536526,81.43500941,81.27538723,82.62577971,81.69450653,83.41412328,82.99392839,84.27928602,83.94439962,84.42367592,85.50352372,84.75480208,84.45482293,85.64566096,86.32455891,87.2967869,88.30282748,88.32138155,89.05097733
CMR,Cameroon,CAIT,Total including LUCF,All GHG,71.92549983,71.61890402,71.56955772,75.74064718,132.1795114,132.2236668,132.4953336,133.3691737,137.2331125,136.4242497,137.8172796,123.3444991,123.4015407,126.1352412,123.9657291,126.7839306,125.0955806,126.3252616,126.4777336,126.5463937,127.8601691,119.2527944,118.7727363,120.1043624,120.462286,121.4686912,122.8445862,122.8360013,123.3263356
CMR,Cameroon,CAIT,Energy ,All GHG,4.564093491,4.354853593,4.197613695,8.335960464,9.017787233,9.019491988,8.527108288,8.833204588,9.128300888,9.026397189,9.373666822,9.012717467,8.976474779,8.892938757,9.355176069,9.489586714,9.992521843,11.28275031,11.60256543,12.31238056,12.72219569,11.84160099,11.07488629,11.51347826,12.12836356,12.45834219,12.67566544,12.5147062,12.88102945
CMR,Cameroon,CAIT,Industrial Processes ,All GHG,0.742045542,0.676795093,0.692944644,0.669894195,56.31584375,56.3228933,56.26828302,56.44407275,56.54186248,56.63355221,56.69534193,56.73260565,56.71646937,56.72403309,56.7578968,56.74776052,56.83412929,56.97569805,57.00626681,57.13643558,57.18740434,57.43670462,57.68050489,57.93420516,58.09090543,58.40350571,59.02505359,59.25830146,59.49154934
CMR,Cameroon,CAIT,Agriculture ,All GHG,10.8092562,10.7190279,10.7526491,10.7503194,10.8032845,10.7709563,11.0008047,11.379426,12.4505844,12.6478576,14.1583565,13.2646511,13.0803727,14.4297023,12.9252929,14.4436001,13.343307,13.1060731,12.3300085,11.8785066,12.4067762,12.1977353,12.3290569,12.735989,12.5516877,12.7897231,12.857624,12.7046209,12.735377
CMR,Cameroon,CAIT,Waste ,All GHG,1.722818636,1.780941477,1.839064318,1.897187159,1.95531,2.020758333,2.086206667,2.151655,2.217103333,2.282551667,2.348,2.42503519,2.502070379,2.579105569,2.656140759,2.733175948,2.823970256,2.914764564,3.005558872,3.096353179,3.187147487,3.278761171,3.370374854,3.461988538,3.553602221,3.645215905,3.744484448,3.84375299,3.943021533
CMR,Cameroon,CAIT,Land-Use Change and Forestry ,All GHG,54.08728596,54.08728596,54.08728596,54.08728596,54.08728596,54.08956686,54.61293091,54.56081533,56.89526144,55.83389103,55.2419143,41.90948974,42.12615349,43.50946147,42.27122258,43.36980729,42.10165226,42.04597554,42.53333401,42.1227178,42.35664534,34.49799234,34.3179134,34.4587014,34.13772713,34.17190431,34.54175869,34.51461976,34.27535823
CMR,Cameroon,CAIT,Bunker Fuels ,All GHG,0.195,0.224,0.208,0.172,0.255,0.259,0.316,0.333,0.191,0.211,0.243,0.255,0.278,0.288,0.252,0.236,0.265,0.361,0.364,0.371,0.345,0.345,0.309,0.269,0.322,0.309,0.067,0.054,0.049
CMR,Cameroon,CAIT,Electricity/Heat ,All GHG,0.035,0.035,0.032,0.026,0.029,0.029,0.029,0.032,0.048,0.039,0.035,0.058,0.09,0.116,0.115,0.164,0.599,1.327,1.413,1.552,1.648,1.299,1.222,1.449,1.832,2.023,2.125,2.257,2.639
CMR,Cameroon,CAIT,Manufacturing/Construction ,All GHG,0.168,0.149,0.137,0.149,0.14,0.156,0.152,0.156,0.146,0.174,0.193,0.193,0.208,0.196,0.196,0.18,0.229,0.286,0.308,0.383,0.362,0.374,0.39,0.408,0.43,0.219,0.226,0.23,0.235
