code,Area Code,name,Item Code,Item,Element Code,Element,Source Code,Source,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2030,2050
AUT,11,Austria,5058,Enteric Fermentation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,213.098,217.2238,214.7123,206.6445,208.483,212.4545,217.5107,216.1177,211.7745,209.5324,211.5591,211.6586,212.7416,219.0932,216.1634,211.2895,211.2912,213.3583,215.6407,212.245,209.8736,211.0748,212.5274,218.3942,220.5254,219.2037,217.5934,214.013,206.9037,208.0662,208.2867,204.2151,195.295,191.0928,180.8067,180.6176,177.4267,172.5723,171.1399,169.6716,168.7151,165.8512,161.3984,158.5957,158.3253,155.7742,154.7704,155.2297,154.8829,156.8384,156.0985,153.5972,152.3007,152.7942,153.0964,152.8566,153.1071,148.8756,146.4205,,149.9458,139.29
AUT,11,Austria,5058,Enteric Fermentation,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.8211,190.2229,182.0274,182.2223,182.1158,185.5298,182.5332,179.2695,177.9183,176.4327,175.4666,173.0774,169.5804,167.8563,167.9174,165.8631,165.385,166.0598,165.8124,167.9879,167.5858,165.4963,164.4064,164.6949,165.4629,165.2519,165.8935,166.2874,164.7122,162.4955,,,
AUT,11,Austria,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,5966.7434,6082.267,6011.9445,5786.0468,5837.5234,5948.7254,6090.2986,6051.2964,5929.6862,5866.9078,5923.6551,5926.4419,5956.7646,6134.6085,6052.575,5916.1068,5916.1547,5974.0321,6037.9397,5942.8607,5876.4598,5910.0936,5950.7686,6115.0379,6174.7122,6137.7039,6092.6139,5992.3646,5793.3032,5825.8535,5832.0265,5718.0228,5468.2606,5350.5981,5062.588,5057.2934,4967.9467,4832.0237,4791.9168,4750.8034,4724.024,4643.8337,4519.1549,4440.6793,4433.1086,4361.6775,4333.5712,4346.4304,4336.72,4391.4758,4370.7572,4300.7225,4264.4186,4278.2364,4286.6978,4279.984,4286.9993,4168.5181,4099.773,,4198.4831,3900.1186
AUT,11,Austria,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.991,5326.2418,5096.7679,5102.2243,5099.2435,5194.8357,5110.93,5019.5463,4981.7115,4940.1167,4913.066,4846.1664,4748.2513,4699.9768,4701.6879,4644.1664,4630.7789,4649.6751,4642.746,4703.6622,4692.4036,4633.8972,4603.3785,4611.4566,4632.9609,4627.052,4645.0187,4656.047,4611.9407,4549.8738,,,
AUT,11,Austria,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,5966.7434,6082.267,6011.9445,5786.0468,5837.5234,5948.7254,6090.2986,6051.2964,5929.6862,5866.9078,5923.6551,5926.4419,5956.7646,6134.6085,6052.575,5916.1068,5916.1547,5974.0321,6037.9397,5942.8607,5876.4598,5910.0936,5950.7686,6115.0379,6174.7122,6137.7039,6092.6139,5992.3646,5793.3032,5825.8535,5832.0265,5718.0228,5468.2606,5350.5981,5062.588,5057.2934,4967.9467,4832.0237,4791.9168,4750.8034,4724.024,4643.8337,4519.1549,4440.6793,4433.1086,4361.6775,4333.5712,4346.4304,4336.72,4391.4758,4370.7572,4300.7225,4264.4186,4278.2364,4286.6978,4279.984,4286.9993,4168.5181,4099.773,,4198.4831,3900.1186
AUT,11,Austria,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.991,5326.2418,5096.7679,5102.2243,5099.2435,5194.8357,5110.93,5019.5463,4981.7115,4940.1167,4913.066,4846.1664,4748.2513,4699.9768,4701.6879,4644.1664,4630.7789,4649.6751,4642.746,4703.6622,4692.4036,4633.8972,4603.3785,4611.4566,4632.9609,4627.052,4645.0187,4656.047,4611.9407,4549.8738,,,
AUT,11,Austria,5059,Manure Management,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,51.9822,52.5212,51.3313,50.792,51.1213,49.4894,51.2219,51.9289,52.2602,52.4516,53.9876,51.7095,52.9286,53.6038,54.5558,54.9848,56.1532,55.2468,57.2107,56.7733,54.7931,56.7412,56.7821,56.8781,57.9658,57.0954,56.043,56.4099,54.5286,53.9613,53.2089,52.2639,51.622,51.7067,48.579,48.2837,47.6429,47.1554,47.7446,45.2416,44.4934,44.7006,43.1464,42.2131,41.4756,41.4993,41.1559,42.1095,40.72,41.4331,41.3859,40.3133,40.0455,39.6477,39.5662,39.4864,39.2383,38.628,38.2746,,41.0016,39.2982
AUT,11,Austria,5059,Manure Management,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7595,21.4116,20.7639,20.881,20.6517,20.4923,20.0842,19.8038,19.7215,18.9926,18.5413,18.3622,17.8759,17.5052,17.2136,17.1024,17.4629,18.0714,18.2847,18.9918,19.3892,19.5061,19.7754,20.1985,20.7033,21.1226,21.5349,22.0988,21.7782,21.5251,,,
AUT,11,Austria,5059,Manure Management,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,1.9932,2.0271,1.9988,1.9476,1.9642,1.9658,2.0226,2.025,2.0044,1.9938,2.0266,1.9967,2.0196,2.063,2.0574,2.0354,2.0516,2.0524,2.092,2.0651,2.0252,2.0616,2.0701,2.1061,2.1317,2.1099,2.0853,2.0698,1.9968,1.9967,1.9837,1.9485,1.8845,1.8626,1.747,1.7385,1.7082,1.678,1.6766,1.6365,1.6145,1.6023,1.5529,1.522,1.5127,1.5046,1.488,1.5028,1.4854,1.5094,1.5042,1.4741,1.465,1.4631,1.4647,1.4627,1.4605,1.4362,1.4169,,1.4614,1.3718
