IPCC_annex,C_group_IM24_sh,code,name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,fossil_bio,gas,unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Annex_I,Central Europe,HUN,Hungary,1.A.1.a,Main Activity Electricity and Heat Production,bio,CH4,MtCO2,3.5990999999999995e-05,3.180599999999999e-05,3.5154e-05,8.0352e-05,7.030799999999999e-05,7.533e-05,0.0001288979999999,3.0969e-05,1.0044e-05,4.1013e-05,0.0001113209999999,0.0001715849999999,0.000173259,0.000179118,0.0009792899999999,0.001057968,0.000857088,0.0009851489999999,0.000805194,0.0005440499999999,0.000657045,0.0012780989999999,0.001080567,0.0011525489999999,0.001215324,0.001200258,0.001338363,0.00135594,0.001234575,0.001211976,0.001220346,0.0012177234,0.0010531134,0.0019240397999999,0.007625643345,0.01758122406,0.0142284894299999,0.0167429166659999,0.0217057050539999,0.0242850816207,0.0247305334392,0.018891777456,0.0161174728799999,0.0181927822949999,0.021296159559,0.0222318178649999,0.021163153284,0.021533098635,0.021533098635
Annex_I,Central Europe,HUN,Hungary,1.A.1.a,Main Activity Electricity and Heat Production,fossil,CH4,MtCO2,0.0060175278,0.006619872339,0.0071843959169999,0.0088037610209999,0.0096311609099999,0.0113737254166799,0.01103661077688,0.0111228788379599,0.01214334128925,0.0118315448504099,0.01228365624546,0.0125734146584399,0.0128341961369999,0.01207817809668,0.01248698802492,0.01180909953198,0.01184414016312,0.0113338601696699,0.01006454234871,0.00950865154407,0.00921297672684,0.00984538978776,0.0096692557095,0.0094611277303199,0.0100081747957499,0.01016098056801,0.01115785983564,0.01266278499027,0.0130098570563699,0.01418330123406,0.01287712602045,0.0142324610786999,0.0141252989921999,0.01549389613131,0.0141669457016399,0.014673896101278,0.0153572374198799,0.0165953846745,0.01567684321938,0.0124015739661,0.01344559515786,0.0128029998942899,0.01188209330037,0.00925221871575,0.0084230964342,0.00953926731612,0.01080450932652,0.01100905164234,0.010849380271839
Annex_I,Central Europe,HUN,Hungary,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,CH4,MtCO2,0.0004060844720999,0.0004687864019999,0.000496500588,0.000594588339,0.000658112454,0.0006360764759999,0.0006625847207699,0.0006784808489999,0.00075895002621,0.000853183953,0.0008534459339999,0.0009212614037999,0.0008820780299999,0.0009693101699999,0.00102240666,0.00110303208,0.00113801589,0.00121421358,0.00116032473,0.001335963042,0.001448990964,0.0013593431303999,0.0012535239797099,0.00133867456488,0.00126008118,0.00124901883,0.00141855597,0.0015920632799999,0.001588084461,0.00181541394,0.0013863624389999,0.001378869894,0.0011118141629999,0.00101258307,0.0009868454316,0.0010182190932,0.001572123429,0.001023268212,0.0010926449099999,0.001123669431,0.0007524081485999,0.0007676260919999,0.000758939148,0.0010041371262,0.0012241621899,0.00095338975482,0.0013691802519,0.001493894061,0.0015925913564129
Annex_I,Central Europe,HUN,Hungary,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,bio,CH4,MtCO2,0.000178281,0.000178281,7.784099999999999e-05,9.5418e-05,0.0001330829999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.674e-06,2.6784e-06,3.2643e-06,3.6549e-06,5.747399999999999e-06,6.8913e-06,7.7004e-06,1.20807e-05,1.09647e-05,1.0183499999999998e-05,7.7004e-06,1.395e-05,1.08531e-05,1.5066e-05,1.71027e-05,1.62657e-05,1.797876e-05
Annex_I,Central Europe,HUN,Hungary,1.A.2,Manufacturing Industries and Construction,bio,CH4,MtCO2,0.0009449729999999,0.0009709199999999,0.000698058,0.000664578,0.00073656,0.000565812,0.000539028,0.0004896449999999,0.000620217,0.000529821,0.000503874,0.0004636979999999,0.0004327289999999,0.0004185,0.000513918,0.0003850199999999,0.000298809,0.000288765,0.0002184569999999,0.000225153,0.0001012769999999,0.0001121579999999,0.000104625,7.700399999999998e-05,0.0001155059999999,0.0015817626,0.0016648766999999,0.0018167085,0.0018173781,0.001713339,0.0021372795,0.0019202732999999,0.0028431494999999,0.0026364942,0.0024079932,0.0027227331,0.0036308223,0.0037011302999999,0.0035014220999999,0.0031568292,0.0030101030999999,0.0029160243,0.0021599621999999,0.0032856155999999,0.0039259485,0.0041891013,0.0046444293,0.0056804121,0.0056798262
Annex_I,Central Europe,HUN,Hungary,1.A.2,Manufacturing Industries and Construction,fossil,CH4,MtCO2,0.0096961619951999,0.0105649161625799,0.01171900859058,0.0128546122493699,0.0134985660057899,0.0116618288546699,0.0123038789996699,0.01265619880467,0.01517775066,0.0150658270199999,0.01494168318,0.0135163782,0.013370080365,0.0127382709149999,0.0124611960149999,0.0122810708249999,0.011395268145,0.011383703595,0.010839290895,0.010702181925,0.00945452601,0.008492973435,0.00713396025,0.0057603511799999,0.005395992525,0.0052105384349999,0.0055628945099999,0.0047093679449999,0.0050048052299999,0.0057888315,0.004894732755,0.005195444535,0.0050674295699999,0.005191806375,0.00585075834,0.006324671925,0.0059098951799999,0.0059645401199999,0.0058224509999999,0.004016524455,0.004173079725,0.006159141225,0.0051897124799999,0.00523995201,0.00589852035,0.006808324005,0.007122578445,0.00836970984,0.00859828089132
Annex_I,Central Europe,HUN,Hungary,1.A.3.a,Civil Aviation,fossil,CH4,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2276e-06,1.8414e-06,1.2276e-06,,,,,,,,,,,,
Annex_I,Central Europe,HUN,Hungary,1.A.3.b_noRES,Road Transportation no resuspension,bio,CH4,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.955905803199999e-06,3.81672278442e-05,0.0001004400029574,0.0005768609437709,0.0005925964676039,0.0006124323718529,0.0005586974534349,0.0005391114240411,0.0004794331510889,0.000654115391748,0.0005953076257473,0.0006243996315689,0.0004877241014609,0.000479297957454
Annex_I,Central Europe,HUN,Hungary,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CH4,MtCO2,0.02504738910222,0.029023618345542,0.03251585738988,0.03531251037366,0.0416401088914799,0.04504893273288,0.0446051946105,0.0514336285588499,0.05576762105397,0.05544559764972,0.0562685434766999,0.0542607905078999,0.0531250213212,0.0497481511545,0.0513382715901,0.052251050529,0.0561652092423,0.0600044742,0.0626911632899999,0.0691426337399999,0.0701397044094419,0.063185994884376,0.0596225178292499,0.0605713183995599,0.0590418404916299,0.0562189451947199,0.0509795270824679,0.0492633310247901,0.0485843975392473,0.046972620173178,0.042422904971523,0.041793853775508,0.0407075399075609,0.0415544762194199,0.0397538080959509,0.0387009776033459,0.038082673653057,0.036565011197037,0.033593808285,0.031157477655966,0.0257482212201449,0.0227522926923786,0.0205903180769571,0.018894153362247,0.018691165040715,0.0198207816822801,0.020362472973872,0.0197339919018857,0.0201306426025905
Annex_I,Central Europe,HUN,Hungary,1.A.3.c,Railways,fossil,CH4,MtCO2,0.0016968612599999,0.00167336388,0.00153737928,0.00156073716,0.00158651676,0.0015818184,0.00151906293,0.0015271455599999,0.00155832102,0.00148751082,0.0014291802899999,0.0013828495499999,0.00127127466,0.0011916369,0.00115605045,0.001172038545,0.001149595785,0.001087761015,0.001003092885,0.0009392576849999,0.000824758875,0.000681230115,0.0005823036899999,0.00052805493,0.00051331815,0.0004982242499999,0.0004934952,0.00047867472,0.0004636031399999,0.0005158570499999,0.0004065588,0.0003673174499999,0.0003529433699999,0.00034551081,0.00032649696,0.0002918535299999,0.00030092382,0.0002959464599999,0.0002959464599999,0.00030578958,0.0002712842549999,0.0002269386,0.000202276395,0.000236780325,0.0002516008049999,0.000207139365,0.00019729764,0.000207139365,0.000220762656
