code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
DOM,Dominican Republic,CAIT,Total excluding LUCF,All GHG,15.89760825,17.05325166,18.56201417,19.08716759,21.0885277,21.60485482,22.52073605,24.18053298,26.09369921,26.73748056,27.50088722,28.2872238,30.68872729,28.36151817,27.62128436,28.84789365,30.81950152,32.01452729,32.18959486,31.69226433,33.0274958,33.3894788,34.16259049,33.93145499,34.17302459,36.51794529,37.78784155,37.00635222,39.05748278
DOM,Dominican Republic,CAIT,Total including LUCF,All GHG,8.645446088,9.801089502,11.30985202,11.83500543,13.83636554,14.35269266,15.27475546,16.96486176,18.85559358,19.50271718,20.26612383,26.35497613,28.75121479,26.42615744,25.68688492,26.98550833,28.88414078,30.07916655,30.25734718,29.76001665,31.09428683,32.21622556,32.98933726,32.76442787,33.00503618,35.37531971,36.23051655,35.44902722,37.50015778
DOM,Dominican Republic,CAIT,Energy ,All GHG,7.794228091,8.126925509,9.501622927,9.481320345,11.13601776,11.78602768,12.60879276,14.32055784,16.42732293,17.50016051,18.34799809,18.55396228,20.32192646,18.22689065,16.86785483,18.22481902,19.50353361,19.67024819,19.61296278,18.86767737,19.80139196,20.07223738,20.7840828,20.32992822,20.17677363,22.22861905,23.24586207,22.17310509,23.9053481
DOM,Dominican Republic,CAIT,Industrial Processes ,All GHG,0.474600917,0.556416409,0.619031902,0.583447394,0.592262887,0.673578379,0.781937748,0.896497118,0.944756487,1.143615856,1.269475226,1.386207652,1.531940078,1.486672504,1.398404929,1.466137355,1.912265764,2.072394173,2.149522581,2.05265099,2.193779398,2.237298988,2.373818578,2.510338168,2.815857757,2.970377347,3.063250001,3.160122654,3.256995307
DOM,Dominican Republic,CAIT,Agriculture ,All GHG,5.9777645,6.3549028,6.0623602,6.2794085,6.2532635,6.3400855,6.6285667,6.7657636,6.8276298,6.1658492,5.9216939,6.3467674,6.7960078,6.5705356,7.2390387,7.0023849,7.2040883,8.0272096,8.1373727,8.4371377,8.6524647,8.6612927,8.5472494,8.5949589,8.6453735,8.7451392,8.8696056,9.0286864,9.2153871
DOM,Dominican Republic,CAIT,Waste ,All GHG,1.651014739,2.015006942,2.378999146,2.74299135,3.106983554,2.805163257,2.501438838,2.197714419,1.89399,1.927855,1.96172,2.000286474,2.038852949,2.077419423,2.115985898,2.154552372,2.199613846,2.244675319,2.289736793,2.334798266,2.379859739,2.418649729,2.45743972,2.49622971,2.5350197,2.57380969,2.609123884,2.644438079,2.679752273
DOM,Dominican Republic,CAIT,Land-Use Change and Forestry ,All GHG,-7.252162158,-7.252162158,-7.252162158,-7.252162158,-7.252162158,-7.252162158,-7.245980591,-7.215671221,-7.23810563,-7.234763387,-7.234763387,-1.932247677,-1.9375125,-1.935360733,-1.934399443,-1.862385311,-1.935360733,-1.935360733,-1.932247677,-1.932247677,-1.933208967,-1.173253233,-1.173253233,-1.16702712,-1.16798841,-1.142625584,-1.557325,-1.557325,-1.557325
DOM,Dominican Republic,CAIT,Bunker Fuels ,All GHG,0.115,0.112,0.153,0.163,0.156,0.175,0.185,0.198,0.931,1.081,1.174,1.071,0.909,1.161,1.311,1.317,1.298,1.314,1.253,1.263,1.298,1.323,1.311,1.33,1.451,1.531,1.55,1.683,1.697
DOM,Dominican Republic,CAIT,Electricity/Heat ,All GHG,3.274,3.651,4.385,4.046,4.947,4.997,5.127,5.858,8.714,9.301,9.565,9.912,10.514,9.103,7.902,8.606,8.967,9.109,9.439,8.418,8.934,9.492,9.518,9.187,10.064,10.802,10.95,10.025,11.144
DOM,Dominican Republic,CAIT,Manufacturing/Construction ,All GHG,0.796,0.754,0.839,0.715,0.908,0.983,1.079,1.26,1.016,1.12,1.276,1.255,2.078,2.065,1.595,1.801,2.407,2.273,2.369,2.424,2.799,2.357,2.527,3.139,2.836,2.909,3.187,3.2,3.122
DOM,Dominican Republic,CAIT,Transportation ,All GHG,2.311,2.28,2.455,2.659,3.152,3.515,3.889,4.463,4.883,5.195,5.329,5.343,5.733,5.258,5.44,5.762,5.864,5.953,5.437,5.639,5.741,6.046,6.558,5.79,5.047,6.13,6.632,6.512,7.165
DOM,Dominican Republic,CAIT,Building,All GHG,0.937,0.935,1.251,1.465,1.468,1.602,1.783,1.961,1.101,1.104,1.313,1.144,1.096,0.936,1.057,1.16,1.333,1.401,1.451,1.445,1.365,1.253,1.259,1.305,1.37,1.496,1.563,1.538,1.558
DOM,Dominican Republic,CAIT,Other Fuel Combustion ,All GHG,0.472978091,0.505613009,0.570247927,0.595882845,0.660517763,0.688090181,0.729417763,0.775745345,0.711072927,0.777035509,0.861998091,0.89174592,0.88649375,0.84524158,0.84898941,0.86673724,0.891651494,0.881565748,0.852480002,0.865394256,0.87430851,0.828360411,0.821412312,0.804464214,0.749516115,0.774568016,0.798061697,0.784555378,0.802049058
DOM,Dominican Republic,CAIT,Fugitive Emissions ,All GHG,0.00125,0.0013125,0.001375,0.0014375,0.0015,0.0019375,0.002375,0.0028125,0.00325,0.003125,0.003,0.008216356,0.013432711,0.018649067,0.023865423,0.029081778,0.040882112,0.052682447,0.064482781,0.076283115,0.088083449,0.093876967,0.099670484,0.105464002,0.111257519,0.117051037,0.115800373,0.114549709,0.113299045
DOM,Dominican Republic,CAIT,Total excluding LUCF,CO2,7.86,8.2295,9.6218,9.5209,11.1394,11.8454,12.7273,14.5044,16.6102,17.7856,18.663,18.971,20.87,18.715,17.253,18.663,20.322,20.583,20.537,19.629,20.638,20.873,21.642,21.245,21.318,23.445,24.459,23.387,25.12
