code,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ZAF,Africa,oil,MtCO2eq,101.824624,112.4113189,120.093476,125.7259362,134.3016224,146.2923987,155.4251288,165.9430378,172.0776353,184.8574729,196.049664,202.7338691,212.0847106,217.3990431,219.6174769,219.3900548,229.9551867,240.3186847,244.504596,246.0265551,250.4356886,260.0931732,256.9900758,253.8902794,267.813442,277.6774915,292.3647429,296.4781378,306.9949454,305.8965331,316.6878253,329.8951359,333.4113357,358.1831976,371.6974512,380.019634,392.459424,417.6778092,435.5151886,459.9016773,459.2007386,492.5161218,528.7221245,549.1274539,554.5559166,550.3324495,547.0674091,551.083693,565.6022595,
ZAF,Africa,oil,MtCO2eq,101.824624,112.4113189,120.093476,125.7259362,134.3016224,146.2923987,155.4251288,165.9430378,172.0776353,184.8574729,196.049664,202.7338691,212.0847106,217.3990431,219.6174769,219.3900548,229.9551867,240.3186847,244.504596,246.0265551,250.4356886,260.0931732,256.9900758,253.8902794,267.813442,277.6774915,292.3647429,296.4781378,306.9949454,305.8965331,316.6878253,329.8951359,333.4113357,358.1831976,371.6974512,380.019634,392.459424,417.6778092,435.5151886,459.9016773,459.2007386,492.5161218,528.7221245,549.1274539,554.5559166,550.3324495,547.0674091,551.083693,565.6022595,
ZAF,South Africa,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.931312184,4.07923429,4.059850157,4.010321767,3.996577883,4.097352729,3.979494655,4.331443244,4.508961209,4.48233325,
ZAF,Africa,gas,MtCO2eq,6.716065587,7.165787706,8.086038944,8.156728857,9.101350601,11.00493663,12.68146369,16.98367685,21.88525757,23.95696705,28.07936307,33.12302305,38.07094718,37.74008418,41.26267617,46.2841647,48.60152035,51.2978638,54.48589207,54.2614311,58.9008093,61.6153122,66.49003552,68.19007404,72.86638053,75.23817481,81.28576003,83.75170925,94.10713296,97.52730839,111.7581389,115.4735461,129.7489418,129.6401791,154.3715223,164.6557794,175.2527011,178.792155,175.5628995,186.8046536,209.0063294,220.2162557,218.7330715,222.2409081,231.9339866,244.6143562,266.5022821,276.8312527,285.0401726,
ZAF,Africa,gas,MtCO2eq,6.716065587,7.165787706,8.086038944,8.156728857,9.101350601,11.00493663,12.68146369,16.98367685,21.88525757,23.95696705,28.07936307,33.12302305,38.07094718,37.74008418,41.26267617,46.2841647,48.60152035,51.2978638,54.48589207,54.2614311,58.9008093,61.6153122,66.49003552,68.19007404,72.86638053,75.23817481,81.28576003,83.75170925,94.10713296,97.52730839,111.7581389,115.4735461,129.7489418,129.6401791,154.3715223,164.6557794,175.2527011,178.792155,175.5628995,186.8046536,209.0063294,220.2162557,218.7330715,222.2409081,231.9339866,244.6143562,266.5022821,276.8312527,285.0401726,
ZAF,South Africa,marine_bunkers,MtCO2eq,10.92203575,9.005363979,8.641321075,7.935014903,7.222486163,5.436496415,4.630623324,3.753185841,4.064334002,5.308925996,4.686629999,4.686629999,3.753185841,3.442038005,3.442038005,3.130889844,3.130889844,3.725182666,3.295798262,6.015231844,6.609524342,8.551088008,7.83980633,8.600461241,10.41187677,10.18747279,7.933830553,9.312395046,10.33372589,8.601095523,8.796998024,8.039664703,8.461691464,7.635457079,8.608602438,8.158528863,8.3917313,8.294210112,7.193689277,9.826489841,10.15082334,10.37560167,10.63570458,10.8315766,10.96003775,9.308654659,6.321666084,8.54082367,7.728786111,0.0
ZAF,Africa,marine_bunkers,MtCO2eq,22.21374391,19.22264792,19.55632837,18.00010545,16.03539183,13.67152715,13.52600398,12.74223751,14.9063023,16.67045393,17.15760472,17.92028017,16.03455819,15.07921235,14.0215067,14.13030519,13.66952587,14.78373521,15.22263723,16.07130631,16.97548119,19.02677285,18.33294462,22.01772676,23.9874725,26.14412386,23.7030109,22.37016671,26.16086365,23.76895457,22.25948434,20.65879214,23.91178529,20.92971784,20.86862505,19.1253983,19.6759278,17.81252306,15.258669,19.0505972,18.13944368,19.7561909,18.65136375,18.62137594,18.98344122,16.58553913,14.20306556,17.21048587,16.1976437,0.0
ZAF,Africa,marine_bunkers,MtCO2eq,22.21374391,19.22264792,19.55632837,18.00010545,16.03539183,13.67152715,13.52600398,12.74223751,14.9063023,16.67045393,17.15760472,17.92028017,16.03455819,15.07921235,14.0215067,14.13030519,13.66952587,14.78373521,15.22263723,16.07130631,16.97548119,19.02677285,18.33294462,22.01772676,23.9874725,26.14412386,23.7030109,22.37016671,26.16086365,23.76895457,22.25948434,20.65879214,23.91178529,20.92971784,20.86862505,19.1253983,19.6759278,17.81252306,15.258669,19.0505972,18.13944368,19.7561909,18.65136375,18.62137594,18.98344122,16.58553913,14.20306556,17.21048587,16.1976437,0.0
ZAF,South Africa,int_aviation_bunkers,MtCO2eq,0.53430681,0.531170896,0.585276251,0.62343729,0.737973248,0.820673109,0.862022896,0.916128544,0.878073463,0.878284791,0.926276813,0.88503299,0.926647228,0.961831146,0.942856288,0.882267192,0.901400843,1.000150978,1.076684683,1.105278603,1.102195818,1.268124162,1.39360265,1.376234527,1.593299579,2.051428021,2.351729062,2.683074617,2.853656385,2.81791161,2.624340331,2.600594575,2.553355044,2.250872967,2.181313062,2.413313817,2.543033389,4.228458564,4.181471016,4.253881092,4.392159034,4.234331932,3.984458789,3.848865848,3.860360902,3.898286408,3.466406929,3.856598769,3.491581152,0.0
ZAF,Africa,int_aviation_bunkers,MtCO2eq,5.050583757,5.398755947,6.138792286,6.200861933,7.131439819,7.544885819,8.174421233,8.89962398,9.796711112,10.10609667,10.33487957,10.05676537,10.05113488,10.27702533,10.72326799,10.42177325,10.7066895,10.96767246,11.47504018,11.01265744,10.5186221,10.57013753,11.21478021,13.06448236,12.81327437,14.0913176,13.76319633,14.09312952,15.59305561,16.80491062,15.73447023,15.51635728,15.1050403,15.92778519,15.98695953,16.98476821,18.29468404,21.4002188,21.06521527,21.41822255,23.37128593,23.90584953,22.78688518,23.0547111,23.2342686,23.10279861,24.30336361,26.13293513,25.6882289,0.0
ZAF,Africa,int_aviation_bunkers,MtCO2eq,5.050583757,5.398755947,6.138792286,6.200861933,7.131439819,7.544885819,8.174421233,8.89962398,9.796711112,10.10609667,10.33487957,10.05676537,10.05113488,10.27702533,10.72326799,10.42177325,10.7066895,10.96767246,11.47504018,11.01265744,10.5186221,10.57013753,11.21478021,13.06448236,12.81327437,14.0913176,13.76319633,14.09312952,15.59305561,16.80491062,15.73447023,15.51635728,15.1050403,15.92778519,15.98695953,16.98476821,18.29468404,21.4002188,21.06521527,21.41822255,23.37128593,23.90584953,22.78688518,23.0547111,23.2342686,23.10279861,24.30336361,26.13293513,25.6882289,0.0
ZAF,South Africa,fugitive,MtCO2eq,8.215473164999999,8.188313325,8.736643749999999,9.2537971,9.72831625,10.70955863,11.96284123,13.08044288,14.99031337,16.60630312,18.37089808,19.89061837,20.86288515,23.35662893,24.86456246,25.34576414,25.29140159,25.97848745,25.21396521,25.3714755,25.75370226,25.24042026,27.32574058,28.46492139,29.93383948,29.91976173,31.95898118,32.3375425,32.3026665,32.41677488,32.31113145,31.81548601,34.35359702,35.23380658,35.4788866,35.36309292,35.73768801,36.38441254,35.941493130000005,36.81284333000001,36.42676005,37.185260670000005,36.89876519,37.45383828000001,36.89681186,36.83488697,36.97093325,36.73203617,37.07116992,35.44214259
ZAF,Africa,fugitive,MtCO2eq,237.1291397,230.4804337,235.4654511,217.8794875,213.0223393,254.6590759,267.08824050000004,268.9314702,297.7683573,271.798808,204.4109925,191.7061032,194.1166343,210.0352898,224.3113388,232.7942785,215.068175,223.7506038,242.2007483,269.78103600000003,294.6278193,291.9250285,306.4232803,320.847253,346.09033,375.5820388,362.3173458,353.9234553,347.3531235,365.382377,358.3702525,333.2935563,367.1455053,375.2472565,387.1865205,383.508538,375.3850615,378.3383793,358.397852,372.0033868,312.1673648,355.1449655,328.6326765,319.02516330000003,316.9381048,313.6078293,334.4464735,344.7427103,350.62271730000003,299.9571248
ZAF,Africa,fugitive,MtCO2eq,237.1291397,230.4804337,235.4654511,217.8794875,213.0223393,254.6590759,267.08824050000004,268.9314702,297.7683573,271.798808,204.4109925,191.7061032,194.1166343,210.0352898,224.3113388,232.7942785,215.068175,223.7506038,242.2007483,269.78103600000003,294.6278193,291.9250285,306.4232803,320.847253,346.09033,375.5820388,362.3173458,353.9234553,347.3531235,365.382377,358.3702525,333.2935563,367.1455053,375.2472565,387.1865205,383.508538,375.3850615,378.3383793,358.397852,372.0033868,312.1673648,355.1449655,328.6326765,319.02516330000003,316.9381048,313.6078293,334.4464735,344.7427103,350.62271730000003,299.9571248
