code,name,unit,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ISR,Israel,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.73238720223143,50.20820171036193,58.1491820128494,58.3892643571479,61.37565022114459,64.88888554298333,66.94747078393917,69.3683587635588,71.17037243333344,63.33773085299733,66.18813829721684,70.11812095456666,66.43153071087097,77.0376128409987,73.49344705212987,72.3873339322837,77.1409620577255,77.9687081749301,83.09886750545196,76.46826532735574,82.7802507764826,84.94704515660918,90.46133793283326,80.28201307272117,78.55206637737066,79.13571761112856,77.26838238638237,76.67861826730527,79.29149581189539,79.69630466493923,
