code,name,region_ar6_6,region_ar6_10,region_ar6_22,region_ar6_dev,year,sector_title,subsector_title,gas,gwp100_ar5,gwp100_ar6,value_native,value_ar5,value_ar6
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,AFOLU,"Biomass burning (CH4, N2O)",CH4,28,27.0,761.041865,21309.17222,20548.130355
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,AFOLU,"Biomass burning (CH4, N2O)",N2O,265,273.0,19.730707,5228.637355,5386.483010999999
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,AFOLU,Enteric Fermentation (CH4),CH4,28,27.0,251006.904,7028193.312,6777186.408
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,AFOLU,"Managed soils and pasture (CO2, N2O)",CO2,1,1.0,531.843,531.843,531.843
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,AFOLU,"Managed soils and pasture (CO2, N2O)",N2O,265,273.0,6194.962808,1641665.14412,1691224.8465840002
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,AFOLU,"Manure management (N2O, CH4)",CH4,28,27.0,5685.8039,159202.5092,153516.7053
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,AFOLU,"Manure management (N2O, CH4)",N2O,265,273.0,219.2722171,58107.1375315,59861.3152683
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,AFOLU,Rice cultivation (CH4),CH4,28,27.0,4772.698,133635.544,128862.846
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Buildings,Non-CO2 (all buildings),HFC-152a,138,164.0,0.0,0.0,0.0
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Buildings,Non-CO2 (all buildings),HFC-227ea,3350,3600.0,0.0,0.0,0.0
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Buildings,Non-residential,CH4,28,27.0,39.0,1092.0,1053.0
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Buildings,Non-residential,N2O,265,273.0,0.52,137.8,141.96
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Buildings,Residential,CO2,1,1.0,35227.0,35227.0,35227.0
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Buildings,Residential,CH4,28,27.0,9203.27,257691.56,248488.29
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Buildings,Residential,N2O,265,273.0,122.7666,32533.149,33515.2818
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Energy systems,Electricity & heat,CO2,1,1.0,54028.5,54028.5,54028.5
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Energy systems,Electricity & heat,CH4,28,27.0,48.75,1365.0,1316.25
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Energy systems,Electricity & heat,N2O,265,273.0,6.644,1760.66,1813.812
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Energy systems,Oil and gas fugitive emissions,CO2,1,1.0,0.199223,0.199223,0.199223
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Energy systems,Oil and gas fugitive emissions,CH4,30,29.8,47.26374,1417.9122,1408.459452
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Energy systems,Other (energy systems),CH4,28,27.0,6519.4,182543.2,176023.8
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Energy systems,Other (energy systems),N2O,265,273.0,160.3265,42486.5225,43769.1345
PRY,Paraguay,Latin America and Caribbean,Latin America and Caribbean,South America,developing,1970,Energy systems,Petroleum refining,CO2,1,1.0,22226.7,22226.7,22226.7
