code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
GMB,Gambia,CAIT,Total excluding LUCF,All GHG,4.405690897,4.56620817,4.680064844,4.803635218,4.343823737,3.876597756,3.614680372,3.276664088,3.040787704,2.72642622,2.468491537,2.257606479,2.045764721,1.958156663,1.874830906,1.744886248,1.858750956,1.929323963,2.108198571,2.485074279,2.564795986,2.264635867,2.361634047,2.441102028,2.592702008,2.624002689,2.663025386,2.702614184,2.786789481
GMB,Gambia,CAIT,Total including LUCF,All GHG,5.163156092,5.323673366,5.437530039,5.561100413,5.101288932,4.634062951,4.304842341,3.990450942,3.720922946,3.660985732,3.307819405,2.785233579,2.573391821,2.485783763,2.402458006,2.272513348,2.386378056,2.456951063,2.635825671,3.012701379,3.092423086,2.792170967,2.889169147,2.968637128,3.120237108,3.151537789,3.190744486,3.230333284,3.314508581
GMB,Gambia,CAIT,Energy ,All GHG,0.313823378,0.321220381,0.324617383,0.337014386,0.34347323,0.358932074,0.369402212,0.386872349,0.410342486,0.432812624,0.424282761,0.494915229,0.495547696,0.502180163,0.527812631,0.549445098,0.602241279,0.673037459,0.72883364,0.80562982,0.791426001,0.816971126,0.838516251,0.829061376,0.918606501,0.944151626,0.953795189,0.967438752,1.001082315
GMB,Gambia,CAIT,Industrial Processes ,All GHG,0.000417121,0.001110225,0.001803328,0.002496432,0.003189535,0.003882638,0.202634646,0.401386653,0.600138661,0.798890668,0.997642675,0.802722554,0.607802432,0.412882311,0.217962189,0.023042067,0.027327055,0.031612043,0.03589703,0.040182018,0.044467006,0.052915602,0.061364198,0.069812794,0.07826139,0.086709986,0.09666022,0.106610455,0.116560689
GMB,Gambia,CAIT,Agriculture ,All GHG,0.767708,0.7940493,0.77773,0.7621244,0.7944824,0.8104259,0.8386078,0.7836908,0.8249137,0.7886515,0.8398161,0.7458603,0.7209478,0.814269,0.8928725,0.9288571,0.9768495,0.9635502,1.0735525,1.3605559,1.4414053,1.0968741,1.1535012,1.2235981,1.266827,1.2537566,1.2612612,1.2653319,1.2939891
GMB,Gambia,CAIT,Waste ,All GHG,3.323742397,3.449828265,3.575914132,3.702,3.202678571,2.703357143,2.204035714,1.704714286,1.205392857,0.706071429,0.20675,0.214108396,0.221466793,0.228825189,0.236183586,0.243541982,0.252333122,0.261124261,0.269915401,0.27870654,0.28749768,0.297875039,0.308252398,0.318629758,0.329007117,0.339384476,0.351308777,0.363233077,0.375157378
GMB,Gambia,CAIT,Land-Use Change and Forestry ,All GHG,0.757465195,0.757465195,0.757465195,0.757465195,0.757465195,0.757465195,0.690161969,0.713786854,0.680135241,0.934559512,0.839327868,0.5276271,0.5276271,0.5276271,0.5276271,0.5276271,0.5276271,0.5276271,0.5276271,0.5276271,0.5276271,0.5275351,0.5275351,0.5275351,0.5275351,0.5275351,0.5277191,0.5277191,0.5277191
GMB,Gambia,CAIT,Bunker Fuels ,All GHG,0.016,0.019,0.019,0.022,0.022,0.022,0.022,0.022,0.026,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.032,0.045,0.045,0.061,0.055,0.068,0.049,0.068,0.045,0.045,0.045,0.046,0.048
GMB,Gambia,CAIT,Electricity/Heat ,All GHG,0.055,0.055,0.055,0.058,0.058,0.058,0.061,0.064,0.073,0.079,0.078,0.122,0.125,0.125,0.14,0.155,0.173,0.176,0.197,0.184,0.197,0.204,0.208,0.208,0.218,0.222,0.231,0.234,0.246
GMB,Gambia,CAIT,Manufacturing/Construction ,All GHG,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.006,0.009,0.009,0.012,0.093,0.091,0.108,0.092,0.137,0.142,0.142,0.144,0.151
GMB,Gambia,CAIT,Transportation ,All GHG,0.077,0.08,0.08,0.08,0.08,0.083,0.084,0.09,0.093,0.09,0.093,0.113,0.116,0.116,0.119,0.119,0.123,0.158,0.161,0.216,0.066,0.072,0.069,0.072,0.08,0.081,0.081,0.083,0.087
GMB,Gambia,CAIT,Building,All GHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
