code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
BLR,Belarus,CAIT,Total excluding LUCF,All GHG,137.4608721,132.404257,118.4443458,105.662375,92.62745069,84.51573109,85.23157405,85.60864875,83.64997341,81.18447687,78.60473382,77.74069218,76.51024485,77.61733469,81.50230783,82.2848589,85.4520214,84.27333234,88.53422602,85.7171671,90.30524757,87.37812915,88.97235458,89.6130922,88.88615145,84.47780519,83.58712101,85.20451149,88.14217167
BLR,Belarus,CAIT,Total including LUCF,All GHG,104.3571648,99.30054965,85.47388945,72.69191861,59.65443743,51.65514244,52.41242289,52.83991865,50.95070535,48.67896261,46.09372687,53.15391839,52.01483185,53.0232182,56.74023614,57.49442194,60.65840937,59.40366381,63.54458055,60.67246455,65.26385899,70.96933491,72.59567593,73.21725972,72.52529727,68.0776342,62.2422431,63.75780699,66.68283346
BLR,Belarus,CAIT,Energy ,All GHG,101.5587665,97.87421899,88.4961293,76.90024642,65.39116376,58.24797121,59.23314456,59.66162401,57.70811136,55.40347158,53.54121535,52.9351815,52.09103897,52.71318211,55.86741931,56.36093506,58.67989521,57.35739383,59.96370927,56.65655756,60.93571102,57.75759908,58.99808858,58.98865812,58.24272916,53.99798564,54.34130979,55.36688577,58.44746176
BLR,Belarus,CAIT,Industrial Processes ,All GHG,0.4262981,0.424429,1.3358694,1.27233475,1.0440926,0.97460861,1.053170022,1.252132864,1.357907584,1.348273867,1.3186858,1.287188505,1.448008254,1.636365905,1.771277894,1.935751175,2.051111867,2.11693791,2.319147228,2.372748789,2.508170255,2.458601019,2.700896948,2.879992101,3.180475419,2.793781626,2.706578193,2.731652203,2.733726214
BLR,Belarus,CAIT,Agriculture ,All GHG,32.01403497,30.86224283,25.9296783,24.9965,23.7720323,22.8774529,22.1871757,21.8452393,21.5988448,21.2837993,20.4614319,20.217314,19.5948851,19.6467965,19.6413681,20.0064949,20.4673966,20.271108,20.7449285,21.1513753,21.019794,21.6215303,21.6706541,21.5619133,21.1406795,21.0528062,20.1745092,20.674345,20.4624505
BLR,Belarus,CAIT,Waste ,All GHG,3.02998065,2.985359575,2.6826688,2.4932938,2.420162025,2.415698375,2.758083775,2.849652575,2.985109675,3.148932125,3.283400775,3.301008175,3.376312525,3.620990175,4.222242525,3.98167776,4.253617725,4.5278926,5.506441025,5.53648545,5.8415723,5.54039875,5.60271495,6.182528675,6.322267375,6.633231725,6.36472383,6.431628514,6.498533199
BLR,Belarus,CAIT,Land-Use Change and Forestry ,All GHG,-33.10370732,-33.10370732,-32.97045635,-32.97045635,-32.97301325,-32.86058865,-32.81915116,-32.76873011,-32.69926806,-32.50551426,-32.51100695,-24.58677379,-24.495413,-24.59411649,-24.76207169,-24.79043695,-24.79361203,-24.86966853,-24.98964548,-25.04470254,-25.04138858,-16.40879423,-16.37667865,-16.39583248,-16.36085418,-16.400171,-21.34487791,-21.4467045,-21.45933821
BLR,Belarus,CAIT,Bunker Fuels ,All GHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.338,0.341,0.366,0.387,0.443
BLR,Belarus,CAIT,Electricity/Heat ,All GHG,62.228,58.748,54.685,46.268,42.293,36.709,36.379,37.952,35.983,35.107,34.318,34.343,33.949,34.02,36.714,36.06,36.749,34.839,35.81,34.5,37.285,33.42,33.139,32.757,32.884,31.2,30.787,30.922,33.162
BLR,Belarus,CAIT,Manufacturing/Construction ,All GHG,8.373,8.152,5.473,5.52,4.173,3.407,3.851,3.867,4.44,4.256,3.208,3.258,3.232,3.606,3.909,4.028,3.991,4.267,4.537,4.244,4.666,4.76,5.12,5.21,5.332,4.457,4.503,4.638,4.743
