code,name,region_ar6_6,region_ar6_10,region_ar6_22,region_ar6_dev,year,sector_title,subsector_title,gas,gwp100_ar5,gwp100_ar6,value_native,value_ar5,value_ar6
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,AFOLU,"Biomass burning (CH4, N2O)",CH4,28,27.0,74756.4012,2093179.2336,2018422.8324
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,AFOLU,"Biomass burning (CH4, N2O)",N2O,265,273.0,1938.127608,513603.81612,529108.836984
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,AFOLU,Enteric Fermentation (CH4),CH4,28,27.0,612791.0,17158148.0,16545357.0
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,AFOLU,"Managed soils and pasture (CO2, N2O)",CO2,1,1.0,320754.5,320754.5,320754.5
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,AFOLU,"Managed soils and pasture (CO2, N2O)",N2O,265,273.0,110740.40995,29346208.63675,30232131.91635
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,AFOLU,"Manure management (N2O, CH4)",CH4,28,27.0,38211.0301,1069908.8428000002,1031697.8127
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,AFOLU,"Manure management (N2O, CH4)",N2O,265,273.0,6259.83348,1658855.8722,1708934.54004
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,AFOLU,Rice cultivation (CH4),CH4,28,27.0,2818434.0,78916152.0,76097718.0
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,AFOLU,Synthetic fertilizer application (N2O),N2O,265,273.0,5169.9084,1370025.726,1411384.9932
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,Buildings,Non-CO2 (all buildings),HFC-152a,138,164.0,0.0,0.0,0.0
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,Buildings,Non-CO2 (all buildings),HFC-227ea,3350,3600.0,0.0,0.0,0.0
IDN,Indonesia,Asia and developing Pacific,South-East Asia and developing Pacific,South-East Asia,developing,1970,Buildings,Non-residential,CO2,1,1.0,125155.0,125155.0,125155.0
