code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
HND,Honduras,CAIT,Total excluding LUCF,All GHG,11.9046052,12.04437703,12.37568386,12.2036271,12.91030563,13.69826956,13.28510163,13.22428759,13.43911896,12.86833973,13.1793236,14.08861238,14.49265876,16.31599284,17.14314992,17.0971871,18.06743057,18.75019424,18.77087921,18.71009308,18.89213035,19.92037088,20.3020495,20.88393753,21.11607536,21.56458848,21.4996979,21.30469262,22.39557494
HND,Honduras,CAIT,Total including LUCF,All GHG,17.79584615,17.93561798,18.26692481,18.09486804,18.80154657,19.5895105,19.15003136,19.46918261,19.98449754,18.95857484,19.42087637,19.47302137,19.91726376,22.75094746,22.51799056,23.19743388,23.57361806,24.2786315,24.30673306,24.37825507,24.45646008,26.30846471,26.24130279,27.07082215,27.39411082,27.68591427,27.36714702,26.93504005,28.13167721
HND,Honduras,CAIT,Energy ,All GHG,3.242965936,3.253979015,3.578992093,3.743005172,4.166018251,4.76603133,4.689769197,4.767507064,5.448244931,5.462982798,5.588580665,6.418849313,6.775117962,7.42838661,8.245655258,7.695923906,8.608279627,9.162635348,9.224991069,8.73834679,8.893702511,9.464153478,9.790604445,9.996055412,10.11950638,10.52295735,10.05237019,9.64978303,10.41419587
HND,Honduras,CAIT,Industrial Processes ,All GHG,0.295869119,0.316726481,0.302783842,0.339341204,0.300098566,0.349255927,0.475666271,0.545176615,0.510886958,0.573997302,0.734107646,0.763121009,0.733134373,0.765147737,0.830361101,0.840374464,1.002213985,1.087953506,1.135093026,1.188332547,1.157372068,1.251277594,1.38268312,1.463388647,1.553994173,1.646099699,1.737955824,1.829811948,1.921668072
HND,Honduras,CAIT,Agriculture ,All GHG,5.3845126,5.3992975,5.3264174,4.8606737,5.0904653,5.1361423,4.9582002,5.035512,4.8892692,4.5260158,4.8366655,4.8339555,4.8590031,5.9443384,5.8362967,6.2773351,6.1225009,6.1142869,5.9745942,6.2963304,6.30309,6.6195757,6.4959995,6.7443327,6.7150157,6.620574,6.8865431,6.9543975,7.1411395
HND,Honduras,CAIT,Waste ,All GHG,2.981257549,3.074374039,3.167490529,3.26060702,3.35372351,3.44684,3.161465958,2.876091915,2.590717873,2.305343831,2.019969788,2.072686557,2.125403325,2.178120094,2.230836862,2.283553631,2.334436059,2.385318488,2.436200917,2.487083346,2.537965775,2.585364107,2.632762439,2.680160772,2.727559104,2.774957436,2.822828791,2.870700146,2.918571501
HND,Honduras,CAIT,Land-Use Change and Forestry ,All GHG,5.891240947,5.891240947,5.891240947,5.891240947,5.891240947,5.891240947,5.864929734,6.244895018,6.545378582,6.09023511,6.241552775,5.384408993,5.424604999,6.434954615,5.374840637,6.100246781,5.506187488,5.528437257,5.535853847,5.668161988,5.56432973,6.388093835,5.939253282,6.186884619,6.278035464,6.121325786,5.867449114,5.630347425,5.736102263
HND,Honduras,CAIT,Bunker Fuels ,All GHG,0.092,0.092,0.124,0.121,0.07,0.073,0.061,0.067,0.077,0.096,0.112,0.07,0.086,0.08,0.006,0.006,0.022,0.013,0.105,0.099,0.118,0.137,0.14,0.137,0.185,0.233,0.265,0.408,0.39
HND,Honduras,CAIT,Electricity/Heat ,All GHG,0.042,0.033,0.115,0.167,0.328,0.904,0.733,0.87,1.319,0.839,1.036,1.304,1.479,1.612,2.291,1.969,2.716,2.576,2.601,2.283,2.283,2.732,2.695,2.991,3.189,3.399,2.829,2.569,3.004
HND,Honduras,CAIT,Manufacturing/Construction ,All GHG,0.756,0.759,0.782,0.764,0.779,0.75,0.918,0.713,0.783,1.006,1.045,1.199,1.197,1.436,1.733,1.7,1.979,1.883,1.844,1.737,1.924,1.982,2.175,2.109,1.764,1.32,1.427,1.23,1.126
