code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
TGO,Togo,CAIT,Total excluding LUCF,All GHG,4.174104048,4.000230344,3.68679424,3.584593099,3.880573258,3.911352517,4.374903449,4.132332181,4.996121413,5.361947545,5.222845177,4.990029487,5.473413097,6.126242007,5.896989217,6.808313827,6.248029192,5.936849358,6.266963524,7.707867489,7.536667655,7.998819539,7.480238724,7.323108408,7.046665993,7.792718977,8.23924309,8.012694802,8.423059215
TGO,Togo,CAIT,Total including LUCF,All GHG,6.88551656,6.711642856,6.398206752,6.296005611,6.59198577,6.622765029,7.136175869,6.920571728,7.892000284,8.355209827,7.95165646,5.9543341,6.438679,7.09054662,6.860103353,7.797981266,7.218559919,6.893737381,7.21428319,8.658300213,8.486139088,8.943877363,8.42218349,8.265053175,7.988610759,8.7377768,9.063875603,8.839479082,9.243388195
TGO,Togo,CAIT,Energy ,All GHG,1.41741795,1.360192034,1.204966119,1.109026966,1.478587813,1.544608661,1.864672186,1.603675711,1.784599237,2.146842762,2.100086287,1.985162562,2.109238836,2.400315111,2.393391386,2.37946766,2.305585801,2.313703942,2.518822083,3.700940224,3.503058366,3.299503132,3.022947899,2.657392666,2.521837433,2.364282199,2.856914086,2.644545973,2.85017786
TGO,Togo,CAIT,Industrial Processes ,All GHG,0.400138676,0.407966707,0.384494738,0.398822769,0.340150799,0.42737883,0.460955034,0.171731237,0.46360744,0.725383644,0.449859847,0.533858354,0.635056861,0.893855368,0.906253876,0.949852383,0.877328419,0.833204456,0.731280492,0.837456529,0.873832565,1.008718733,1.053304901,0.981691069,1.005177238,1.445663406,1.51872121,1.591779014,1.664836819
TGO,Togo,CAIT,Agriculture ,All GHG,2.0125126,1.87757,1.725885,1.6970782,1.6714527,1.5370163,1.6126194,1.8869603,2.2448917,1.95389,2.1042598,1.8848847,2.1255089,2.2109784,1.9587662,2.8229314,2.3874877,2.0907488,2.2961039,2.4271488,2.3958899,2.9037434,2.5941642,2.8512355,2.6638947,3.1040493,2.9596153,2.8471089,2.9535152
TGO,Togo,CAIT,Waste ,All GHG,0.344034822,0.354501603,0.371448384,0.379665164,0.390381945,0.402348726,0.436656829,0.469964933,0.503023036,0.535831139,0.568639243,0.586123871,0.603608499,0.621093127,0.638577755,0.656062384,0.677627272,0.69919216,0.720757048,0.742321936,0.763886824,0.786854274,0.809821724,0.832789173,0.855756623,0.878724072,0.903992494,0.929260915,0.954529337
TGO,Togo,CAIT,Land-Use Change and Forestry ,All GHG,2.711412512,2.711412512,2.711412512,2.711412512,2.711412512,2.711412512,2.76127242,2.788239547,2.895878871,2.993262282,2.728811283,0.964304613,0.965265903,0.964304613,0.963114137,0.989667439,0.970530726,0.956888023,0.947319667,0.950432723,0.949471433,0.945057823,0.941944767,0.941944767,0.941944767,0.945057823,0.824632513,0.82678428,0.82032898
TGO,Togo,CAIT,Bunker Fuels ,All GHG,0.105,0.092,0.08,0.041,0.083,0.124,0.153,0.137,0.179,0.036,0.048,0.055,0.054,0.105,0.14,0.163,0.114,0.102,0.201,0.252,0.268,0.246,0.271,0.265,0.262,0.102,0.169,0.233,0.198
TGO,Togo,CAIT,Electricity/Heat ,All GHG,0.067,0.096,0.042,0.064,0.106,0.058,0.051,0.055,0.138,0.086,0.099,0.186,0.051,0.038,0.083,0.067,0.102,0.08,0.026,0.035,0.067,0.016,0.019,0.055,0.253,0.19,0.507,0.281,0.214
TGO,Togo,CAIT,Manufacturing/Construction ,All GHG,0.025,0.059,0.012,0.0,0.112,0.065,0.159,0.1,0.115,0.302,0.264,0.205,0.196,0.152,0.171,0.094,0.075,0.038,0.066,0.15,0.23,0.202,0.146,0.265,0.289,0.031,0.12,0.028,0.114
