code,name,unit,sector,source,subsource,gas,year,value
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,1990,6.45358608445141
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,1991,6.42341746452763
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,1992,6.39324884460385
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,1993,6.36308022468007
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,1994,6.33291160475629
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,1995,6.30274298483251
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,1996,6.33692403607809
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,1997,6.37110508732367
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,1998,6.40528613856925
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,1999,6.43946718981483
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2000,6.47364824106041
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2001,6.57807933670669
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2002,6.68251043235298
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2003,6.78694152799927
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2004,6.89137262364555
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2005,6.99580371929184
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2006,6.81803273768224
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2007,6.64026175607264
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2008,6.46249077446304
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2009,6.28471979285344
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2010,6.10694881124384
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2011,6.12315903152815
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2012,6.13936925181245
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2013,6.15557947209675
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2014,6.17178969238106
SOM,Somalia,MtCO2eq,Agriculture,AgSoils,,N2O,2015,6.18799991266536
