code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
TUN,Tunisia,CAIT,Total excluding LUCF,All GHG,19.85214791,20.89343591,21.64188982,23.21128531,23.20145638,23.87340268,25.36858831,26.06891773,27.44601506,28.89029909,30.46842151,31.23497165,31.30639272,31.51973526,32.666082,33.1847034,34.23319278,34.91954246,35.0508969,35.63420251,37.95662616,36.29447382,37.24449396,37.12176116,39.36190509,40.16716502,39.73024126,40.71654041,41.09902785
TUN,Tunisia,CAIT,Total including LUCF,All GHG,18.93707447,19.97836247,20.72681638,22.29621187,22.28638294,22.95832924,24.45040181,25.15073123,26.52782856,27.97211259,29.55453855,29.92696775,29.99838882,30.21173136,31.3580781,31.8766995,32.92518888,33.61153856,33.742893,34.32619861,36.64862226,40.17585442,41.12706502,41.00433222,43.24758921,44.04973609,35.94496046,36.95662243,37.31374705
TUN,Tunisia,CAIT,Energy ,All GHG,13.53593225,13.8789452,14.65209116,15.87957109,15.86617071,16.24842839,17.12433904,17.9192497,18.73016035,19.667071,20.54998165,21.27357057,21.25457283,21.41552176,22.13823069,22.47352628,23.25830923,23.67373217,23.73810179,24.02229807,26.16166768,24.81885795,25.80875488,25.79535848,27.11137541,27.72211984,27.23913299,28.15831564,28.25261129
TUN,Tunisia,CAIT,Industrial Processes ,All GHG,1.587239929,1.919635339,1.916030749,2.04242616,2.19482157,2.404353647,2.30614825,2.316942854,2.465737458,2.668532061,3.102326665,3.128050626,3.259774588,3.26049855,3.533222511,3.538946473,3.72306992,3.805193368,4.052316815,4.114440263,4.36356371,3.966464741,3.915365772,3.996266803,4.720167834,4.928068865,4.867650962,5.002233058,5.136815155
TUN,Tunisia,CAIT,Agriculture ,All GHG,3.6236606,3.9589196,3.9072115,4.092111,3.7487664,3.6703515,4.2280177,3.9628277,4.2204056,4.3651702,4.4667732,4.4467475,4.3681794,4.3825861,4.496237,4.6365759,4.6726719,4.8179882,4.5943626,4.7878615,4.6783051,4.7057968,4.6667543,4.4262522,4.5762135,4.5125633,4.5730125,4.4595151,4.567093
TUN,Tunisia,CAIT,Waste ,All GHG,1.105315132,1.135935775,1.166556418,1.197177062,1.391697705,1.55026914,1.710083312,1.869897484,2.029711656,2.189525828,2.34934,2.38660295,2.423865899,2.461128849,2.498391799,2.535654748,2.579141732,2.622628716,2.6661157,2.709602684,2.753089668,2.803354337,2.853619006,2.903883676,2.954148345,3.004413014,3.050444811,3.096476608,3.142508405
TUN,Tunisia,CAIT,Land-Use Change and Forestry ,All GHG,-0.915073443,-0.915073443,-0.915073443,-0.915073443,-0.915073443,-0.915073443,-0.9181865,-0.9181865,-0.9181865,-0.9181865,-0.913882967,-1.3080039,-1.3080039,-1.3080039,-1.3080039,-1.3080039,-1.3080039,-1.3080039,-1.3080039,-1.3080039,-1.3080039,3.88138059,3.882571067,3.882571067,3.885684123,3.882571067,-3.7852808,-3.759917974,-3.7852808
TUN,Tunisia,CAIT,Bunker Fuels ,All GHG,0.642,0.511,0.671,0.751,0.859,0.81,0.831,0.934,0.99,1.042,0.918,0.869,0.723,0.674,0.764,0.714,0.711,0.745,0.821,0.636,0.794,0.763,0.912,0.915,0.866,0.639,0.672,0.801,0.911
TUN,Tunisia,CAIT,Electricity/Heat ,All GHG,4.002,4.401,4.642,4.703,4.76,4.738,5.003,5.391,5.758,6.212,6.322,6.893,6.913,5.745,5.904,6.158,6.66,7.186,7.262,7.618,8.441,8.32,9.086,9.247,9.702,9.717,9.126,9.28,9.467
TUN,Tunisia,CAIT,Manufacturing/Construction ,All GHG,3.387,3.084,3.415,3.087,2.905,2.927,3.139,3.155,3.306,3.308,3.624,3.722,3.663,4.395,4.628,4.572,5.006,5.018,5.032,4.423,4.624,4.24,4.664,4.791,5.352,5.359,5.201,5.182,4.963
TUN,Tunisia,CAIT,Transportation ,All GHG,2.491,2.561,2.637,2.962,3.095,3.198,3.32,3.511,3.611,3.843,4.027,4.131,4.236,4.378,4.416,4.59,4.562,4.805,4.65,5.717,6.861,6.4,6.356,6.055,6.331,6.725,7.083,7.615,7.627
TUN,Tunisia,CAIT,Building,All GHG,1.633,1.759,1.829,2.128,2.129,2.243,2.357,2.471,2.483,2.571,2.618,2.687,2.749,2.814,3.043,3.079,2.899,2.938,2.978,2.321,2.309,2.302,2.366,2.523,2.547,2.655,2.618,2.792,2.883
TUN,Tunisia,CAIT,Other Fuel Combustion ,All GHG,1.259311446,1.317292095,1.360272743,1.434253392,1.52723404,1.575533394,1.620485712,1.589438029,1.654390346,1.699342663,1.808294981,1.847679222,1.746063462,1.801447703,1.855831944,1.886216185,1.848946574,1.839676964,1.943407353,1.866137742,1.864868132,1.833868823,1.896869514,1.970870204,2.090870895,2.188871586,2.228071401,2.344271217,2.371471032
TUN,Tunisia,CAIT,Fugitive Emissions ,All GHG,0.762620804,0.756653103,0.769818413,1.565317701,1.449936667,1.566895,1.683853333,1.800811667,1.91777,2.034728333,2.151686667,1.994891352,1.947509372,2.283074057,2.290398743,2.188310095,2.283362653,1.88605521,1.871694435,2.076160325,2.06179955,1.722989124,1.438885365,1.209488273,1.089504514,1.076248255,0.983061589,0.944044424,0.941140258
TUN,Tunisia,CAIT,Total excluding LUCF,CO2,13.752,14.417,15.17613301,16.5196,16.64818667,17.03918667,17.59518667,18.17918667,18.91718667,19.83518667,20.93018667,21.65006667,21.73336,21.8656,22.8316,23.14318667,24.0686,24.52265333,24.79065333,25.09348,27.43848,25.72065333,26.68153333,26.77112,28.83312,29.6738475,28.985565,29.894452,29.978452
