code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
BGD,Bangladesh,CAIT,Total excluding LUCF,All GHG,92.35805041,92.5393146,94.439972,95.6485291,98.0941217,103.1214249,103.6523334,105.9384356,105.8688332,109.9051862,112.2532066,116.8660094,120.4329781,122.0284443,123.7609828,128.3879119,133.591065,136.5194741,144.7380621,148.3845191,155.9683587,161.7009493,165.2486374,168.6252339,173.5065511,182.5990486,183.502961,192.423064,198.9743601
BGD,Bangladesh,CAIT,Total including LUCF,All GHG,115.0592962,115.2405604,117.1412178,118.3497749,120.7953675,125.8602456,126.3899407,128.6643003,128.4600883,132.3679893,134.5447316,139.7127676,143.0343263,144.6683471,146.2440605,150.9123106,156.4199516,159.0628862,167.3606665,171.0550472,178.498823,183.7585369,187.3293806,190.8481232,195.6188676,204.5195558,205.2625407,214.1766319,220.7527979
BGD,Bangladesh,CAIT,Energy ,All GHG,13.78190855,13.11617124,14.11843392,14.87169661,15.8549593,18.9555062,19.22503177,21.37655734,21.69908291,22.47560847,23.82913404,27.82075089,29.58017381,30.87859672,32.87901964,35.15044256,38.47803413,40.66962571,44.32621729,47.57980886,53.51340044,57.40858434,61.06876823,63.65395213,66.93313602,74.84931992,76.86961626,81.8139126,85.83520893
BGD,Bangladesh,CAIT,Industrial Processes ,All GHG,0.13422811,0.121733666,0.128839222,0.135944778,0.144940334,0.15197589,0.279971269,0.400786647,0.484002026,0.690217404,1.007032782,1.274576534,1.260320285,1.247364036,1.234407788,1.236551539,1.262669515,1.321387491,1.415105467,1.491823443,1.54954142,1.749518994,1.914496569,2.167174144,2.361951719,2.591129293,3.051525248,3.511921202,3.972317156
BGD,Bangladesh,CAIT,Agriculture ,All GHG,65.5314009,66.0712347,66.6428617,66.7713884,67.9050606,69.7266512,69.7203788,69.5944801,68.9794767,71.8934288,72.4314483,72.662632,73.9457915,73.7171485,72.9235779,74.7382978,76.3374455,76.7652491,80.9832317,81.0490832,82.3913174,83.7626704,83.2191209,83.4917798,84.6330594,85.3141193,83.4718738,86.7218188,88.525957
BGD,Bangladesh,CAIT,Waste ,All GHG,12.91051285,13.230175,13.54983716,13.86949931,14.18916147,14.28729161,14.42695159,14.56661156,14.70627154,14.84593151,14.98559149,15.10805,15.6466925,16.185335,16.7239775,17.26262,17.5129159,17.76321179,18.01350769,18.26380358,18.51409948,18.78017559,19.0462517,19.31232782,19.57840393,19.84448005,20.1099457,20.37541136,20.64087702
BGD,Bangladesh,CAIT,Land-Use Change and Forestry ,All GHG,22.70124576,22.70124576,22.70124576,22.70124576,22.70124576,22.73882066,22.73760728,22.72586462,22.59125511,22.46280313,22.29152499,22.8467582,22.60134826,22.63990281,22.48307764,22.52439867,22.82888651,22.54341213,22.62260435,22.67052808,22.53046423,22.05758762,22.08074318,22.22288935,22.11231656,21.92050723,21.75957971,21.75356796,21.77843777
BGD,Bangladesh,CAIT,Bunker Fuels ,All GHG,0.337,0.318,0.283,0.327,0.371,0.415,0.427,0.468,0.574,0.596,0.522,0.774,0.803,0.892,0.895,0.994,0.955,0.929,1.104,1.043,1.161,1.332,1.272,1.306,1.335,1.398,1.44,1.549,1.678
BGD,Bangladesh,CAIT,Electricity/Heat ,All GHG,4.453,4.598,5.199,5.789,6.096,6.721,6.719,7.172,7.805,8.801,9.008,10.73,11.515,11.589,13.648,14.775,17.008,18.084,19.768,21.403,24.251,25.717,28.237,31.065,32.89,33.609,36.258,37.05,38.872
BGD,Bangladesh,CAIT,Manufacturing/Construction ,All GHG,2.307,1.512,1.495,1.465,1.898,3.322,2.962,3.626,2.86,2.848,4.007,4.574,4.949,5.496,4.118,4.701,5.304,5.997,7.022,8.167,9.205,9.263,10.265,10.823,10.938,17.214,14.761,17.35,17.716
BGD,Bangladesh,CAIT,Transportation ,All GHG,1.668,1.834,2.112,2.167,2.211,2.669,2.94,3.324,3.398,3.101,3.03,3.794,3.856,3.934,4.543,5.055,5.275,5.389,6.024,6.353,7.356,8.57,8.661,8.182,8.847,9.259,9.805,10.944,12.007
BGD,Bangladesh,CAIT,Building,All GHG,2.217,1.944,1.946,2.08,2.276,2.6,2.759,3.237,3.483,3.37,3.524,3.89,4.314,4.9,5.261,4.98,5.133,5.361,5.548,5.647,6.313,6.69,6.667,6.567,7.148,7.917,9.041,9.618,9.819
BGD,Bangladesh,CAIT,Other Fuel Combustion ,All GHG,3.136388384,3.226468612,3.36454884,3.368629068,3.371709296,3.579006198,3.716281767,3.824557336,3.896832906,4.037108475,3.879384044,4.375526751,4.444538029,4.410549307,4.712560585,4.995571863,5.032344247,5.029116631,5.068889015,5.031661399,5.326433783,6.038807334,6.040180885,5.750554437,5.776927988,5.450301539,5.600582475,5.44386341,6.013144346
BGD,Bangladesh,CAIT,Fugitive Emissions ,All GHG,0.001520165,0.001702624,0.001885082,0.002067541,0.00225,0.0655,0.12875,0.192,0.25525,0.3185,0.38175,0.457224139,0.503635778,0.550047417,0.596459056,0.642870695,0.726689887,0.81050908,0.894328272,0.978147465,1.061966657,1.129777002,1.197587347,1.265397691,1.333208036,1.401018381,1.404033784,1.407049186,1.410064589
BGD,Bangladesh,CAIT,Total excluding LUCF,CO2,11.5241,10.8298,11.8231,12.5674,13.54359,16.55382,16.8249,18.9708,19.2501,20.1064,21.6503,25.7792,27.4343,28.6297,30.5271,32.7106,35.903,37.992,41.581,44.75,50.58,54.422,57.994,60.5787,63.7995,71.6917,73.7407,78.7137,82.7637
BGD,Bangladesh,CAIT,Total including LUCF,CO2,34.1320877,33.4377877,34.4310877,35.1753877,36.1515777,39.1993826,39.4694274,41.6002425,41.7673674,42.4560698,43.87237,48.4438857,50.0325352,51.2093088,52.9857761,55.1651363,58.3612862,60.483496,64.0586148,67.2372651,73.0851014,76.4468082,80.0122974,82.548464,85.7000777,93.5803891,95.4875983,100.4641549,104.49979
BGD,Bangladesh,CAIT,Energy ,CO2,11.425,10.752,11.748,12.495,13.472,16.486,16.672,18.74,18.98,19.675,20.947,24.844,26.552,27.796,29.742,31.959,35.204,37.311,40.881,44.051,49.9,53.727,57.318,59.835,63.047,70.896,72.944,77.916,81.969
BGD,Bangladesh,CAIT,Industrial Processes ,CO2,0.1001,0.0778,0.0751,0.0724,0.07159,0.06882,0.1529,0.2298,0.2691,0.4314,0.7043,0.9352,0.8843,0.8347,0.7851,0.7506,0.7,0.682,0.699,0.699,0.68,0.695,0.675,0.7427,0.7525,0.7967,0.7967,0.7967,0.7967
BGD,Bangladesh,CAIT,Land-Use Change and Forestry ,CO2,22.6079877,22.6079877,22.6079877,22.6079877,22.6079877,22.6455626,22.6445274,22.6294425,22.5172674,22.3496698,22.22207,22.6646857,22.5982352,22.5796088,22.4586761,22.4545363,22.4582862,22.491496,22.4776148,22.4872651,22.5051014,22.0248082,22.0182974,21.969764,21.9005777,21.8886891,21.7468983,21.7504549,21.73609
BGD,Bangladesh,CAIT,Bunker Fuels ,CO2,0.337,0.318,0.283,0.327,0.371,0.415,0.427,0.468,0.574,0.596,0.522,0.774,0.803,0.892,0.895,0.994,0.955,0.929,1.104,1.043,1.161,1.332,1.272,1.306,1.335,1.398,1.44,1.549,1.678
BGD,Bangladesh,CAIT,Electricity/Heat ,CO2,4.453,4.598,5.199,5.789,6.096,6.721,6.719,7.172,7.805,8.801,9.008,10.73,11.515,11.589,13.648,14.775,17.008,18.084,19.768,21.403,24.251,25.717,28.237,31.065,32.89,33.609,36.258,37.05,38.872
BGD,Bangladesh,CAIT,Manufacturing/Construction ,CO2,2.307,1.512,1.495,1.465,1.898,3.322,2.962,3.626,2.86,2.848,4.007,4.574,4.949,5.496,4.118,4.701,5.304,5.997,7.022,8.167,9.205,9.263,10.265,10.823,10.938,17.214,14.761,17.35,17.716
