code,Area Code,name,Item Code,Item,Element Code,Element,Source Code,Source,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2030,2050
UZB,235,Uzbekistan,5058,Enteric Fermentation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.5279,351.5056,360.8297,362.8587,345.0119,333.4397,340.5861,342.6755,346.82,351.1553,355.0413,359.7849,388.8263,411.8144,434.8358,460.5264,486.2576,521.838,553.7581,590.8302,623.4765,650.9175,679.3861,702.6193,781.0169,801.2738,824.5414,833.341,,530.7563,592.631
UZB,235,Uzbekistan,5058,Enteric Fermentation,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.2333,321.6524,319.3524,310.7381,303.7714,302.9571,307.0095,310.1905,313.9095,317.7857,328.1476,344.3952,365.9048,385.1,408.2667,435.4238,466.6667,497.9476,528.5571,558.8143,573.4095,,,,,,,,,,
UZB,235,Uzbekistan,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9534.7812,9842.1568,10103.2316,10160.0436,9660.3332,9336.3116,9536.4108,9594.914,9710.96,9832.3484,9941.1564,10073.9772,10887.1364,11530.8032,12175.4024,12894.7392,13615.2128,14611.464,15505.2268,16543.2456,17457.342,18225.69,19022.8116,19673.3404,21868.4725,22435.667,23087.1593,23333.5477,,14861.1766,16593.667
UZB,235,Uzbekistan,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8826.5333,9006.2667,8941.8667,8700.6667,8505.6,8482.8,8596.2667,8685.3333,8789.4667,8898.0,9188.1333,9643.0667,10245.3333,10782.8,11431.4667,12191.8667,13066.6667,13942.5333,14799.6,15646.8,16055.4667,,,,,,,,,,
UZB,235,Uzbekistan,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9534.7812,9842.1568,10103.2316,10160.0436,9660.3332,9336.3116,9536.4108,9594.914,9710.96,9832.3484,9941.1564,10073.9772,10887.1364,11530.8032,12175.4024,12894.7392,13615.2128,14611.464,15505.2268,16543.2456,17457.342,18225.69,19022.8116,19673.3404,21868.4725,22435.667,23087.1593,23333.5477,,14861.1766,16593.667
UZB,235,Uzbekistan,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8826.5333,9006.2667,8941.8667,8700.6667,8505.6,8482.8,8596.2667,8685.3333,8789.4667,8898.0,9188.1333,9643.0667,10245.3333,10782.8,11431.4667,12191.8667,13066.6667,13942.5333,14799.6,15646.8,16055.4667,,,,,,,,,,
UZB,235,Uzbekistan,5059,Manure Management,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8817,29.7052,30.3973,30.6742,29.4879,28.5139,29.0756,29.2341,29.5286,29.938,30.1927,30.5861,34.177,35.7767,37.8061,38.4055,40.3097,43.0126,45.6871,48.6775,50.4983,50.7235,53.1044,54.2289,63.2038,64.61,66.2498,66.9632,,45.7866,50.7459
UZB,235,Uzbekistan,5059,Manure Management,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5857,23.0524,23.0,22.5381,22.1476,22.1286,22.3952,22.6238,22.8762,23.1619,23.8571,24.9571,26.3524,27.6952,29.1286,30.8286,32.5143,34.6048,36.8,38.4095,39.0905,,,,,,,,,,
UZB,235,Uzbekistan,5059,Manure Management,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0171,3.068,3.1267,3.1307,2.9245,2.8448,2.8935,2.9155,2.9507,2.9886,3.026,3.06,3.2463,3.4594,3.6435,3.9704,4.2122,4.5454,4.8219,5.1587,5.5066,5.8709,6.1378,6.3872,6.9575,7.1336,7.3401,7.4337,,4.5594,5.1747
UZB,235,Uzbekistan,5059,Manure Management,7230,Emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9277,0.8965,0.8432,0.7781,0.7252,0.711,0.7203,0.7297,0.7387,0.7465,0.7723,0.8113,0.8658,0.9139,0.9777,1.0529,1.1374,1.2203,1.3068,1.4019,1.4529,,,,,,,,,,
UZB,235,Uzbekistan,5059,Manure Management,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.6887,831.7447,851.1233,858.8777,825.6598,798.3885,814.1182,818.5543,826.8004,838.2627,845.3957,856.4122,956.9563,1001.7488,1058.5703,1075.3538,1128.6728,1204.3541,1279.2385,1362.9701,1413.9528,1420.2573,1486.9218,1518.408,1769.7064,1809.0789,1854.9931,1874.9703,,1282.0252,1420.8847
UZB,235,Uzbekistan,5059,Manure Management,724413,Emissions (CO2eq) from CH4 (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.4,645.4667,644.0,631.0667,620.1333,619.6,627.0667,633.4667,640.5333,648.5333,668.0,698.8,737.8667,775.4667,815.6,863.2,910.4,968.9333,1030.4,1075.4667,1094.5333,,,,,,,,,,
UZB,235,Uzbekistan,5059,Manure Management,724313,Emissions (CO2eq) from N2O (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.5228,813.0239,828.584,829.6251,774.9833,753.8609,766.7892,772.6014,781.948,791.968,801.8813,810.9027,860.2675,916.7542,965.5368,1052.1502,1116.2403,1204.5306,1277.8125,1367.0613,1459.2529,1555.7806,1626.5095,1692.6026,1843.7276,1890.4141,1945.1218,1969.9328,,1208.2512,1371.3087
UZB,235,Uzbekistan,5059,Manure Management,724313,Emissions (CO2eq) from N2O (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.8516,237.5597,223.4548,206.1871,192.1677,188.4065,190.8855,193.3645,195.7581,197.8097,204.6484,214.9919,229.4387,242.1758,259.1016,279.0194,301.4161,323.3855,346.2952,371.5129,385.0194,,,,,,,,,,
UZB,235,Uzbekistan,5059,Manure Management,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.2116,1644.7687,1679.7073,1688.5028,1600.6431,1552.2494,1580.9074,1591.1557,1608.7484,1630.2307,1647.277,1667.3149,1817.2238,1918.503,2024.1071,2127.504,2244.9132,2408.8847,2557.051,2730.0313,2873.2056,2976.0379,3113.4313,3211.0106,3613.434,3699.4929,3800.1148,3844.9031,,2490.2765,2792.1934
UZB,235,Uzbekistan,5059,Manure Management,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.2516,883.0264,867.4548,837.2538,812.301,808.0065,817.9522,826.8312,836.2914,846.343,872.6484,913.7919,967.3054,1017.6425,1074.7016,1142.2194,1211.8161,1292.3188,1376.6952,1446.9796,1479.5527,,,,,,,,,,
