code,name,unit,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ROU,Romania,MtCO2,50.68012850393717,53.43299225721784,55.75661811023627,63.85923774278217,69.50600350373094,72.08945622047253,78.694142913386,84.15187664041987,92.0957293175854,100.15223758530172,111.60860724325144,120.06880769608745,125.77292684652484,132.3504673859878,144.8704126658899,150.83001422773825,162.12435190268863,174.59897985159924,178.20631276267784,193.6802742847628,195.81886615093515,196.3418713406007,197.87416703792545,195.4713970684743,200.2620841856921,188.954073794057,194.04805055399905,201.788090972164,211.78569843897768,212.37614052391584,213.75494855585015,171.00436245068695,140.30582181745032,130.32983261733452,121.10630647513716,119.22824597718358,124.34774806164737,127.66458024428532,116.75185253422092,104.14920207541115,88.1620021351256,92.4314450994044,97.92020457962047,98.12130260120944,102.5834357989947,101.83891183743678,100.33214388069216,103.26828258372012,101.4341020665918,98.65207042702993,81.61357053625306,78.00015672994233,86.11008141098917,83.94330438365593,74.80428024903607,75.6494932699803,76.41709091225037,74.20621772142955,77.25930152423302,77.66531259136026,74.90074304935457,71.52706551041517
