code,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ETH,Ethiopia,energy,MtCO2eq,4.844289531,4.850416573,5.05067961,5.173742821,5.111917894,5.186706692,5.222363543,5.362166576,5.490113197,5.598327913,5.838761917,5.822585759,6.061154249,6.101213825,6.29652431,6.708512911,7.097682286,7.337821537,7.623354415,7.957917091,8.208547113,7.599533314,8.233371525,8.737109612,9.218774938,9.707031546,10.08990491,10.48059947,10.69691793,11.20980542,12.29131469,12.70386501,13.31148326,13.80188115,13.66724888,14.22531109,15.10255035,15.82803948,16.182448,16.4281854,17.63384486,18.31509985,19.83263961,22.0823031,22.07807622,24.14739113,25.03107457,26.56661538,28.03477247,
ETH,Ethiopia,total_fuel_combustion,MtCO2eq,4.843401517,4.849409787,5.049651223,5.172696754,5.110990255,5.185771372,5.221440492,5.361182556,5.488994655,5.597222851,5.837574672,5.821415385,6.059943521,6.100009817,6.295303598,6.707102592,7.096024247,7.336139483,7.621586155,7.955901551,8.206506535,7.5984086,8.23190591,8.735527239,9.21706908,9.705137428,10.08797867,10.47852062,10.69476957,11.20747305,12.28844911,12.70086489,13.3083359,13.79859806,13.66397242,14.22179104,15.09838442,15.82347657,16.17780411,16.4231584,17.62810235,18.30954881,19.82653194,22.07502447,22.07115227,24.13987865,25.02365147,26.55862389,28.02680765,
ETH,Ethiopia,coal,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036879795,0.103263664,0.122933048,0.417972601,0.553198914,0.715470728,0.995758443,1.010510281,1.29325657,1.430941456,1.032638238,1.118162829,
ETH,Ethiopia,oil,MtCO2eq,1.325740061,1.224533968,1.317091713,1.341091438,1.194529216,1.201852067,1.183566375,1.273230211,1.341517852,1.371018231,1.509918491,1.372346127,1.472889418,1.364883413,1.406404953,1.660207376,1.885197777,1.9535696,2.056887926,2.19687533,2.240344296,1.414134221,1.822524379,2.099508744,2.356534472,2.62372866,2.788570811,2.961348351,2.956844829,3.243267708,4.091689512,4.265607703,4.629011524,4.870512798,4.482599684,4.782776152,5.396627181,5.811171036,5.849604852,5.786637082,6.399622945,6.652421364,7.71412744,9.357700195,9.098661537,10.6032523,11.06203702,12.78466292,13.82840651,
ETH,Ethiopia,gas,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ETH,Ethiopia,marine_bunkers,MtCO2eq,0.069520128,0.053671348,0.050268999,0.053186132,0.018669,0.052895067,0.037337676,0.031114784,0.0093345,0.0093345,0.012445784,0.012445784,0.031599999,0.031599999,0.031599999,0.040740348,0.012834086,0.012834086,0.012834086,0.02527987,0.025377108,0.018862827,0.012445784,0.015557392,0.028391478,0.028391478,0.015557392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH,Ethiopia,int_aviation_bunkers,MtCO2eq,0.143394921,0.146583663,0.133828096,0.13393376,0.158598701,0.149031876,0.13648793,0.098750135,0.248469418,0.203666438,0.204089682,0.26786752,0.245439762,0.337758691,0.344030811,0.366194411,0.497362673,0.519579108,0.53871246,0.535523418,0.557792982,0.098591348,0.13366901,0.171883177,0.171883177,0.159127609,0.152749825,0.172200463,0.191334114,0.207278424,0.25192321,0.239167642,0.229600817,0.344401225,0.459201634,0.558057433,0.691991193,0.676046883,0.781280466,1.010881283,1.010881283,1.179893004,1.297882155,1.450949566,1.521105188,1.875073239,2.174345021,2.329153487,2.329153487,0.0
ETH,Ethiopia,fugitive,MtCO2eq,0.0008880143,0.001006786,0.0010283872999999,0.0010460665,0.000927639,0.0009353198,0.0009230509999999,0.00098402,0.001118542,0.0011050622999999,0.0011872445,0.0011703738,0.001210728,0.0012040075,0.0012207115,0.0014103193,0.0016580388,0.0016820535,0.00176826,0.00201554,0.0020405774999999,0.0011247142999999,0.0014656153,0.0015823733,0.001705858,0.0018941174999999,0.0019262425,0.0020788449999999,0.002148365,0.0023323775,0.00286558,0.003000125,0.003147355,0.003283085,0.00327646,0.00352005,0.0041659274999999,0.0045629024999999,0.004643885,0.0050269975,0.0057425075,0.0055510349999999,0.0061076724999999,0.0072786375,0.0069239474999999,0.0075124825,0.007423095,0.0079914924999999,0.0079648175,0.00735729
