code,name,fuel,unit,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ETH,Ethiopia,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70001,1.7,1.9,2.2,2.1,2.5,2.6,2.9,2.8,3.0,3.0,2.5,3.6,3.3,2.2,2.4,1.7,1.7,2.6,3.3,3.5,3.600004267,3.900087473,4.200008534,4.300010667,4.600017068,5.200023468,5.601533213,6.431385791,7.053195908,6.580367665,7.126690732,7.687717362,9.369728784,10.77856485,11.49597489,13.19711254,13.10386954,14.06042286,
ETH,Ethiopia,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26697e-06,8.74728e-05,8.53394e-06,1.06674e-05,1.70679e-05,2.34683e-05,0.001533213,0.031385791,0.053195908,0.080367665,0.20869809,0.477900396,0.620843818,0.864060984,0.876861888,1.122212538,1.241687637,1.327026993,1.473597338
ETH,Ethiopia,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH,Ethiopia,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70001,1.7,1.9,2.2,2.1,2.5,2.6,2.9,2.8,3.0,3.0,2.5,3.6,3.3,2.2,2.4,1.7,1.7,2.6,3.3,3.5,3.6,3.9,4.2,4.3,4.6,5.2,5.6,6.4,7.0,6.5,6.917992642,7.209816966,8.748884966,9.914503869,10.619113,12.0749,11.8621819,12.73339586,
