code,Area Code,name,Item Code,Item,Element Code,Element,Source Code,Source,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2030,2050
AZE,52,Azerbaijan,5058,Enteric Fermentation,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4436,95.4893,89.7294,90.6496,93.2353,98.6045,102.7263,106.6456,110.0727,116.1965,119.5937,124.9371,128.969,132.9005,138.2489,141.6119,145.2511,147.9325,150.0204,150.2239,151.6537,153.1477,154.205,154.3489,153.0588,150.8969,148.9306,147.4804,,165.5439,183.3553
AZE,52,Azerbaijan,5058,Enteric Fermentation,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.39,112.45,102.29,104.45,109.84,114.98,119.65,122.94,129.12,135.19,141.19,145.69,150.32,153.68,162.95,167.39,176.58,173.99,175.4,170.6,166.05,176.8085,,,,,,,,,
AZE,52,Azerbaijan,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2812.4208,2673.7004,2512.4232,2538.1888,2610.5871,2760.9272,2876.3363,2986.0774,3082.037,3253.5013,3348.6234,3498.2378,3611.1333,3721.2147,3870.9704,3965.1319,4067.032,4142.111,4200.5704,4206.2696,4246.3027,4288.1357,4317.7395,4321.7679,4285.6476,4225.1142,4170.0576,4129.4499,,4635.2284,5133.9475
AZE,52,Azerbaijan,5058,Enteric Fermentation,724413,Emissions (CO2eq) from CH4 (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090.92,3148.6,2864.12,2924.6,3075.52,3219.44,3350.2,3442.32,3615.36,3785.32,3953.32,4079.32,4208.96,4303.04,4562.6,4686.92,4944.24,4871.72,4911.2,4776.8,4649.4,4950.638,,,,,,,,,
AZE,52,Azerbaijan,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2812.4208,2673.7004,2512.4232,2538.1888,2610.5871,2760.9272,2876.3363,2986.0774,3082.037,3253.5013,3348.6234,3498.2378,3611.1333,3721.2147,3870.9704,3965.1319,4067.032,4142.111,4200.5704,4206.2696,4246.3027,4288.1357,4317.7395,4321.7679,4285.6476,4225.1142,4170.0576,4129.4499,,4635.2284,5133.9475
AZE,52,Azerbaijan,5058,Enteric Fermentation,723113,Emissions (CO2eq) (AR5),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090.92,3148.6,2864.12,2924.6,3075.52,3219.44,3350.2,3442.32,3615.36,3785.32,3953.32,4079.32,4208.96,4303.04,4562.6,4686.92,4944.24,4871.72,4911.2,4776.8,4649.4,4950.638,,,,,,,,,
AZE,52,Azerbaijan,5059,Manure Management,7225,Emissions (CH4),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3242,4.0682,3.8119,3.8182,3.9126,4.0987,4.226,4.3505,4.4758,4.7486,4.8046,4.9893,5.1302,5.2735,5.5229,5.6421,5.7762,5.8495,5.8791,5.8756,5.9162,5.9704,6.0374,6.0046,5.9074,5.8285,5.7195,5.6612,,6.7347,7.573
AZE,52,Azerbaijan,5059,Manure Management,7225,Emissions (CH4),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11,11.84,11.36,11.64,12.37,12.94,13.52,13.99,14.59,15.28,15.97,16.56,17.21,17.69,18.12,18.68,20.57,19.52,19.74,20.01,19.37,16.9678,,,,,,,,,
AZE,52,Azerbaijan,5059,Manure Management,7230,Emissions (N2O),3050,FAO TIER 1,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1421,0.108,0.0939,0.0857,0.0842,0.0836,0.0851,0.088,0.0878,0.0899,0.0926,0.0965,0.1004,0.1033,0.1055,0.1071,0.1101,0.1121,0.1105,0.1109,0.1128,0.1152,0.12,0.1202,0.1187,0.1195,0.1178,0.1185,,0.137,0.1605
AZE,52,Azerbaijan,5059,Manure Management,7230,Emissions (N2O),3051,UNFCCC,kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.93,0.83,0.79,0.81,0.94,1.07,1.92,1.95,1.99,2.04,2.07,2.12,2.15,2.17,2.21,2.23,2.24,2.25,2.21,1.98,2.1797,,,,,,,,,
