code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
SYR,Syrian Arab Republic,CAIT,Total excluding LUCF,All GHG,58.51753297,62.88374148,64.03583256,64.52266854,67.93447245,72.0869484,75.31282844,75.76063872,79.02284276,78.006686,78.01273064,78.52766157,79.14229699,79.48643375,81.80801164,92.93707413,96.91345872,100.5883097,101.6992498,96.47122029,95.97998805,89.56839125,75.93001291,56.28190608,49.10380995,44.38148161,44.92629816,47.54163201,46.31937496
SYR,Syrian Arab Republic,CAIT,Total including LUCF,All GHG,57.84639426,62.21260277,63.36469385,63.85152983,67.26333374,71.41580969,74.64072844,75.08853872,78.35074276,77.334586,77.34063064,77.85556157,78.47019699,78.81433375,81.13591164,92.26497413,96.24135872,99.91717097,101.0271498,95.79912029,95.30788805,88.89246265,75.26365267,55.60597748,48.42788135,43.70555301,44.93012676,47.54546061,46.32320356
SYR,Syrian Arab Republic,CAIT,Energy ,All GHG,47.48755566,51.77194934,52.71152968,53.48891003,56.3473037,59.91311071,62.80320082,62.80458425,65.58967435,64.40676445,64.64385456,65.46306051,65.47538646,64.91012574,66.52515836,76.65819098,79.63826874,82.58093317,84.2697176,79.22150203,79.27828646,72.20790097,58.28486215,39.83430333,32.76438451,27.98505069,28.96016592,31.45954115,30.13509137
SYR,Syrian Arab Republic,CAIT,Industrial Processes ,All GHG,1.495799858,1.514000484,1.613201111,1.956401737,1.970602364,1.97080299,1.98320477,2.114606551,2.021008331,2.222410111,2.024811891,2.239482082,2.187152272,2.313822463,2.362492653,2.414162844,2.65561936,2.992075875,3.23853239,3.371988906,3.845445421,3.540908831,3.93537224,3.31983565,3.33229906,3.479762469,2.894332457,3.008102444,3.121872432
SYR,Syrian Arab Republic,CAIT,Agriculture ,All GHG,6.2442011,6.1833511,6.172197,5.4139878,5.8287332,6.2907373,6.4779652,6.65683,7.0913819,6.920573,6.7509655,6.0966547,6.6159284,7.2632901,7.7857996,8.5947937,9.1912484,9.4285828,8.4458864,7.9742203,6.7943515,7.7170018,7.5665239,6.9438375,6.7825218,6.6513889,6.6909946,6.5776576,6.4505547
SYR,Syrian Arab Republic,CAIT,Waste ,All GHG,3.289976346,3.414440556,3.538904766,3.663368976,3.787833187,3.912297397,4.048457657,4.184617916,4.320778176,4.456938436,4.593098695,4.728464278,4.86382986,4.999195443,5.134561025,5.269926608,5.428322219,5.58671783,5.745113442,5.903509053,6.061904664,6.102579642,6.143254619,6.183929597,6.224604574,6.265279551,6.380805186,6.496330821,6.611856456
SYR,Syrian Arab Republic,CAIT,Land-Use Change and Forestry ,All GHG,-0.67113871,-0.67113871,-0.67113871,-0.67113871,-0.67113871,-0.67113871,-0.6721,-0.6721,-0.6721,-0.6721,-0.6721,-0.6721,-0.6721,-0.6721,-0.6721,-0.6721,-0.6721,-0.67113871,-0.6721,-0.6721,-0.6721,-0.6759286,-0.666360244,-0.6759286,-0.6759286,-0.6759286,0.0038286,0.0038286,0.0038286
SYR,Syrian Arab Republic,CAIT,Bunker Fuels ,All GHG,3.726,3.901,4.057,3.981,4.093,4.093,3.932,3.996,4.112,4.098,4.133,3.854,3.932,3.681,3.925,3.537,3.8,3.426,3.368,3.57,3.562,2.655,1.777,1.811,1.779,1.475,1.267,1.194,1.157
SYR,Syrian Arab Republic,CAIT,Electricity/Heat ,All GHG,7.953,8.031,8.431,8.687,10.465,11.501,12.653,13.532,14.699,15.744,16.292,17.09,18.808,20.338,20.281,23.268,24.802,26.488,28.068,29.552,29.268,26.418,21.782,14.926,12.615,11.952,12.287,12.813,12.679
SYR,Syrian Arab Republic,CAIT,Manufacturing/Construction ,All GHG,2.971,3.668,3.906,4.228,4.638,4.976,5.318,4.837,6.074,5.822,5.365,5.555,5.347,5.733,4.5,6.314,6.885,7.531,7.587,6.026,7.347,6.565,5.014,3.235,3.003,2.666,2.771,3.031,2.86
