code,name,region_ar6_6,region_ar6_10,region_ar6_22,region_ar6_dev,year,sector_title,subsector_title,gas,gwp100_ar5,gwp100_ar6,value_native,value_ar5,value_ar6
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,AFOLU,Enteric Fermentation (CH4),CH4,28,27.0,945.61,26477.08,25531.47
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,AFOLU,"Managed soils and pasture (CO2, N2O)",N2O,265,273.0,35.2825323,9349.8710595,9632.1313179
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,AFOLU,"Manure management (N2O, CH4)",CH4,28,27.0,47.102002,1318.856056,1271.754054
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,AFOLU,"Manure management (N2O, CH4)",N2O,265,273.0,0.1464784,38.816776,39.9886032
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Buildings,Non-CO2 (all buildings),HFC-152a,138,164.0,0.0,0.0,0.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Buildings,Non-CO2 (all buildings),HFC-227ea,3350,3600.0,0.0,0.0,0.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Buildings,Residential,CO2,1,1.0,12582.5,12582.5,12582.5
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Buildings,Residential,CH4,28,27.0,1.75,49.0,47.25
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Buildings,Residential,N2O,265,273.0,0.105,27.825,28.665
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Energy systems,Electricity & heat,CO2,1,1.0,1174962.3,1174962.3,1174962.3
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Energy systems,Electricity & heat,CH4,28,27.0,22.182,621.096,598.914
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Energy systems,Electricity & heat,N2O,265,273.0,2.4375,645.9375,665.4375
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Energy systems,Oil and gas fugitive emissions,CO2,1,1.0,12236770.499494,12236770.499494,12236770.499494
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Energy systems,Oil and gas fugitive emissions,CH4,30,29.8,313410.29802,9402308.9406,9339626.880996
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Energy systems,Oil and gas fugitive emissions,N2O,265,273.0,168.88763,44755.22195,46106.32299
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Energy systems,Other (energy systems),N2O,265,273.0,65.2221982,17283.882523,17805.660108599997
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Energy systems,Petroleum refining,CO2,1,1.0,3096.0,3096.0,3096.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Energy systems,Petroleum refining,CH4,28,27.0,0.12,3.36,3.24
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Energy systems,Petroleum refining,N2O,265,273.0,0.024,6.36,6.5520000000000005
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Cement,CO2,1,1.0,50388.0,50388.0,50388.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Chemicals,CO2,1,1.0,190490.00605,190490.00605,190490.00605
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Chemicals,CH4,30,29.8,27.159,814.77,809.3382
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Chemicals,N2O,265,273.0,16.4593338,4361.723457,4493.3981274
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Metals,C2F6,11100,12400.0,0.0,0.0,0.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Metals,CF4,6630,7380.0,0.0,0.0,0.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Other (industry),CO2,1,1.0,816423.1,816423.1,816423.1
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Other (industry),CH4,28,27.0,14.553,407.484,392.931
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Other (industry),N2O,265,273.0,1.4553,385.6545,397.2969
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Other (industry),HFC-125,3170,3740.0,0.0,0.0,0.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Other (industry),HFC-134a,1300,1530.0,0.0,0.0,0.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Other (industry),HFC-143a,4800,5810.0,0.0,0.0,0.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Other (industry),HFC-245fa,858,962.0,0.0,0.0,0.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Other (industry),HFC-32,677,771.0,0.0,0.0,0.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Other (industry),HFC-365mfc,804,914.0,0.0,0.0,0.0
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Waste,CO2,1,1.0,0.878359,0.878359,0.878359
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Waste,CH4,28,27.0,2410.807083,67502.598324,65091.791241000006
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Industry,Waste,N2O,265,273.0,5.092601725,1349.539457125,1390.280270925
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Transport,Road,CO2,1,1.0,233402.87,233402.87,233402.87
QAT,Qatar,Middle East,Middle East,Middle East,developing,1970,Transport,Road,CH4,28,27.0,50.185089,1405.182492,1354.9974029999998
