code,name,Year,unit,Total CO2 emissions from fossil-fuels and cement production (MtCO2),Emissions from solid fuel consumption,Emissions from liquid fuel consumption,Emissions from gas fuel consumption,Emissions from cement production,Emissions from gas flaring,Per capita CO2 emissions (tCO2),Emissions from bunker fuels (not included in the totals)
RUS,RUSSIAN FEDERATION,1992,MtCO2,2078.479333333333,616.528,583.1906666666666,834.2803333333333,30.767,13.713333333333331,0.0139699999999999,21.85333333333333
RUS,RUSSIAN FEDERATION,1993,MtCO2,1938.2696666666664,550.6673333333332,535.3956666666667,815.32,24.882,12.004666666666663,0.0130166666666666,18.560666666666663
RUS,RUSSIAN FEDERATION,1994,MtCO2,1698.224,517.0403333333334,402.1856666666666,750.4163333333332,18.549666666666663,10.032,0.0114033333333333,15.455
RUS,RUSSIAN FEDERATION,1995,MtCO2,1631.3256666666666,497.9553333333333,379.038,725.131,18.20133333333333,11.0,0.0109633333333333,14.406333333333333
RUS,RUSSIAN FEDERATION,1996,MtCO2,1612.82,503.954,354.85633333333334,728.9883333333332,13.863666666666663,11.154,0.0108533333333333,13.508
RUS,RUSSIAN FEDERATION,1997,MtCO2,1525.8723333333332,453.519,335.5403333333333,713.5223333333332,13.313666666666666,9.980666666666666,0.0103033333333333,13.390666666666666
RUS,RUSSIAN FEDERATION,1998,MtCO2,1495.369333333333,427.614,330.35566666666665,712.1436666666666,12.965333333333332,12.290666666666668,0.0101199999999999,12.573
RUS,RUSSIAN FEDERATION,1999,MtCO2,1530.991,459.2023333333333,323.763,720.3863333333333,14.160666666666666,13.478666666666664,0.0103766666666666,12.998333333333331
RUS,RUSSIAN FEDERATION,2000,MtCO2,1557.7576666666664,464.2806666666666,333.4613333333333,730.565,16.15533333333333,13.295333333333332,0.0105966666666666,13.665666666666668
RUS,RUSSIAN FEDERATION,2001,MtCO2,1557.3653333333332,446.633,334.477,744.9933333333332,17.603666666666665,13.654666666666666,0.01067,14.054333333333332
RUS,RUSSIAN FEDERATION,2002,MtCO2,1556.9436666666666,448.118,323.7703333333333,745.7926666666666,18.799,20.463666666666665,0.0107066666666666,14.582333333333333
RUS,RUSSIAN FEDERATION,2003,MtCO2,1604.097,449.7606666666666,329.3216666666666,784.597,20.44533333333333,19.97233333333333,0.0110733333333333,14.820666666666666
RUS,RUSSIAN FEDERATION,2004,MtCO2,1601.9703333333332,438.053,326.8833333333333,793.8956666666667,22.78833333333333,20.353666666666665,0.01111,14.553
RUS,RUSSIAN FEDERATION,2005,MtCO2,1614.943,433.598,331.6243333333333,800.7853333333333,24.18533333333333,24.75,0.0112199999999999,15.73
RUS,RUSSIAN FEDERATION,2006,MtCO2,1669.1106666666665,449.339,346.3166666666666,821.4836666666666,27.291,24.684,0.0116233333333333,16.61733333333333
RUS,RUSSIAN FEDERATION,2007,MtCO2,1666.7346666666665,428.681,339.38666666666666,838.332,29.890666666666664,30.448,0.0115866666666666,16.767666666666663
RUS,RUSSIAN FEDERATION,2008,MtCO2,1714.823,453.871,370.0583333333333,838.816,26.70433333333333,25.37333333333333,0.0119533333333333,17.860333333333333
RUS,RUSSIAN FEDERATION,2009,MtCO2,1573.902,368.566,358.8566666666666,802.4463333333332,22.07333333333333,21.96333333333333,0.011,17.88233333333333
RUS,RUSSIAN FEDERATION,2010,MtCO2,1670.3793333333333,394.5443333333333,343.519,878.361,25.13133333333333,28.823666666666664,0.01166,23.884666666666664
RUS,RUSSIAN FEDERATION,2011,MtCO2,1763.245,400.466,397.144,906.8656666666666,28.02433333333333,30.745,0.01232,29.194
RUS,RUSSIAN FEDERATION,2012,MtCO2,1830.664,456.8043333333333,424.886,886.5486666666666,30.767,31.661666666666665,0.01276,25.79133333333333
RUS,RUSSIAN FEDERATION,2013,MtCO2,1778.3993333333333,421.608,386.2063333333333,904.9626666666668,33.16133333333333,32.461,0.0123933333333333,34.92133333333333
RUS,RUSSIAN FEDERATION,2014,MtCO2,1705.1906666666664,404.811,393.68266666666665,851.4146666666667,34.18066666666667,21.101666666666663,0.01188,64.47833333333332
