code,name,unit,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
SEN,Senegal,MtCO2,0.387982703412073,0.827982703412073,0.8132565616797893,0.8132565616797893,0.8608934908136493,0.9231673490813658,1.6932565616797894,1.718893490813649,0.6996493700787396,0.098197086614173,0.4905006824146989,1.3080186614173213,1.3520186614173213,1.4542987401574792,1.5498104986876635,1.85032847769029,2.5798761942257222,1.7709837933894443,2.2389639852273397,2.6215030787584577,2.890240895342552,3.338869201472093,3.282244111452739,3.038783369246548,2.613311276072849,3.286558287486617,2.652433278051579,2.638364437196345,2.4263381704120386,2.7127816666096005,3.664542346297353,3.141088438538611,3.381665483129149,3.4251573980377743,3.5412842248844463,3.839742778924727,3.4326170913282894,3.66681354384686,3.1846843966504164,3.33599123782742,3.606216010138867,3.9048920451588662,4.261198775323416,4.44015390614026,4.931098154521513,5.242035835894036,5.5429498394644,4.4256082657677736,4.866070223036696,4.743744684926867,5.261494479564694,6.8673853765,7.824527472579217,7.367486814795946,7.85838413945266,8.730709974987366,9.85258186049533,10.022987071077749,10.753623993876683,11.338638576164865,11.27373132886418,10.45881535217365
