code,name,fuel,unit,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
SEN,Senegal,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48792,2.4,2.5,2.3,2.8,2.8,2.9,2.9,2.5,2.6,2.6,2.4,2.9,2.933689057,3.5672541,3.88442536,3.901067172,3.567378115,3.767378115,4.167378115,4.384222643,4.384222643,4.736824596,4.74780729,5.263183061,5.718096529,5.85104461,6.045380799,6.142143479,5.97832888,6.414629257,6.804080241,6.532751741,6.865737904,7.687655067,9.139650053,8.718145105,9.241775439,9.558694385,
SEN,Senegal,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252601953,0.263584647,0.278960418,0.333873886,0.366821967,0.661158156,0.557920836,0.694106237,0.630406614,0.698499314,0.766592015,0.762198937,1.030176662,1.076303975,1.129020904,1.346478238,1.541970184,1.954919464
SEN,Senegal,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033689057,0.0672541,0.08442536,0.101067172,0.067378115,0.067378115,0.067378115,0.084222643,0.084222643,0.084222643,0.084222643,0.084222643,0.084222643,0.084222643,0.084222643,0.084222643,0.084222643,0.084222643,0.067378115,0.053902492,0.101067172,0.101067172,0.104436078,0.101067201,0.101067201,0.101067201,
SEN,Senegal,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48792,2.4,2.5,2.3,2.8,2.8,2.9,2.9,2.5,2.6,2.6,2.4,2.9,2.9,3.5,3.8,3.8,3.5,3.7,4.1,4.3,4.3,4.4,4.4,4.9,5.3,5.4,5.3,5.5,5.2,5.7,6.038202812,5.712257234,6.002471795,6.556411234,7.95891,7.488057,7.79423,7.915657,
