code,name,unit,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
NCL,New Caledonia,MtCO2,0.5903333333333334,0.8616666666666667,0.8873333333333333,0.5646666666666667,0.6196666666666667,1.1,1.232,1.5106666666666666,1.4740000000000002,1.840666666666667,1.5583333333333331,2.394333333333333,2.4200000000000004,1.705,2.599458503937009,2.782732362204725,2.529762099737532,2.3901602839240352,2.1405287305777283,1.5424062977882935,1.6410654749163254,2.0000579853776905,1.3913358505258373,1.262704297179534,1.1520355167617815,1.2030280272231466,1.4520113302880937,1.4018414884245054,1.4555465304480026,1.50233140240194,1.6407102588557267,1.577502700613125,1.7598975353324855,1.5766153091784698,1.8295749402663115,1.9726159022229144,2.064633330549999,2.185504259477593,1.8187927384640856,1.8113333333333332,2.057,2.2220697791455057,1.8780080513909112,2.393979211080193,2.7275411311782776,2.5167429014842324,2.811744148008176,2.7086115653110543,2.928918175824476,2.8501074637040467,2.934784159158243,3.5591833587321733,3.5422641134478368,3.6405101611913984,3.8515317007532937,4.87681368199542,4.7398056922436,5.31910502248576,5.349049901832011,5.789530099770377,8.71263004067302,8.699012184685607
