code,name,unit,sector,source,subsource,gas,year,value
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,1990,17.6081970323973
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,1991,13.6207469354026
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,1992,12.2158436950293
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,1993,12.7682002028447
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,1994,12.640119822924
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,1995,13.2173517827464
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,1996,13.3078973625944
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,1997,13.3443499554956
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,1998,13.4903102757654
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,1999,12.9065965449609
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2000,12.6986865037434
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2001,12.7979740327669
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2002,12.4461105959659
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2003,11.9908343631591
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2004,12.4702058475388
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2005,12.3275140765441
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2006,12.908080956992
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2007,13.5481523994758
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2008,13.8003874069039
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2009,13.5437417430234
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2010,12.9928476097006
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2011,13.4343117317297
POL,Poland,MtCO2eq,Agriculture,AgSoils,,N2O,2012,13.4575784205121
