code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
CPV,Cabo Verde,CAIT,Total excluding LUCF,All GHG,0.238018645,0.251157418,0.286669192,0.292743865,0.276930039,0.312570712,0.296889948,0.313266784,0.34336102,0.376773656,0.400214292,0.431374554,0.467441015,0.496433976,0.536312337,0.641668099,0.703275948,0.663222597,0.681677546,0.731046895,0.771066543,0.763261483,0.731667623,0.715382763,0.714823602,0.724573542,0.771387408,0.796782973,0.829108139
CPV,Cabo Verde,CAIT,Total including LUCF,All GHG,-0.272472255,-0.259333482,-0.223821708,-0.217747035,-0.233560861,-0.197920188,-0.213600952,-0.197224116,-0.16712988,-0.133717244,-0.110276608,0.368454554,0.404521015,0.433513976,0.473392337,0.578748099,0.640355948,0.600302597,0.618757546,0.668126895,0.708146543,0.700341483,0.668747623,0.652462763,0.651903602,0.661653542,0.708467408,0.733862973,0.766188139
CPV,Cabo Verde,CAIT,Energy ,All GHG,0.109406384,0.114089888,0.121773392,0.125456896,0.1291404,0.139823904,0.158808447,0.16479299,0.181777533,0.212762076,0.243746619,0.270959669,0.30417272,0.33338577,0.36159882,0.46781187,0.530174338,0.489536805,0.505899272,0.542261739,0.573624206,0.603554164,0.568484122,0.54841408,0.545344038,0.551273997,0.594875929,0.637477862,0.668079795
CPV,Cabo Verde,CAIT,Industrial Processes ,All GHG,0.000246481,0.000334828,0.000423174,0.000511521,0.000599868,0.000688215,0.001050193,0.001412172,0.00177415,0.002136128,0.002498106,0.002783246,0.003068385,0.003353524,0.003638663,0.003923803,0.004542271,0.005160739,0.005779207,0.006397675,0.007016144,0.008066719,0.009117295,0.010167871,0.011218446,0.012269022,0.013480712,0.014692401,0.015904091
CPV,Cabo Verde,CAIT,Agriculture ,All GHG,0.0925355,0.1000421,0.1269217,0.1283642,0.1079182,0.1319267,0.0989068,0.1109445,0.1256996,0.1297731,0.1238746,0.1268218,0.1286752,0.1274551,0.1381204,0.1362631,0.1342852,0.1336461,0.1345153,0.1462989,0.1537328,0.1144388,0.116356,0.1185822,0.1195341,0.1217951,0.1232563,0.1042992,0.1042717
CPV,Cabo Verde,CAIT,Waste ,All GHG,0.03583028,0.036690603,0.037550925,0.038411248,0.03927157,0.040131893,0.038124508,0.036117122,0.034109737,0.032102352,0.030094967,0.030809839,0.03152471,0.032239582,0.032954454,0.033669326,0.034274139,0.034878953,0.035483767,0.03608858,0.036693394,0.0372018,0.037710206,0.038218612,0.038727018,0.039235424,0.039774467,0.04031351,0.040852553
CPV,Cabo Verde,CAIT,Land-Use Change and Forestry ,All GHG,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.5104909,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292,-0.06292
CPV,Cabo Verde,CAIT,Bunker Fuels ,All GHG,0.058,0.06,0.065,0.067,0.067,0.071,0.083,0.085,0.091,0.097,0.104,0.117,0.114,0.084,0.091,0.229,0.239,0.282,0.333,0.236,0.259,0.342,0.329,0.318,0.386,0.374,0.375,0.401,0.421
CPV,Cabo Verde,CAIT,Electricity/Heat ,All GHG,0.031,0.04,0.045,0.05,0.053,0.056,0.06,0.064,0.071,0.077,0.094,0.112,0.143,0.151,0.163,0.174,0.201,0.149,0.206,0.214,0.236,0.236,0.213,0.212,0.218,0.224,0.244,0.267,0.28
CPV,Cabo Verde,CAIT,Manufacturing/Construction ,All GHG,0.003,0.003,0.003,0.003,0.003,0.006,0.019,0.019,0.019,0.028,0.028,0.028,0.028,0.04,0.032,0.001,0.002,0.002,0.003,0.003,0.003,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0
