code,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CHN,Asia (excl. China),gas,MtCO2eq,8.755053886,9.184747064,10.89040465,12.86317706,14.03695389,15.16689979,16.74224975,18.3677199,20.72650629,24.28200952,26.73123827,29.62252291,32.67429163,38.33190203,46.04818666,50.7391096,60.23342529,63.9048977,67.09361677,88.38403744,108.9858346,118.8622472,131.4327143,151.058166,169.5546613,180.9936369,202.4674158,223.9506128,237.7851595,243.4343227,266.0795212,292.6649592,323.6959052,342.7096224,361.6990095,391.8047463,400.0574851,417.1860042,428.6124592,454.7862625,460.2620594,464.9797475,470.4996748,487.2613018,497.7415795,507.4915419,502.9143843,527.7375781,547.83355,
CHN,People's Rep. of China,gas,MtCO2eq,7.368577125,9.536459779,11.78097724,14.83132896,17.43541273,19.8968067,23.87362077,26.98470087,28.53553182,28.1402884,25.075942,23.52423805,24.0655033,24.92397922,16.23492778,17.28821543,18.10060836,17.91111306,19.12005628,19.84030118,19.95754374,20.9229596,25.14372391,23.97047606,26.87526445,25.87474542,30.01897364,29.03837556,31.70902073,35.89033638,42.22219668,43.47132668,52.69509314,64.01723716,71.77778765,94.45331079,117.7708194,136.0965195,152.2819102,225.8950894,234.1465293,259.9392496,301.4953079,332.0249852,351.5590635,382.2113661,444.3847858,526.4992736,573.7799515,
CHN,"China (incl. Hong Kong, China)",gas,MtCO2eq,7.420918394,9.593914227,11.8456213,14.90614933,17.51696552,19.99232992,23.97871112,27.11140982,28.68826232,28.31868704,25.28021099,23.77027634,24.3653091,25.27339985,16.63857075,17.74567254,18.63587636,18.53067505,19.81216357,20.60252364,20.77959962,21.84469344,26.11557481,25.01978726,28.04986825,30.9858021,37.3925063,36.03261603,39.33481496,42.97340434,49.38414909,50.34647787,57.61586804,70.52491385,78.30357343,101.24936,123.8499195,142.9627666,158.7727239,233.8646083,240.6530719,265.9864372,307.23435,337.5556732,358.4120761,389.2215583,451.3609353,533.2653424,580.7317956,
CHN,Asia (excl. China),marine_bunkers,MtCO2eq,14.57240707,20.4252747,20.77958063,17.37158447,15.59271551,17.74468091,18.69532782,21.51299549,21.59128131,20.85014811,19.92124902,21.27206986,21.24911776,22.18349876,20.89211436,33.18577776,34.19341335,39.69281442,40.70581607,46.26526794,43.16937871,52.85568604,48.5964068,50.77933509,52.29308171,57.84465816,66.54700929,70.6310502,80.95531522,78.09398723,80.11385903,79.5822003,85.02502797,92.72945148,99.48703244,108.9954788,119.0750663,128.9339728,132.6521646,146.5442042,152.0100614,147.4619072,148.6298852,148.5669404,158.0398503,170.0590337,176.4452303,174.9578299,167.6246066,0.0
CHN,People's Rep. of China,marine_bunkers,MtCO2eq,2.408285421,2.458069205,2.610531839,2.663426907,2.819000825,2.8750075,3.033693026,3.092810986,3.25460812,3.316837687,3.481746106,3.547087281,3.715106983,3.783559766,3.954691076,4.026255143,4.200498062,4.275173413,4.452527939,4.338236335,6.103315332,9.921933949,8.0577522,8.758842267,8.956198969,10.22512396,6.611087943,7.334185871,7.445422501,9.578261943,10.15146428,11.25383816,11.43896563,14.51062428,16.30885887,18.85931674,22.03566387,22.22342268,23.09354051,27.91583308,29.47958794,28.76062635,24.96284872,23.15410382,29.84166203,31.2823848,32.90769185,35.17554499,33.96903683,0.0
CHN,"China (incl. Hong Kong, China)",marine_bunkers,MtCO2eq,4.405592603,5.861798362,6.278802366,5.146124844,4.53627463,5.208124421,4.884563339,4.806743194,6.301571552,6.200987058,6.13811066,6.620235442,6.827533993,4.786597558,7.093659776,6.655717477,7.062630203,7.642730204,8.744849713,8.90826232,10.00972253,14.70743427,12.99308876,14.11110542,16.19620392,17.69110849,13.35989094,16.33332123,18.72586414,20.30377185,22.0305981,26.98335178,28.4735925,38.81953845,34.29078409,41.90942812,48.30394845,43.94016516,55.77992062,66.9115092,58.76565827,55.3063562,52.61403925,47.33597063,57.3172188,59.91073306,67.27623459,70.01924253,64.76581234,0.0
CHN,Asia (excl. China),int_aviation_bunkers,MtCO2eq,14.86397215,16.80699611,16.74881631,11.91624282,12.94994018,11.34572754,12.29073623,13.03678603,13.31838317,13.52926088,13.22287268,14.18703842,14.21216069,14.9936703,15.01680364,16.87771627,18.12431287,19.48518479,21.06131253,22.02417109,21.27236596,23.79524168,26.53624723,29.79679392,31.25443015,32.88145057,35.20973514,36.07113623,37.46997512,40.13888195,41.15826435,42.44393846,41.56864787,47.93036647,51.13965053,54.48397134,57.21288407,56.16478307,55.63769778,61.9346963,65.39468071,68.00022978,72.5017688,73.52337143,75.97869846,80.86251884,86.52790962,90.79271843,92.31499729,0.0
CHN,People's Rep. of China,int_aviation_bunkers,MtCO2eq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102044841,0.207278424,0.491264341,0.637265968,0.714275453,0.847733433,0.952967016,1.058200899,1.163434482,1.284347924,1.304306954,1.156305548,1.350169078,1.7506833,2.069930269,2.218255404,2.190116968,3.516223125,3.306468094,3.411690751,4.216125695,5.36865789,6.1333756,5.590142654,8.186336839,10.07335679,11.84320872,12.01587737,11.0723674,12.79905216,15.5586649,17.49193538,18.41694514,19.71195886,21.46639395,23.34724745,25.78618983,28.62936156,31.13212997,32.11664845,0.0
CHN,"China (incl. Hong Kong, China)",int_aviation_bunkers,MtCO2eq,1.42543843,1.486027527,1.667794815,1.811295101,1.846373062,2.126996449,2.037707176,2.018573824,2.206718897,2.369352834,2.583009042,2.892506094,3.060830114,3.32279563,3.427553433,3.918643986,4.189700848,5.057081246,5.806208043,6.983737983,6.197956397,8.02134774,9.317943136,10.77562736,11.52665442,11.83016164,13.7270808,12.90824606,12.01215396,12.60612174,14.21147749,16.99795776,15.55864394,21.70089493,24.93363085,26.00830255,26.71989529,25.36501721,26.99922396,31.91134398,35.05639668,35.75499436,37.25728651,39.68457974,42.52210322,45.34052478,49.30258581,52.48617164,52.84401067,0.0
CHN,Asia (excl. China),fugitive,MtCO2eq,41.36233703,44.34135066,47.88817724,50.48185219,52.48084113,59.1224451,65.95971041,65.62670044000001,69.91802569,72.59854078,72.93232314,70.14835028,77.06757908,85.2350768,84.39644355,82.89073076000001,85.75494726,86.88717926999999,93.35178887,104.0320184,112.083962,105.0199289,104.607814,104.8917881,107.165388,111.3177943,116.7540359,113.4389009,115.9479071,117.1580335,119.1693298,120.3012775,127.3160114,134.8254541,143.2719768,150.5244877,151.5115543,156.12539230000002,163.3054222,168.5969727,179.1701655,189.4731873,192.3122815,196.9395878,197.6290624,200.0755046,192.3322642,193.2446477,199.9000642,193.8420697
CHN,People's Rep. of China,fugitive,MtCO2eq,56.133872,59.56370963,61.81662625,63.18632315,73.96792485,75.77523375,85.73462338,96.25302838,99.0785732,100.2274467,98.0475567,103.527552,110.4121633,121.3639521,125.3588443,129.1204898,133.9717219,140.796983,150.6652453,156.0938263,157.0280528,160.85995300000002,170.1984108,184.9113835,209.6926167,216.2643215,211.7035922,209.0266213,207.3099083,219.474994,234.468577,245.582097,289.17407799999995,335.64914150000004,379.9884547,415.1996985,452.5716015,465.1184028,493.4058163,541.3274768,590.9428645,589.6282120000001,611.7005294999999,621.2101295,610.825891,566.2021417999999,578.006426,609.8818053,633.3981963,647.4963445
CHN,"China (incl. Hong Kong, China)",fugitive,MtCO2eq,56.133872,59.56370963,61.81662625,63.18632315,73.96792485,75.77523375,85.73462338,96.25302838,99.0785732,100.2274467,98.0475567,103.527552,110.4121633,121.3639521,125.3588443,129.1204898,133.9717219,140.796983,150.6652453,156.0938263,157.0280528,160.85995300000002,170.1984108,184.9113835,209.6926167,216.2643215,211.7035922,209.0266213,207.3099083,219.474994,234.468577,245.582097,289.17407799999995,335.64914150000004,379.9884547,415.1996985,452.5716015,465.1184028,493.4058163,541.3274768,590.9428645,589.6282120000001,611.7005294999999,621.2101295,610.825891,566.2021417999999,578.006426,609.8818053,633.3981963,647.4963445
