code,name,unit,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CZE,Czech Republic,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.95018610668373,130.52909382386466,145.73150019456122,130.54544882010867,124.99034428842975,123.43529606066303,122.28805251855684,118.10742309684083,113.58713451590818,109.70881521251226,118.44804570924822,118.73952607752436,121.6432836969746,119.96305643918492,114.69353671027706,109.57089948186432,119.6175675475077,124.77407447426312,128.23148298691942,113.63497504903796,119.70858095364446,118.733846334257,110.02131556970068,106.57884429271382,101.9557551871067,103.17779326617108,103.83515316262292,106.02722252143047,107.77195015455035,103.5894142761544,
