code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
NER,Niger,CAIT,Total excluding LUCF,All GHG,13.35159409,13.871682,14.41887341,15.13560601,15.69237112,16.34037482,17.13134918,17.77357025,18.62913051,19.39080487,20.20866264,21.08089517,21.90085541,22.82850615,23.72206489,24.64775273,25.6244115,26.86350448,28.13226705,29.51263082,29.6681287,31.28943162,33.74825934,35.58466336,37.80797248,39.60755929,41.3261917,43.05087151,45.05268152
NER,Niger,CAIT,Total including LUCF,All GHG,19.16235806,19.68244596,20.22963737,20.94636997,21.50313508,22.15113878,22.94879763,23.53278091,24.52294762,25.1633845,26.02061707,22.31224067,23.13220091,24.05985165,24.95341039,25.87909823,26.855757,28.09484998,29.36361255,30.74397632,30.8994742,32.51916782,34.97799554,36.81439956,39.03770868,40.83729549,42.5702939,44.29497371,46.29678372
NER,Niger,CAIT,Energy ,All GHG,1.502432043,1.544699332,1.57597462,1.724497909,1.777757198,1.834680486,1.986812178,2.06199987,2.184819562,2.241687254,2.293698946,2.332486774,2.403274602,2.51006243,2.586850258,2.592638086,2.651208466,2.789778845,2.892349225,3.182919605,3.538489985,4.10287751,5.132265036,5.589652561,6.323040087,6.850427612,6.877466954,7.003506296,7.249545638
NER,Niger,CAIT,Industrial Processes ,All GHG,0.011324363,0.015292218,0.022271073,0.026231927,0.030192782,0.034153637,0.049772586,0.065401534,0.081020483,0.096639431,0.11522838,0.123833793,0.132399207,0.13801462,0.143630033,0.152155446,0.176250166,0.194554887,0.224409607,0.243094327,0.261759047,0.326399025,0.374249003,0.40544898,0.450405958,0.510478936,0.567059905,0.623640874,0.680221843
NER,Niger,CAIT,Agriculture ,All GHG,9.9099131,10.2836004,10.6923722,11.1564552,11.5558347,12.0427888,12.548286,12.9819639,13.581359,14.1528202,14.7823508,15.4659398,16.0652965,16.7392937,17.4091989,18.1793232,18.8680822,19.7450654,20.6761682,21.5420422,21.1180703,21.8879695,23.0471835,24.1726238,25.3952122,26.3849623,27.7554279,29.0329409,30.4675841
NER,Niger,CAIT,Waste ,All GHG,1.927924588,2.02809005,2.128255512,2.228420974,2.328586436,2.428751898,2.546478421,2.664204943,2.781931465,2.899657987,3.01738451,3.158634807,3.299885105,3.441135402,3.5823857,3.723635997,3.928870671,4.134105345,4.339340019,4.544574693,4.749809367,4.972185583,5.194561799,5.416938014,5.63931423,5.861690446,6.126236943,6.39078344,6.655329937
NER,Niger,CAIT,Land-Use Change and Forestry ,All GHG,5.810763961,5.810763961,5.810763961,5.810763961,5.810763961,5.810763961,5.817448446,5.759210658,5.89381711,5.772579629,5.811954437,1.2313455,1.2313455,1.2313455,1.2313455,1.2313455,1.2313455,1.2313455,1.2313455,1.2313455,1.2313455,1.2297362,1.2297362,1.2297362,1.2297362,1.2297362,1.2441022,1.2441022,1.2441022
NER,Niger,CAIT,Bunker Fuels ,All GHG,,,,,,,,,,,0.045,0.029,0.032,0.032,0.032,0.035,0.038,0.041,0.041,0.041,0.041,0.045,0.035,0.067,0.092,0.124,0.137,0.144,0.153
NER,Niger,CAIT,Electricity/Heat ,All GHG,,,,,,,,,,,0.226,0.208,0.229,0.24,0.26,0.248,0.219,0.204,0.22,0.24,0.327,0.378,0.426,0.376,0.466,0.485,0.5,0.524,0.573
NER,Niger,CAIT,Manufacturing/Construction ,All GHG,,,,,,,,,,,0.041,0.051,0.051,0.067,0.07,0.06,0.073,0.092,0.108,0.16,0.211,0.205,0.303,0.25,0.279,0.202,0.202,0.212,0.242
