code,name,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
CAF,Central African Republic,CAIT,Total excluding LUCF,All GHG,34.73020189,35.48405111,35.96580953,36.45098855,39.39131867,39.96050779,42.35555032,42.91804436,45.3381416,43.39136913,46.73684547,42.64430515,40.13044483,44.97763801,42.09701669,42.86864507,43.56679843,44.48503579,46.24286045,42.25550291,44.96307427,48.06291467,46.98384598,50.03999679,51.3735779,53.48071881,55.81662433,54.77505294,55.68105726
CAF,Central African Republic,CAIT,Total including LUCF,All GHG,64.43766693,65.19151615,65.67327457,66.15845359,69.09878371,69.66797283,58.69461352,62.36935333,67.95901126,64.60890745,66.21329162,74.06753563,69.62650787,83.41306634,72.14790431,78.25434621,77.76701008,80.56494299,80.88733954,70.69165973,78.73822135,83.03635194,80.14397895,80.65138844,79.57061456,83.30944979,90.98998276,86.66689935,87.06935584
CAF,Central African Republic,CAIT,Energy ,All GHG,18.01149997,18.44612269,18.88674541,19.33336813,19.77699086,20.22061358,20.60781287,20.99101217,21.43421146,21.82741076,22.21561005,21.95655433,21.6854986,21.40344288,21.13238715,20.86333143,21.42955857,21.98178571,22.53401285,23.08323999,23.64246713,25.45755554,27.26664395,29.05973236,30.85982077,32.66090918,33.13621671,33.61152425,34.09983179
CAF,Central African Republic,CAIT,Industrial Processes ,All GHG,0.000587762,0.000684531,0.0007813,0.000878069,0.000974838,0.001071607,0.00177532,0.002479032,0.003182745,0.003886458,0.004590171,0.005980402,0.007370634,0.008760865,0.010151097,0.011541328,0.014087044,0.016632761,0.019178477,0.021724194,0.02426991,0.025203598,0.026137286,0.027070974,0.028004662,0.028938351,0.031689073,0.034439796,0.037190519
CAF,Central African Republic,CAIT,Agriculture ,All GHG,16.3735599,16.6829156,16.7141805,16.742866,16.8457026,16.9613982,18.9583525,19.1267583,21.0927673,18.7419066,21.6882947,17.8443764,15.5911381,20.7099533,18.089954,19.1202044,19.2388019,19.5914834,20.7837522,16.2338388,18.3688543,19.6408293,16.7398952,17.9901806,17.5108963,17.8041718,19.6487895,18.1159303,18.5176468
CAF,Central African Republic,CAIT,Waste ,All GHG,0.344554262,0.354328289,0.364102317,0.373876345,2.767650372,2.7774244,2.787609629,2.797794859,2.807980089,2.818165319,2.828350549,2.837394022,2.846437495,2.855480968,2.864524441,2.873567914,2.884350917,2.89513392,2.905916922,2.916699925,2.927482928,2.939326239,2.95116955,2.963012862,2.974856173,2.986699485,2.99992904,3.013158596,3.026388152
CAF,Central African Republic,CAIT,Land-Use Change and Forestry ,All GHG,29.70746504,29.70746504,29.70746504,29.70746504,29.70746504,29.70746504,16.3390632,19.45130897,22.62086966,21.21753831,19.47644615,31.42323048,29.49606304,38.43542833,30.05088762,35.38570114,34.20021165,36.0799072,34.64447909,28.43615682,33.77514708,34.97343726,33.16013296,30.61139164,28.19703666,29.82873098,35.17335843,31.89184641,31.38829858
CAF,Central African Republic,CAIT,Bunker Fuels ,All GHG,0.038,0.038,0.038,0.038,0.042,0.042,0.045,0.045,0.045,0.048,0.051,0.09,0.09,0.083,0.083,0.084,0.09,0.093,0.096,0.096,0.099,0.1,0.105,0.108,0.109,0.11,0.11,0.112,0.118
CAF,Central African Republic,CAIT,Electricity/Heat ,All GHG,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.025,0.025,0.025,0.023,0.024,0.025,0.023,0.023,0.023,0.024,0.025,0.025,0.002,0.002,0.002,0.002,0.002,0.002
CAF,Central African Republic,CAIT,Manufacturing/Construction ,All GHG,0.009,0.009,0.009,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.015,0.015,0.015,0.012,0.012,0.012,0.015,0.015,0.015,0.015,0.015,0.016,0.017,0.018,0.018,0.018,0.018,0.018,0.019
