code,name,region_ar6_6,region_ar6_10,region_ar6_22,region_ar6_dev,year,sector_title,subsector_title,gas,gwp100_ar5,gwp100_ar6,value_native,value_ar5,value_ar6
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,AFOLU,"Biomass burning (CH4, N2O)",CH4,28,27.0,132.937715,3722.25602,3589.318305
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,AFOLU,"Biomass burning (CH4, N2O)",N2O,265,273.0,3.44653299,913.33124235,940.90350627
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,AFOLU,Enteric Fermentation (CH4),CH4,28,27.0,2767.69,77495.32,74727.63
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,AFOLU,"Managed soils and pasture (CO2, N2O)",CO2,1,1.0,702.035,702.035,702.035
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,AFOLU,"Managed soils and pasture (CO2, N2O)",N2O,265,273.0,92.2500899,24446.273823500003,25184.2745427
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,AFOLU,"Manure management (N2O, CH4)",CH4,28,27.0,93.56804,2619.90512,2526.33708
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,AFOLU,"Manure management (N2O, CH4)",N2O,265,273.0,8.75739717,2320.71025005,2390.7694274100004
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,Buildings,Residential,CO2,1,1.0,3510.518,3510.518,3510.518
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,Buildings,Residential,CH4,28,27.0,1.1160045,31.248126000000003,30.1321215
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,Buildings,Residential,N2O,265,273.0,0.03198255,8.47537575,8.731236149999999
MTQ,Martinique,Latin America and Caribbean,Latin America and Caribbean,Caribbean,developing,1970,Energy systems,Electricity & heat,CO2,1,1.0,199049.63,199049.63,199049.63
